巻状態	種2	tier	信号	一致	残差	疑	slug	頁題	頁著者	頁最大巻	頁巻数	isbn	楽天題	楽天副題	抽出親題	抽出巻	楽天著者	出版社	レーベル	発売日	種2sid	種2題	種2巻	除外seed
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	結婚しない男の優雅なおひとりさまライフ		dokushin-kizoku-wa-isekai-o-ouka-suru	独身貴族は異世界を謳歌する	駒鳥ひわ・錬金王	7	7	9784065437452	独身貴族は異世界を謳歌する　〜結婚しない男の優雅なおひとりさまライフ〜（8）		独身貴族は異世界を謳歌する 〜結婚しない男の優雅なおひとりさまライフ	8	駒鳥 ひわ/錬金王/三登 いつき	講談社	シリウスKC	2026年08月07日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	5冊セット		doraemon-kagaku-world	ドラえもん科学ワールド	藤子・F・不二雄	1	1	9784092599208	ドラえもん科学ワールド（5冊セット）（2）		ドラえもん科学ワールド(5冊セット)	2	藤子・F・不二雄/小学館	小学館	ビッグ・コロタン	2015年07月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	最弱種族の悪魔が禁断ハーレムを築くまで		dorei-gaeshi-no-hangyaku-maou	奴隷返しの叛逆魔王	日之影ソラ・maco	2	2	9784575424898	奴隷返しの叛逆魔王 最弱種族の悪魔が禁断ハーレムを築くまで（3）		奴隷返しの叛逆魔王 最弱種族の悪魔が禁断ハーレムを築くまで	3	maco/日之影ソラ	双葉社	モンスターコミックス	2026年08月28日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	dragon-circus	DRAGON CIRCUS	下口智裕・清水栄一	1	1	9784868051329	DRAGON CIRCUS（2）		DRAGON CIRCUS	2	清水　栄一/下口　智裕	ヒーローズ		2025年12月05日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	デートブック	YEARLIKE	dragon-kishidan	ドラゴン騎士団	押上美猫	26	26	9784403650024	ドラゴン騎士団デートブック'94		ドラゴン騎士団デートブック'	94	押上美猫	新書館		1993年11月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			eden-sugisaki	EDEN	千之ナイフ	2	2	9784883320578	Eden（3）		Eden	3	千之ナイフ	シュベール出版	シュベールコミックス	1995年10月25日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			eden-sugisaki	EDEN	千之ナイフ	2	2	9784883320912	Eden（4）		Eden	4	千之ナイフ	シュベール出版	シュベールコミックス	1996年10月24日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			eden-sugisaki	EDEN	千之ナイフ	2	2	9784883320998	Eden（5）		Eden	5	千之ナイフ	シュベール出版	シュベールコミックス	1997年01月20日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			eei-kendo	エーイ!剣道	村上もとか	2	2	9784091204530	エーイ！剣道（3）		エーイ!剣道	3	村上もとか	小学館	少年サンデーコミックス	1980年10月20日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	俺だけができる《ステータス操作》で最強へと至る		efu-rank-boukensha-no-nariagari	Fランク冒険者の成り上がり	二世めぐる・まるせい	2	2	9784575420159	Fランク冒険者の成り上がり〜俺だけができる《ステータス操作》で最強へと至る〜（3）		Fランク冒険者の成り上がり〜俺だけができる《ステータス操作》で最強へと至る	3	二世めぐる/まるせい	双葉社	モンスターコミックス	2024年12月13日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			ekurea-kibun	エクレア気分	赤星たみこ	1	1	9784334800932	エクレア気分（2）		エクレア気分	2	赤星たみこ	光文社	KOBUNSHA　COMIC	1990年01月11日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			ekurea-kibun	エクレア気分	赤星たみこ	1	1	9784334801250	エクレア気分（3）		エクレア気分	3	赤星たみこ	光文社	KOBUNSHA　COMIC	1991年04月15日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			ekurea-kibun	エクレア気分	赤星たみこ	1	1	9784334801489	エクレア気分（4）		エクレア気分	4	赤星たみこ	光文社	KOBUNSHA　COMIC	1992年01月09日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	奈落の底の夫婦たち		eneotto-desugeemu	エネ夫デスゲーム	六反りょう・最上蛍	2	2	9784065372074	エネ夫デスゲーム　〜奈落の底の夫婦たち〜（3）		エネ夫デスゲーム 〜奈落の底の夫婦たち	3	六反 りょう/最上 蛍	講談社	BE　LOVE　KC	2024年11月13日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			esper-mami	エスパー魔美	藤子不二雄	9	9	9784091500403	エスパー魔美（10）		エスパー魔美	10	藤子不二雄Ｆ	小学館	少年ビック・コミックス					
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	epicofremnant亜種特異点4禁忌降臨庭園セイレム異端なるセイレム		fate-grand-order	Fate/grand order	白峰・TYPE-MOON	5	4	9784758086691	Fate/Grand Order -Epic of Remnant- 亜種特異点4 禁忌降臨庭園 セイレム 異端なるセイレム (8)		Fate/Grand Order -Epic of Remnant- 亜種特異点4 禁忌降臨庭園 セイレム 異端なるセイレム	8	TYPE-MOON/大森 葵	一迅社	REXコミックス	2025年02月27日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	童貞外科医年下ヤクザの嫁にされそうです		first-call	ファーストコール	谷崎トルク・U-min	4	4	9784434383465	ファーストコール〜童貞外科医、年下ヤクザの嫁にされそうです！〜（5）		ファーストコール〜童貞外科医、年下ヤクザの嫁にされそうです!	5	谷崎トルク/U-min	MUGENUP	エクレアコミック	2026年08月06日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	fran-ken-kowai-shiro	フラン県こわい城	朝倉世界一	1	1	9784575934762	フラン県こわい城（2）		フラン県こわい城	2	朝倉世界一	双葉社	アクションコミックス	1997年01月27日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	パーティーを追放されたけど直後のスキルアップデートで真の力に目覚めて最強になった		fuguu-skill-no-shien-madoushi	不遇スキルの支援魔導士	おしるこ入りの缶ジュース・本山とらじろう	4	4	9784800015167	不遇スキルの支援魔導士 〜パーティーを追放されたけど、直後のスキルアップデートで真の力に目覚めて最強になった〜（5）		不遇スキルの支援魔導士 〜パーティーを追放されたけど、直後のスキルアップデートで真の力に目覚めて最強になった	5	本山とらじろう/おしるこ入りの缶ジュース/純粋	マッグガーデン	BLADEコミックス	2024年11月09日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	西原理恵子の人生ことわざ面白漫辞典		fujiko-fujio-ee	藤子不二雄A	藤子不二雄Ⓐ	1	1	9784091793782	藤子不二雄A＆西原理恵子の人生ことわざ面白“漫”辞典（2）		藤子不二雄A&西原理恵子の人生ことわざ面白“漫”辞典	2	藤子 不二雄A/西原 理恵子	小学館	書籍扱いコミックス単行本	2022年09月21日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	クズだけど再生チートで無双します		fujimi-tensei	不死身転生	カワディMAX	1	1	9784046835710	不死身転生 〜クズだけど再生チートで無双します〜　2		不死身転生 〜クズだけど再生チートで無双します	2	カワディ　MAX	KADOKAWA	ヒューコミックス	2024年11月01日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	俺の異世界転生冒険譚		fukafuka-dungeon-kouryakuki	ふかふかダンジョン攻略記	KAKERU	19	19	9784800017932	ふかふかダンジョン攻略記〜俺の異世界転生冒険譚〜（20）		ふかふかダンジョン攻略記〜俺の異世界転生冒険譚	20	KAKERU	マッグガーデン	BLADEコミックス	2026年08月07日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	furawaa-room	ふらわあ・ROOM	ふみづき綾人	2	2	9784872872088	ふらわあ・ROOM（3）		ふらわあ・ROOM	3	ふみづき綾人	宙出版	ミッシィコミックス	1998年01月09日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	furawaa-room	ふらわあ・ROOM	ふみづき綾人	2	2	9784872872538	ふらわあ・ROOM（4）		ふらわあ・ROOM	4	ふみづき綾人	宙出版	ミッシィコミックス	1998年08月06日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880431	ふしぎなメルモ：手塚治虫アニメーションランド（3）		ふしぎなメルモ:手塚治虫アニメーションランド	3	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880486	ふしぎなメルモ：手塚治虫アニメーションランド（4）		ふしぎなメルモ:手塚治虫アニメーションランド	4	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880493	ふしぎなメルモ：手塚治虫アニメーションランド（5）		ふしぎなメルモ:手塚治虫アニメーションランド	5	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880509	ふしぎなメルモ：手塚治虫アニメーションランド（6）		ふしぎなメルモ:手塚治虫アニメーションランド	6	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880516	ふしぎなメルモ：手塚治虫アニメーションランド（7）		ふしぎなメルモ:手塚治虫アニメーションランド	7	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880523	ふしぎなメルモ：手塚治虫アニメーションランド（8）		ふしぎなメルモ:手塚治虫アニメーションランド	8	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880530	ふしぎなメルモ：手塚治虫アニメーションランド（9）		ふしぎなメルモ:手塚治虫アニメーションランド	9	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880547	ふしぎなメルモ：手塚治虫アニメーションランド（10）		ふしぎなメルモ:手塚治虫アニメーションランド	10	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880554	ふしぎなメルモ：手塚治虫アニメーションランド（11）		ふしぎなメルモ:手塚治虫アニメーションランド	11	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	手塚治虫アニメーションランド	PUBMISMATCH	fushigi-na-melmo	ふしぎなメルモ	手塚治虫	2	2	9784882880561	ふしぎなメルモ：手塚治虫アニメーションランド（12）		ふしぎなメルモ:手塚治虫アニメーションランド	12	手塚治虫	サクセス・ビデオ・コミュニティー	＜VHS＞	1990年03月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	レベル1000超えの転生者落ちこぼれクラスに入学そして		gakuen-kishi-no-level-appu	学園騎士のレベルアップ!	白石識・三上康明	12	12	9784575424805	学園騎士のレベルアップ！レベル1000超えの転生者、落ちこぼれクラスに入学。そして、（13）		学園騎士のレベルアップ!レベル1000超えの転生者、落ちこぼれクラスに入学。そして、	13	白石識/三上康明	双葉社	モンスターコミックス	2026年08月12日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	歌舞伎町の幽霊ー		gal-ben	ギャル弁	ヨウイチ	3	3	9784065371848	ギャル弁　-歌舞伎町の幽霊ー（4）		ギャル弁 -歌舞伎町の幽霊ー	4	ヨウイチ	講談社	モーニング　KC	2024年10月08日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	歌舞伎町の幽霊ー		gal-ben	ギャル弁	ヨウイチ	3	3	9784065371855	ギャル弁　-歌舞伎町の幽霊ー（5）		ギャル弁 -歌舞伎町の幽霊ー	5	ヨウイチ	講談社	モーニング　KC	2024年10月08日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	ー家族戦記ー		game-of-familia	ゲームオブファミリア	D.P	16	16	9784040765013	ゲーム　オブ　ファミリアー家族戦記ー　17		ゲーム オブ ファミリアー家族戦記ー	17	山口　ミコト/D．P	KADOKAWA	ドラゴンコミックスエイジ	2026年08月07日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	運命の継承者		gensou-suikoden-3	幻想水滸伝Ⅲ	志水アキ	8	8	9784840113045	幻想水滸伝III〜運命の継承者〜9		幻想水滸伝III〜運命の継承者	9	志水　アキ	KADOKAWA		2005年04月18日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	運命の継承者		gensou-suikoden-3	幻想水滸伝Ⅲ	志水アキ	8	8	9784840113427	幻想水滸伝III〜運命の継承者〜10		幻想水滸伝III〜運命の継承者	10	志水　アキ	KADOKAWA		2005年11月22日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	運命の継承者		gensou-suikoden-3	幻想水滸伝Ⅲ	志水アキ	8	8	9784840113861	幻想水滸伝III〜運命の継承者〜11		幻想水滸伝III〜運命の継承者	11	志水　アキ	KADOKAWA		2006年04月22日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT			getter-robo-hien	ゲッターロボ飛焔	津島直人・永井豪・石川賢	2	2	9784344815926	ゲッターロボ飛焔（3）	THE　EARTH　SUICIDE	ゲッターロボ飛焔	3	津島直人/永井豪	幻冬舎	バーズコミックス	2009年03月24日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	四次稿編		ginga-tetsudou-no-yoru	銀河鉄道の夜	ますむらひろし・宮沢賢治	2	2	9784904732861	銀河鉄道の夜　四次稿編（3）		銀河鉄道の夜 四次稿編	3	宮沢賢治/ますむらひろし	風呂猫（台東区）		2023年05月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	四次稿編		ginga-tetsudou-no-yoru	銀河鉄道の夜	ますむらひろし・宮沢賢治	2	2	9784904732878	銀河鉄道の夜　四次稿編（4）		銀河鉄道の夜 四次稿編	4	宮沢賢治/ますむらひろし	風呂猫（台東区）		2023年10月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	四次稿編	PUBMISMATCH	ginga-tetsudou-no-yoru-2023	銀河鉄道の夜	Teamバンミカス・宮沢賢治	2	2	9784904732861	銀河鉄道の夜　四次稿編（3）		銀河鉄道の夜 四次稿編	3	宮沢賢治/ますむらひろし	風呂猫（台東区）		2023年05月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	四次稿編	PUBMISMATCH	ginga-tetsudou-no-yoru-2023	銀河鉄道の夜	Teamバンミカス・宮沢賢治	2	2	9784904732878	銀河鉄道の夜　四次稿編（4）		銀河鉄道の夜 四次稿編	4	宮沢賢治/ますむらひろし	風呂猫（台東区）		2023年10月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	四次稿編	PUBMISMATCH	ginga-tetsudou-no-yoru-miyazawa	銀河鉄道の夜	松田一輝・宮沢賢治	1	1	9784904732861	銀河鉄道の夜　四次稿編（3）		銀河鉄道の夜 四次稿編	3	宮沢賢治/ますむらひろし	風呂猫（台東区）		2023年05月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	四次稿編	PUBMISMATCH	ginga-tetsudou-no-yoru-miyazawa	銀河鉄道の夜	松田一輝・宮沢賢治	1	1	9784904732878	銀河鉄道の夜　四次稿編（4）		銀河鉄道の夜 四次稿編	4	宮沢賢治/ますむらひろし	風呂猫（台東区）		2023年10月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	giniro-no-jipushii	銀色のジプシー	魔木子	1	1	9784884756666	銀色のジプシー（2）		銀色のジプシー	2	魔木子	竹書房	バンブーコミックス	1993年08月28日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		DROPIMPRINT	gintama-sannen-z-gumi-ginpachi-sensei	銀魂3年Z組銀八先生	青沼裕貴・雀村アオ・空知英秋・大崎知仁	1	1	9784087031812	銀魂 - 3年Z組銀八先生（2）	3年Z組銀八先生	銀魂 - 3年Z組銀八先生	2	空知英秋/大崎知仁	集英社	JUMP j BOOKS	2007年07月20日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	gohou-douji	護法童子	花輪和一	1	1	9784575930665	護法童子（2）		護法童子	2	花輪和一	双葉社	アクションコミックス	1986年04月24日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	gokuraku-chouchou	極楽蝶々	くぼた尚子	1	1	9784872874525	極楽蝶々（2）		極楽蝶々	2	くぼた尚子	宙出版	ミッシィコミックス	2000年12月06日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	gokuraku-chouchou	極楽蝶々	くぼた尚子	1	1	9784872874631	極楽蝶々（3）		極楽蝶々	3	くぼた尚子	宙出版	ミッシィコミックス	2001年01月10日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	gokurakumaru	極楽丸	相川有	2	2	9784344800991	極楽丸（3）		極楽丸	3	相川有	幻冬舎	バーズコミックス	2002年07月24日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	弐江口夏実鬼灯の冷徹カラーイラスト集	SPINOFF	gokusai-kaiga	獄彩絵画	江口夏実	1	1	9784065204023	獄彩絵画　弐　江口夏実「鬼灯の冷徹」カラーイラスト集2		獄彩絵画 弐 江口夏実「鬼灯の冷徹」カラーイラスト集	2	江口 夏実	講談社		2020年09月23日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	使い捨ての英雄達		groundless	GROUNDLESS	影待蛍太	11	11	9784575860610	GROUNDLESS　使い捨ての英雄達（12）		GROUNDLESS 使い捨ての英雄達	12	影待蛍太	双葉社	アクションコミックス	2025年02月27日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	アナザープリンセス	SPINOFF/PUBMISMATCH	gunparade-march	ガンパレード・マーチ	さなづらひろゆき・ソニー・コンピュータエンタテインメント	3	3	9784048918404	ガンパレード・マーチ　アナザー・プリンセス（4）		ガンパレード・マーチ アナザー・プリンセス	4	ソニー・コンピュータエンタテインメント/長田　馨/芝村　裕吏	KADOKAWA	電撃コミックス	2013年08月27日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	gyakkouakujohayarukotogaoosugiru	逆行悪女はやることが多すぎる	高松翼・道草家守	1	1	9784825100954	逆行悪女はやることが多すぎる　2巻		逆行悪女はやることが多すぎる	2	高松翼/道草家守	一迅社	ZERO-SUMコミックス	2026年08月28日				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	gyo-tto-paradise	ぎょ!っとパラダイス	ひな。	1	1	9784871826730	ぎょ！っとパラダイス（2）		ぎょ!っとパラダイス	2	ひな。	茜新社	Ａコミックス	2004年06月15日頃				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	EXACT		PUBMISMATCH	hachi	はち	大雪師走	1	1	9784344801158	はち（2）		はち	2	大雪師走	幻冬舎	バーズコミックスデラックス	2002年08月				
MISSING_TAIL	ABSENT	A	TITLE_TAIL	PREFIX	小春に学ぶしあわせルール		hachimitsu-ni-hatsukoi	ハチミツにはつこい	水瀬藍	12	12	9784091370303	ハチミツにはつこい 小春に学ぶしあわせルール50		ハチミツにはつこい 小春に学ぶしあわせルール	50	エストール/水瀬 藍	小学館	フラワーコミックス	2014年12月26日頃				
