class	severity	scope	isbn13	gap_days	num_span	rows	pages	editions	titles	slugs	rk_date	rk_verdict	rk_title	rk_series	detail
DUP_ONLY	参考	CROSS_PAGE	9784776745037	0	0	2	2	2	暴君ヴァーデルの花嫁 / 暴君ヴァーデルの花嫁 初夜編	bou-kun-vaaderu-no-hanayome,bou-kun-vaaderu-no-hanayome-shoya-hen	2017-06-30	楽天=どの行とも不一致	暴君ヴァーデルの花嫁初夜編（10）	ミッシィコミックス　Next　comics　F	bou-kun-vaaderu-no-hanayome#0(standard/Missy comics) vol=10 date=2017-07-15 || bou-kun-vaaderu-no-hanayome-shoya-hen#0(standard/Missy comics) vol=10 date=2017-07
DUP_ONLY	参考	CROSS_PAGE	9784776746539	0	0	2	2	2	暴君ヴァーデルの花嫁 / 暴君ヴァーデルの花嫁 初夜編	bou-kun-vaaderu-no-hanayome,bou-kun-vaaderu-no-hanayome-shoya-hen	2018-03	楽天=全行一致	暴君ヴァーデルの花嫁初夜編（12）	ミッシィコミックス　Next　comics　F	bou-kun-vaaderu-no-hanayome#0(standard/Missy comics) vol=12 date=2018-03-15 || bou-kun-vaaderu-no-hanayome-shoya-hen#0(standard/Missy comics) vol=12 date=2018-03
DUP_ONLY	参考	CROSS_PAGE	9784776754626	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 13	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=13 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=13 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754633	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 14	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=14 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=14 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754640	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 15	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=15 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=15 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754657	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 16	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=16 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=16 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754664	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 17	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=17 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=17 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754671	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 18	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=18 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=18 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754688	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	新装版 熱愛プリンス お兄ちゃんはキミが好き 19	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=19 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#1(shinsoban/ASTRO COMICS) vol=19 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754695	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2023-09-08	楽天=全行一致	熱愛プリンス お兄ちゃんはキミが好き 20	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=20 date=2023-09-08 || netsuai-prince-oniichan-wa-kimi-ga-suki#0(standard/ネクストFコミックス) vol=20 date=2023-09-08
DUP_ONLY	参考	CROSS_PAGE	9784776754855	0	0	2	2	2	熱愛プリンス / 熱愛プリンス お兄ちゃんはキミが好き	netsuai-prince,netsuai-prince-oniichan-wa-kimi-ga-suki	2024-01-10	楽天=全行一致	熱愛プリンス お兄ちゃんはキミが好き 21	ASTRO　COMICS	netsuai-prince#0(standard/Missy comics) vol=21 date=2024-01-10 || netsuai-prince-oniichan-wa-kimi-ga-suki#0(standard/ネクストFコミックス) vol=21 date=2024-01-10
DUP_ONLY	参考	CROSS_PAGE	9784778320218	0	0	2	2	2	BLUE	blue-2006,blue-sakisaka-2006	2006-07	楽天=どの行とも不一致	Blue	Ｏｈｔａ　ｃｏｍｉｃｓ	blue-2006#0(standard/光文社コミックス) vol=1 date=2006-08 || blue-sakisaka-2006#2(shinsoban/Ohta comics) vol=1 date=2006-08
DUP_ONLY	参考	CROSS_PAGE	9784779609534	0	0	2	2	2	グランプリ天国 / グランプリ天国クラシック	guranpuri-tengoku,guranpuri-tengoku-classic					guranpuri-tengoku#0(standard/NEWS MOOK) vol=2 date=2010-07-15 || guranpuri-tengoku-classic#0(standard/NEWS MOOK) vol=2[VoL.2] date=2010-07
DUP_ONLY	参考	CROSS_PAGE	9784785912833	0	0	2	2	2	姫	hime,hime-2006	1991-06-26	楽天=どの行とも不一致	姫（1）	コミックス	hime#0(standard/YKコミックス) vol=1 date=1991-07-15 || hime-2006#2(shinsoban/YKコミックス) vol=1 date=1991-07-15
DUP_ONLY	参考	CROSS_PAGE	9784785913038	0	0	2	2	2	姫	hime,hime-2006	1991-12-18	楽天=どの行とも不一致	姫（2）	コミックス	hime#0(standard/YKコミックス) vol=2 date=1992-01-15 || hime-2006#2(shinsoban/YKコミックス) vol=2 date=1992-01-15
DUP_ONLY	参考	CROSS_PAGE	9784785913168	0	0	2	2	2	姫	hime,hime-2006	1992-04-27	楽天=全行一致	姫（3）	コミックス	hime#0(standard/YKコミックス) vol=3 date=1992-04-27 || hime-2006#2(shinsoban/YKコミックス) vol=3 date=1992-04-27
DUP_ONLY	参考	CROSS_PAGE	9784785920852	0	0	2	2	2	GOLD / ゴールド	gold-2,gold-2004	2001-05-11	楽天=全行一致	GOLD（1）	ヤングキングコミックス	gold-2#0(standard/-) vol=1 date=2001-05-11 || gold-2004#0(standard/ヤングキングコミックス) vol=1 date=2001-05-11
DUP_ONLY	参考	CROSS_PAGE	9784794503152	0	0	2	2	2	マンガ人間の條件 / 人間の條件	manga-ningen-no-jouken,ningen-no-jouken					manga-ningen-no-jouken#0(standard/-) vol=2 date=1988-05-15 || ningen-no-jouken#0(standard/-) vol=2 date=1988-05
DUP_ONLY	参考	CROSS_EDITION	9784799767122	0	0	2	1	2	王子さまの抱きまくら	ouji-sama-no-dakimakura	2024-05-10	楽天=全行一致	王子さまの抱きまくら 2	BE×BOY COMICS DELUXE	ouji-sama-no-dakimakura#0(deluxe/ビーボーイコミックスデラックス) vol=2 date=2024-05-10 || ouji-sama-no-dakimakura#1(standard/-) vol=2 date=2024-05-10
DUP_ONLY	参考	CROSS_PAGE	9784801957794	0	0	2	2	2	バード / バード BLACK MARKET	bird-black-maaketto,bird-black-market	2017-03-15	楽天=全行一致	バードBLACK　MARKET（1）	近代麻雀コミックス	bird-black-maaketto#0(standard/近代麻雀コミックス) vol=1 date=2017-03-15 || bird-black-market#0(standard/近代麻雀コミックス) vol=1 date=2017-03-15
DUP_ONLY	参考	CROSS_PAGE	9784801960237	0	0	2	2	2	バード / バード BLACK MARKET	bird-black-maaketto,bird-black-market	2017-09-01	楽天=全行一致	バードBLACK　MARKET（2）	近代麻雀コミックス	bird-black-maaketto#0(standard/近代麻雀コミックス) vol=2 date=2017-09-01 || bird-black-market#0(standard/近代麻雀コミックス) vol=2 date=2017-09-01
DUP_ONLY	参考	CROSS_PAGE	9784803016970	0	0	2	2	2	無自覚聖女は今日も無意識に力を垂れ流す	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu,mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu	2022-10-12	楽天=全行一致	無自覚聖女は今日も無意識に力を垂れ流す　〜公爵家の落ちこぼれ令嬢、嫁ぎ先で幸せを掴み取る〜（1）	アース・スター　コミックス	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu#0(standard/アース・スター　コミックス) vol=1 date=2022-10-12 || mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu#0(standard/EARTH STAR COMICS) vol=1 date=2022-10-12
DUP_ONLY	参考	CROSS_PAGE	9784803017519	0	0	2	2	2	無自覚聖女は今日も無意識に力を垂れ流す	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu,mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu	2023-03-10	楽天=全行一致	無自覚聖女は今日も無意識に力を垂れ流す　〜公爵家の落ちこぼれ令嬢、嫁ぎ先で幸せを掴み取る〜（2）	アース・スター　コミックス	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu#0(standard/アース・スター　コミックス) vol=2 date=2023-03-10 || mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu#0(standard/EARTH STAR COMICS) vol=2 date=2023-03-10
DUP_ONLY	参考	CROSS_PAGE	9784803018325	0	0	2	2	2	無自覚聖女は今日も無意識に力を垂れ流す	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu,mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu	2023-09-13	楽天=全行一致	無自覚聖女は今日も無意識に力を垂れ流す　〜公爵家の落ちこぼれ令嬢、嫁ぎ先で幸せを掴み取る〜（3）	アース・スター　コミックス	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu#0(standard/アース・スター　コミックス) vol=3 date=2023-09-13 || mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu#0(standard/EARTH STAR COMICS) vol=3 date=2023-09-13
DUP_ONLY	参考	CROSS_PAGE	9784803019162	0	0	2	2	2	無自覚聖女は今日も無意識に力を垂れ流す	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu,mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu	2024-03-13	楽天=全行一致	無自覚聖女は今日も無意識に力を垂れ流す　〜公爵家の落ちこぼれ令嬢、嫁ぎ先で幸せを掴み取る〜（4）	アース・スター　コミックス	mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tare-nagasu#0(standard/アース・スター　コミックス) vol=4 date=2024-03-13 || mujikaku-seijo-wa-kyou-mo-muishiki-ni-chikara-o-tarenagasu#0(standard/EARTH STAR COMICS) vol=4 date=2024-03-13
DUP_ONLY	参考	CROSS_PAGE	9784833472616	0	0	2	2	2	光る風	hikaru-kaze,hikaru-kaze-2013					hikaru-kaze#9(shinsoban/ALBA TROSS-VIEW) vol=1 date=2013-06-05 || hikaru-kaze-2013#0(standard/ALBA TROSS-VIEW) vol=1 date=2013-06-05
DUP_ONLY	参考	CROSS_PAGE	9784833472623	0	0	2	2	2	光る風	hikaru-kaze,hikaru-kaze-2013					hikaru-kaze#9(shinsoban/ALBA TROSS-VIEW) vol=2 date=2013-07-04 || hikaru-kaze-2013#0(standard/ALBA TROSS-VIEW) vol=2 date=2013-07-04
DUP_ONLY	参考	CROSS_EDITION	9784834275087	0	0	2	1	2	岸辺の唄	kishibe-no-uta	2013-10-18	楽天=全行一致	岸辺の唄（2）	HMB	kishibe-no-uta#0(standard/Eyes comics) vol=2 date=2013-10-18 || kishibe-no-uta#1(bunkobon/[ホーム社漫画文庫]) vol=2 date=2013-10-18
DUP_ONLY	参考	CROSS_EDITION	9784834275124	0	0	2	1	2	岸辺の唄	kishibe-no-uta	2017-04-18	楽天=全行一致	岸辺の唄 3	ホーム社漫画文庫	kishibe-no-uta#0(standard/Eyes comics) vol=3 date=2017-04-18 || kishibe-no-uta#1(bunkobon/[ホーム社漫画文庫]) vol=3 date=2017-04-18
DUP_ONLY	参考	CROSS_PAGE	9784835454849	0	0	2	2	2	ワイルド7 / ワイルド7 1969	wild-7,wild-7-1969	2017-04	楽天=全行一致	ワイルド7　1969		wild-7#4(kanzenban/復刊ドットコム) vol=1[1969 野性の7人] date=2017-04 || wild-7-1969#0(standard/-) vol=1 date=2017-04
DUP_ONLY	参考	CROSS_PAGE	9784840104050	0	0	2	2	2	ファイアーエムブレム / ファイアーエムブレム聖戦の系譜	fire-emblem-nintendo-1996,fire-emblem-seisen-no-keifu					fire-emblem-nintendo-1996#1(standard/メディアファクトリー) vol=16 date=2001-10-31 || fire-emblem-seisen-no-keifu#0(standard/MFコミックス) vol=16 date=2001-10-31
DUP_ONLY	参考	CROSS_PAGE	9784840113380	0	0	2	2	2	アタゴオル / アタゴオルは猫の森	atagoul,atagoul-wa-neko-no-mori	2005-11-22	楽天=全行一致	アタゴオルは猫の森9	MFコミックス フラッパーシリーズ	atagoul#2(standard/-) vol=9 date=2005-11-22 || atagoul-wa-neko-no-mori#0(standard/-) vol=9 date=2005-11-22
DUP_ONLY	参考	CROSS_PAGE	9784845809950	0	0	2	2	2	0課の女 / 警視庁0課の女	0-shinohara-1977,keishichou-0-ka-no-onna	1995-09-07	楽天=どの行とも不一致	Zero　WOMAN　警視庁0課の女（6）	SPコミックス	0-shinohara-1977#2(shinsoban/SPコミックス) vol=6 date=1997-04 || keishichou-0-ka-no-onna#0(standard/SPコミックス) vol=6 date=1997-04
DUP_ONLY	参考	CROSS_PAGE	9784845823260	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2002-06	楽天=どの行とも不一致	仕掛人藤枝梅安（1）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=1 date=2002-07 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=1 date=2002-07
DUP_ONLY	参考	CROSS_PAGE	9784845823277	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2002-07	楽天=どの行とも不一致	仕掛人藤枝梅安（2）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=2 date=2002-08 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=2 date=2002-08
DUP_ONLY	参考	CROSS_PAGE	9784845823284	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2002-11	楽天=どの行とも不一致	仕掛人藤枝梅安（3）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=3 date=2002-12 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=3 date=2002-12
DUP_ONLY	参考	CROSS_PAGE	9784845823291	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2002-11	楽天=どの行とも不一致	仕掛人藤枝梅安（4）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=4 date=2002-12 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=4 date=2002-12
DUP_ONLY	参考	CROSS_PAGE	9784845823307	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2003-01	楽天=どの行とも不一致	仕掛人藤枝梅安（5）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=5 date=2003-02 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=5 date=2003-02
DUP_ONLY	参考	CROSS_PAGE	9784845823314	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2003-03	楽天=どの行とも不一致	仕掛人藤枝梅安（6）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=6 date=2003-04 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=6 date=2003-04
DUP_ONLY	参考	CROSS_PAGE	9784845823321	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2003-06	楽天=どの行とも不一致	仕掛人藤枝梅安（7）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=7 date=2003-07 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=7 date=2003-07
DUP_ONLY	参考	CROSS_PAGE	9784845823338	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2003-09	楽天=どの行とも不一致	仕掛人藤枝梅安（8）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=8 date=2003-10 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=8 date=2003-10
DUP_ONLY	参考	CROSS_PAGE	9784845823345	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2003-11	楽天=どの行とも不一致	仕掛人藤枝梅安（9）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=9 date=2003-12 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=9 date=2003-12
DUP_ONLY	参考	CROSS_PAGE	9784845823352	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2004-02	楽天=どの行とも不一致	仕掛人藤枝梅安（10）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=10 date=2004-03 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=10 date=2004-03
DUP_ONLY	参考	CROSS_PAGE	9784845823369	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2004-06	楽天=どの行とも不一致	仕掛人藤枝梅安（11）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=11 date=2004-07 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=11 date=2004-07
DUP_ONLY	参考	CROSS_PAGE	9784845823376	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2004-11	楽天=どの行とも不一致	仕掛人藤枝梅安（12）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=12 date=2004-12 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=12 date=2004-12
DUP_ONLY	参考	CROSS_PAGE	9784845823383	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2005-02	楽天=どの行とも不一致	仕掛人藤枝梅安（13）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=13 date=2005-03 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=13 date=2005-03
DUP_ONLY	参考	CROSS_PAGE	9784845823390	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2005-04	楽天=どの行とも不一致	仕掛人藤枝梅安（14）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=14 date=2005-05 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=14 date=2005-05
DUP_ONLY	参考	CROSS_PAGE	9784845823406	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2005-06	楽天=どの行とも不一致	仕掛人藤枝梅安（15）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=15 date=2005-07 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=15 date=2005-07
DUP_ONLY	参考	CROSS_PAGE	9784845823413	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2005-09	楽天=どの行とも不一致	仕掛人藤枝梅安（16）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=16 date=2005-10 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=16 date=2005-10
DUP_ONLY	参考	CROSS_PAGE	9784845824236	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2006-01	楽天=どの行とも不一致	仕掛人藤枝梅安（17）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=17 date=2006-02 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=17 date=2006-02
DUP_ONLY	参考	CROSS_PAGE	9784845824243	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2006-03	楽天=どの行とも不一致	仕掛人藤枝梅安（18）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=18 date=2006-04 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=18 date=2006-04
DUP_ONLY	参考	CROSS_PAGE	9784845832842	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2007-01	楽天=どの行とも不一致	仕掛人藤枝梅安（19）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=19 date=2007-02 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=19 date=2007-02
DUP_ONLY	参考	CROSS_PAGE	9784845832859	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2007-08	楽天=どの行とも不一致	仕掛人藤枝梅安（20）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=20 date=2007-09 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=20 date=2007-09
DUP_ONLY	参考	CROSS_PAGE	9784845832866	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2008-01	楽天=どの行とも不一致	仕掛人藤枝梅安（21）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=21 date=2008-02 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=21 date=2008-02
DUP_ONLY	参考	CROSS_PAGE	9784845832873	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2008-04	楽天=どの行とも不一致	仕掛人藤枝梅安（22）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=22 date=2008-05 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=22 date=2008-05
DUP_ONLY	参考	CROSS_PAGE	9784845832880	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2008-10	楽天=どの行とも不一致	仕掛人藤枝梅安（23）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=23 date=2008-11 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=23 date=2008-11
DUP_ONLY	参考	CROSS_PAGE	9784845832897	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2009-03	楽天=どの行とも不一致	仕掛人藤枝梅安（24）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=24 date=2009-04 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=24 date=2009-04
DUP_ONLY	参考	CROSS_PAGE	9784845832903	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2009-11	楽天=全行一致	仕掛人藤枝梅安（25）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=25 date=2009-11 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=25 date=2009-11
DUP_ONLY	参考	CROSS_PAGE	9784845832910	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2010-08	楽天=全行一致	仕掛人藤枝梅安（26）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=26 date=2010-08 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=26 date=2010-08
DUP_ONLY	参考	CROSS_PAGE	9784845840687	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2010-11	楽天=全行一致	仕掛人藤枝梅安（27）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=27 date=2010-11 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=27 date=2010-11
DUP_ONLY	参考	CROSS_PAGE	9784845840694	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2011-05	楽天=どの行とも不一致	仕掛人藤枝梅安（28）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=28 date=2011-06 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=28 date=2011-06
DUP_ONLY	参考	CROSS_PAGE	9784845840700	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2011-11	楽天=全行一致	仕掛人藤枝梅安（29）	ＳＰコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=29 date=2011-11 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=29 date=2011-11
DUP_ONLY	参考	CROSS_PAGE	9784845840717	0	0	2	2	2	仕掛人藤枝梅安	shikakenin-fujieda-baian-saitou,shikakenin-fujieda-baian-saitou2002	2012-09-06	楽天=全行一致	仕掛人藤枝梅安（30）	SPコミックス	shikakenin-fujieda-baian-saitou#0(standard/SPコミックス) vol=30 date=2012-09 || shikakenin-fujieda-baian-saitou2002#0(standard/SPコミックス) vol=30 date=2012-09
