verdict	signals	series_key	title	vols	first_date	last_date	imprints	authors	isbn
著者は本番に在る(作品は別)		name:あらきゆう|name:あさがおは夜から咲く	あさがおは夜から咲く	1			Baby comics	あらきゆう / チョコドーナツ	9784865896206
著者は本番に在る(作品は別)		name:花田祐実|name:あかるい夜のむこう	あかるい夜のむこう	1				花田祐実	9784088640266
著者は本番に在る(作品は別)		name:辻村弘子|name:あ❤らいばる!	あ❤らいばる!	1			 / Be in Love LC BLKC	辻村弘子	9784063173529
本番に完全に無い		name:浅瀬之シャチ|name:αの咬み痕	αの咬み痕	1			ビーエフシリーズ	浅瀬之シャチ	9784867174913
著者は本番に在る(作品は別)		name:usao|name:usaoの先生日記	usaoの先生日記	1				海道左近	9784491043463
著者は本番に在る(作品は別)		qid:Q2232808|name:etc.	etc.	1				楠桂	9784403612459
本番に完全に無い		name:てぃるよし|name:be your POISON	be your POISON	1			DOコミックス	てぃるよし	9784885709319
著者は本番に在る(作品は別)		name:岡田鯛|name:ZeD	ZeD	1				徳田春生	9784063132687
著者は本番に在る(作品は別)		name:芳村梨絵|name:YOKOHAMA心中	YOKOHAMA心中	1				芳村梨絵	9784391903959
同著者で題が包含(同一作品疑い)		qid:Q376174|name:What's Michael?の猫の本	What's Michael?の猫の本	1				小林まこと	9784061777026
本番に完全に無い		name:倉橋あきみ|name:Tiny Dream	Tiny Dream	1			マーガレットレインボーコミックス	倉橋あきみ	9784420112079
本番に完全に無い		name:Pommaux|name:Th「A」eo Toutou	Th「A」eo Toutou	1					9782747017923
著者は本番に在る(作品は別)		name:伊万里すみ子|name:TOKYOポリスレディ	TOKYOポリスレディ	1				伊万里すみ子	9784061753709
著者は本番に在る(作品は別)		name:日高七緒|name:TOKYOジゴロ	TOKYOジゴロ	1			スコラレディースコミックス	日高七緒	9784796286497
★本番に在る(題+著者一致)		qid:Q3472646|name:TOKYO TRIBE	TOKYO TRIBE	1				井上三太	9784904332009
著者は本番に在る(作品は別)		qid:Q11328345|name:TOKUMA古典コミックシリーズ（3） 宮本武蔵 五輪書	TOKUMA古典コミックシリーズ（3） 宮本武蔵 五輪書	1				バロン吉元	9784194452180
本番に完全に無い		name:SHINYA|name:THE EDGE 新選組	THE EDGE 新選組	1					9784840109109
著者は本番に在る(作品は別)		name:三木大雲|name:TALES of THE KYOTO GHOST STORY PRIEST	TALES of THE KYOTO GHOST STORY PRIEST	1				三木大雲 / 森野達弥	9784805318874
本番に完全に無い		name:Busch|name:S「E」amtliche Bilderbogen in einem Band	S「E」amtliche Bilderbogen in einem Band	1					9783283000189
著者は本番に在る(作品は別)		name:Nagi Yoshizaki|name:Sōseki Natsume's KOKORO|sub:The Heart of Things : The Manga Edition	Sōseki Natsume's KOKORO	1				夏目漱石 / 伊藤牧子 / 吉崎凪	9784805317747
著者は本番に在る(作品は別)		name:伊藤牧子|name:Sōseki Natsume's BOTCHAN	Sōseki Natsume's BOTCHAN	1				夏目漱石 / 伊藤牧子 / 大倉かおり	9784805317822
本番に完全に無い		name:Apostolid「R」es|name:Sophokl「R」e Antigon「R」e	Sophokl「R」e Antigon「R」e	1			Archaies hell「R」enikes trag「R」odies se komiks		9789603758129
本番に完全に無い		name:Kellenberger|name:Slovensk「A」e obr「A」azkov「A」e povesti	Slovensk「A」e obr「A」azkov「A」e povesti	1					9788089208104
本番に完全に無い		name:Sk「A」ala|name:Skute「H」cn「A」y p「H」r「A」ib「H」eh C「A」ilka a L「A」idy	Skute「H」cn「A」y p「H」r「A」ib「H」eh C「A」ilka a L「A」idy	1					9788086300863
著者は本番に在る(作品は別)		name:くらた美香|name:See ya	See ya	1			マーガレットコミックス	くらた美香	9784088494968
著者は本番に在る(作品は別)		name:田中鈴木|name:SLOW STARTER	SLOW STARTER	1			Daito comics	田中鈴木	9784886538697
著者は本番に在る(作品は別)		qid:Q965600|name:SIGH	SIGH	1				遊人	9784575814729
著者は本番に在る(作品は別)		name:伊藤牧子|name:Ryunosuke Akutagawa's HELL SCREEN	Ryunosuke Akutagawa's HELL SCREEN	1				伊藤牧子 / 芥川龍之介 / 未浩	9784805318232
本番に完全に無い		name:Hansen|name:Rasmus Klump trae「＆」ffer mutter Ansjos	Rasmus Klump trae「＆」ffer mutter Ansjos	1			Rasmus Klump ; 3	Hansen	9788756200752
本番に完全に無い		name:Hansen|name:Rasmus Klump til fo「/」dselsdagssjov	Rasmus Klump til fo「/」dselsdagssjov	1			Rasmus Klump ; 28	Hansen	9788756213196
本番に完全に無い		name:Hansen|name:Rasmus Klump sjov p「゜」a slottet	Rasmus Klump sjov p「゜」a slottet	1			Rasmus Klump ; 18	Hansen	9788756200837
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a skattejagt	Rasmus Klump p「゜」a skattejagt	1			Rasmus Klump ; 16	Hansen	9788756201872
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a landet	Rasmus Klump p「゜」a landet	1			Rasmus Klump ; 9	Hansen	9788756201858
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a jagt efter en mo「/」jsengo「/」jser	Rasmus Klump p「゜」a jagt efter en mo「/」jsengo「/」jser	1			Rasmus Klump ; 15	Hansen	9788756203203
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a flodtur	Rasmus Klump p「゜」a flodtur	1			Rasmus Klump ; 29	Hansen	9788756214681
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a Skildpaddeo「/」en	Rasmus Klump p「゜」a Skildpaddeo「/」en	1			Rasmus Klump ; 6	Hansen	9788756202145
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a Robinson Crusoe's o「/」	Rasmus Klump p「゜」a Robinson Crusoe's o「/」	1			Rasmus Klump ; 13	Hansen	9788756200806
本番に完全に無い		name:Hansen|name:Rasmus Klump p「゜」a Nordpolen	Rasmus Klump p「゜」a Nordpolen	1			Rasmus Klump ; 7	Hansen	9788756200042
本番に完全に無い		name:Hansen|name:Rasmus Klump mo「/」der Ursula	Rasmus Klump mo「/」der Ursula	1			Rasmus Klump ; 2	Hansen	9788756200745
本番に完全に無い		name:Hansen|name:Rasmus Klump mo「/」der Tik Tak og andre venner	Rasmus Klump mo「/」der Tik Tak og andre venner	1			Rasmus Klump ; 32	Hansen	9788756220897
本番に完全に無い		name:Hansen|name:Rasmus Klump klarer en rae「＆」vestreg	Rasmus Klump klarer en rae「＆」vestreg	1			Rasmus Klump ; 34	Hansen	9788756225113
本番に完全に無い		name:Hansen|name:Rasmus Klump i undervandsb「゜」ad	Rasmus Klump i undervandsb「゜」ad	1			Rasmus Klump ; 20	Hansen	9788756202169
本番に完全に無い		name:Hansen|name:Rasmus Klump i spo「/」gelseshuset	Rasmus Klump i spo「/」gelseshuset	1			Rasmus Klump ; 36	Hansen	9788756229821
本番に完全に無い		name:Hansen|name:Rasmus Klump i ho「/」j so「/」	Rasmus Klump i ho「/」j so「/」	1			Rasmus Klump ; 26	Hansen	9788756207713
本番に完全に無い		name:Hansen|name:Rasmus Klump ho「/」ster	Rasmus Klump ho「/」ster	1			Rasmus Klump ; 10	Hansen	9788756201865
本番に完全に無い		name:Hansen|name:Rasmus Klump har fart p「゜」a	Rasmus Klump har fart p「゜」a	1			Rasmus Klump ; 35	Hansen	9788756228251
本番に完全に無い		name:Hansen|name:Rasmus Klump f「゜」ar brev fra bedstefar	Rasmus Klump f「゜」ar brev fra bedstefar	1			Rasmus Klump ; 30	Hansen	9788756217095
著者は本番に在る(作品は別)		name:目玉焼き|name:Practiced liar	Practiced liar	1			秒で分かるBL	これかわかずとも	9784799748879
本番に完全に無い		name:Uusitalo|name:Pikku opintiell「E」a	Pikku opintiell「E」a	1					9789511155409
本番に完全に無い		name:Hansen|name:Petzi au P「^」ole nord	Petzi au P「^」ole nord	1				Hansen	9782203325111
本番に完全に無い		name:Fogeli.|name:Pekka Puup「E」a「E」a	Pekka Puup「E」a「E」a	1					9789518820003
本番に完全に無い		name:emily|name:PON PON PON!	PON PON PON!	1			MFCキューンシリーズ		9784040647579
同題頁あり(著者不一致)		name:日高七緒|name:PERSONA	PERSONA	1			ヒットコミックス	日高七緒	9784785912420
著者は本番に在る(作品は別)		name:CHIKA ITOH|name:Osamu Dazai's NO LONGER HUMAN|sub:The Manga Edition	Osamu Dazai's NO LONGER HUMAN	1				太宰治 / 伊藤牧子 / 伊藤チカ	9784805317723
著者は本番に在る(作品は別)		name:Cocco KASHIWAYA|name:OSAMU DAZAI'S THE SETTING SUN|sub:The Manga Edition	OSAMU DAZAI'S THE SETTING SUN	1				太宰治 / 伊藤牧子 / 柏屋コッコ	9784805317617
著者は本番に在る(作品は別)		name:basso|name:OPERA	OPERA	1				中村明日美子 / basso	9784871828895
本番に完全に無い		name:細井ちえ|name:OLだよ ミサキちゃん	OLだよ ミサキちゃん	1				細井ちえ	9784575940268
本番に完全に無い		name:Kub「A」a「H」ckov「A」a|name:O and「H」elovi, no「H」cn「A」i m「゜」u「H」re, state「H」cn「A」em medv「A」idkovi, hodn「A」em slonovi, opici a divok「A」e huse	O and「H」elovi, no「H」cn「A」i m「゜」u「H」re, state「H」cn「A」em medv「A」idkovi, hodn「A」em slonovi, opici a divok「A」e huse	1					9788087022016
本番に完全に無い		name:Ziraldo.|name:O Jap「K」ao dos brasileiros	O Jap「K」ao dos brasileiros	1			Almanaque Maluquinho		9788525044778
本番に完全に無い		name:Godard.|name:New Orl「A」eans	New Orl「A」eans	1			Le Grand scandale		9782205045154
著者は本番に在る(作品は別)		name:葉健興|name:NOBLE MAN	NOBLE MAN	1				眉村千恵子 / 三居記子 / 葉健興	9784795233577
本番に完全に無い		name:Oger|name:M「^」eme la mort --	M「^」eme la mort --	1			Gorn ; 1		9782869675544
著者は本番に在る(作品は別)		name:Miyamoto Musashi|name:Miyamoto Musashi's Book of Five Rings|sub:The Manga Edition	Miyamoto Musashi's Book of Five Rings	1				伊藤牧子 / 宮本武蔵 / 近藤こうじ	9784805317839
本番に完全に無い		name:Kobayasi|name:Makoto Kobayashi ; [traduction, Yasuko Nakamura, Eran ＆ Mio Kameya].	Makoto Kobayashi ; [traduction, Yasuko Nakamura, Eran ＆ Mio Kameya].	1			Collection manga		9782723425155
本番に完全に無い		name:LouxMatthew|name:MY JOURNEY TO JAPAN	MY JOURNEY TO JAPAN	1					9784805319390
本番に完全に無い		name:橋たかゆき|name:MS-DOS奮闘記	MS-DOS奮闘記	1				橋たかゆき	9784766509663
本番に完全に無い		name:HERGE|name:L’ILE NOIRE	L’ILE NOIRE	1			Les aventures de Tintin		9782203001060
著者は本番に在る(作品は別)		name:ほしのちあき|name:Loveハンティング	Loveハンティング	1				ほしのちあき	9784886532022
★本番に在る(題+著者一致)		qid:Q5398742|name:Let's 豪徳寺!	Let's 豪徳寺!	3				庄司陽子	9784063173055
