type	subtype	severity	slug	title	status	year_started	year_ended	publisher_key	n_vols	n_eds	detail	evidence
YE_EARLY	serial_1ed	1	densetsu-no-yarichin-vs-teppeki-no-shiriana	伝説のヤリチンvs鉄壁の尻穴	completed	2023	2024	libre	5	1	year_ended=2024 < 最大巻#5の初版年=2025 (1年後に新刊)	#5=2025-08-22 :: [deluxe]ビーボーイコミックスデラックス/リブレ 2022-2025 n=5
YE_EARLY	serial_1ed	1	dna-wa-kunousuru	DNAは苦悩する	completed	1995	1995	scola	2	1	year_ended=1995 < 最大巻#2の初版年=1996 (1年後に新刊)	#2=1996-04-16 :: [standard]スコラLC/スコラ 1995-1996 n=2
YE_EARLY	serial_1ed	1	doukyo-jidai	同居時代	completed	1994	1994	futabasha	2	1	year_ended=1994 < 最大巻#2の初版年=1995 (1年後に新刊)	#2=1995-02-28 :: [standard]通常版/双葉社 1994-1995 n=2
YE_EARLY	solo_reprint	1	faindaa-no-katsubou	ファインダーの渇望	completed	2013	2013	libre	1	1	year_ended=2013 < 最大巻#1の初版年=2014 (1年後に新刊)	#1=2014-04-01 :: [standard]Be×boy comics/リブレ出版 2014-2014 n=1
YE_EARLY	solo_reprint	1	faindaa-no-mitsuyaku	ファインダーの密約	completed	2016	2016	libre	1	1	year_ended=2016 < 最大巻#1の初版年=2017 (1年後に新刊)	#1=2017-04-01 :: [standard]Be×boy comics/リブレ出版 2017-2017 n=1
YE_EARLY	serial_1ed	1	furyou-ga-neko-ni-tasukerareteku-hanashi	不良がネコに助けられてく話	completed	2020	2020	akita	3	1	year_ended=2020 < 最大巻#3の初版年=2021 (1年後に新刊)	#3=2021-05-07 :: [standard]SHŌNEN CHAMPION COMICS EXTRA/秋田書店 2020-2021 n=3
YE_EARLY	serial_1ed	1	futatsu-no-spica	ふたつのスピカ	completed	2002	2005	mediafactory	10	1	year_ended=2005 < 最大巻#10の初版年=2006 (1年後に新刊)	#10=2006-03-23 :: [standard]MFコミックス/メディアファクトリー 2002-2006 n=10
YE_EARLY	serial_1ed	1	garou	餓狼	completed	1997	1997	shonen-gahosha	2	1	year_ended=1997 < 最大巻#2の初版年=1998 (1年後に新刊)	#2=1998-07-08 :: [standard]YKコミックス/少年画報社 1997-1998 n=2
YE_EARLY	serial_multied	1	gen-san-deka	源さん刑事	completed	1994	1994	kodansha	4	2	year_ended=1994 < 最大巻#2の初版年=1995 (1年後に新刊)	#2=1995-03-06 :: [standard]ヤンマガKCスペシャル/講談社 1994-1995 n=2 | [bunkobon]竹書房文庫/竹書房 2006-2006 n=2
YE_EARLY	serial_1ed	1	girls-saurus	ガールズザウルス	completed	2002	2002	shogakukan	3	1	year_ended=2002 < 最大巻#3の初版年=2003 (1年後に新刊)	#3=2003-01-15 :: [standard]少年サンデーコミックス/小学館 2002-2003 n=3
YE_EARLY	serial_1ed	1	hamster-shiiku-nikki	ハムスター飼育日記	completed	1998	2000	scola	8	1	year_ended=2000 < 最大巻#8の初版年=2001 (1年後に新刊)	#8=2001-01-16 :: [standard]スコラLC/スコラ 1998-2001 n=8
YE_EARLY	serial_1ed	1	happiikurabu	はっぴい倶楽部	completed	1989	1989	futabasha	4	1	year_ended=1989 < 最大巻#4の初版年=1990 (1年後に新刊)	#4=1990-10-08 :: [standard]ACTION COMICS/双葉社 1989-1990 n=4
YE_EARLY	serial_1ed	1	heisei-jiimen	平成爺メン	completed	1993	1993	gakken	2	1	year_ended=1993 < 最大巻#2の初版年=1994 (1年後に新刊)	#2=1994-04-12 :: [standard]ニューマンコミックス/学習研究社 1993-1994 n=2
YE_EARLY	serial_1ed	1	higurashi-no-naku-koro-ni-rei-irotoutoshihen	ひぐらしのなく頃に令 色尊し編	completed	2023	2024	square-enix	4	1	year_ended=2024 < 最大巻#4の初版年=2025 (1年後に新刊)	#4=2025-02-12 :: [standard]ガンガンコミックスONLINE/スクウェア・エニックス 2023-2025 n=4
YE_EARLY	serial_1ed	1	hishoka-drop	秘書課ドロップ	completed	2006	2007	takeshobo	3	1	year_ended=2007 < 最大巻#3の初版年=2008 (1年後に新刊)	#3=2008-01-01 :: [standard]Bamboo comics/竹書房 2006-2008 n=3
YE_EARLY	serial_1ed	1	hooker	フッカー	completed	1996	1996	futabasha	3	1	year_ended=1996 < 最大巻#3の初版年=1997 (1年後に新刊)	#3=1997-01-11 :: [standard]ACTION COMICS/双葉社 1996-1997 n=3
YE_EARLY	serial_1ed	1	hoshikawa-ginza-yonchoume	星川銀座四丁目	completed	2010	2012	houbunsha	3	1	year_ended=2012 < 最大巻#3の初版年=2013 (1年後に新刊)	#3=2013-02-01 :: [standard]Manga time KR comics/芳文社 2010-2013 n=3
YE_EARLY	serial_1ed	1	houkago-panic-tanteidan	放課後ぱにっく探偵団	completed	1994	1994	leed	2	1	year_ended=1994 < 最大巻#2の初版年=1995 (1年後に新刊)	#2=1995-02-09 :: [standard]通常版/リイド社 1994-1995 n=2
YE_EARLY	serial_multied	1	iara	イアラ	completed	1974	1974	shogakukan	12	3	year_ended=1974 < 最大巻#6の初版年=1975 (1年後に新刊)	#6=1975-01-01 :: [standard]ゴールデン・コミックス/ 1974-1975 n=6 | [bunkobon]小学館文庫/ 1980-1980 n=5 | [aizoban]異色短編傑作選(大型単行本)/小学館 1984-1984 n=1
YE_EARLY	serial_1ed	1	ikenai-inbiteeshon	Ikenai!いんびテーション	completed	1989	1992	kodansha	11	1	year_ended=1992 < 最大巻#11の初版年=1993 (1年後に新刊)	#11=1993-05-08 :: [standard]ヤンマガKCスペシャル/講談社 1989-1993 n=11
YE_EARLY	serial_1ed	1	isekai-anime-koubou	異世界アニメ工房	completed	2021	2021	houbunsha	3	1	year_ended=2021 < 最大巻#3の初版年=2022 (1年後に新刊)	#3=2022-02-01 :: [standard]FUZ comics/芳文社 2021-2022 n=3
YE_EARLY	serial_1ed	1	iya-na-yatsu	いやな奴	completed	1992	1992	futabasha	3	1	year_ended=1992 < 最大巻#3の初版年=1993 (1年後に新刊)	#3=1993-05-12 :: [standard]ACTION COMICS/双葉社 1992-1993 n=3
YE_EARLY	serial_1ed	1	kajigoyomi	かじ暦	completed	1998	1998	mediafactory	2	1	year_ended=1998 < 最大巻#2の初版年=1999 (1年後に新刊)	#2=1999-08-01 :: [standard]通常版/メディアファクトリー 1998-1999 n=2
YE_EARLY	serial_1ed	1	kanon	Kanon	completed	2000	2001	ascii-media-works	2	1	year_ended=2001 < 最大巻#2の初版年=2002 (1年後に新刊)	#2=2002-08-01 :: [standard]DENGEKI COMICS/メディアワークス 2000-2002 n=2
YE_EARLY	serial_1ed	1	karamorannosora	カラモランの大空	completed	2000	2000	ushio-shuppan	6	1	year_ended=2000 < 最大巻#6の初版年=2001 (1年後に新刊)	#6=2001-07-25 :: [standard]希望コミックス/潮出版社 1999-2001 n=6
YE_EARLY	serial_1ed	1	kawauso-no-jitenshaya-san	かわうその自転車屋さん	completed	2014	2021	houbunsha	10	1	year_ended=2021 < 最大巻#10の初版年=2022 (1年後に新刊)	#10=2022-03-16 :: [standard]芳文社コミックス/芳文社 2014-2022 n=10
YE_EARLY	serial_1ed	1	keibuho-hana-san-no-file	警部補花さんの事件簿	completed	1995	1995	leed	5	1	year_ended=1995 < 最大巻#5の初版年=1996 (1年後に新刊)	#5=1996-01-16 :: [standard]SPコミックス/リイド社 1995-1996 n=5
YE_EARLY	serial_1ed	1	kisei-juui-suzune	寄性獣医・鈴音	completed	2006	2021	takeshobo	14	1	year_ended=2021 < 最大巻#14の初版年=2022 (1年後に新刊)	#14=2022-03-01 :: [standard]Bamboo comics/竹書房 2006-2022 n=14
YE_EARLY	serial_1ed	1	kiss-me-crying	Kiss me crying	completed	2022	2024	libre	5	1	year_ended=2024 < 最大巻#5の初版年=2025 (1年後に新刊)	#5=2025-11-10 :: [standard]通常版/リブレ 2021-2025 n=5
YE_EARLY	serial_1ed	1	koigurumi	こいぐるみ	completed	2020	2021	futabasha	3	1	year_ended=2021 < 最大巻#3の初版年=2022 (1年後に新刊)	#3=2022-02-28 :: [standard]ACTION COMICS/双葉社 2020-2022 n=3
YE_EARLY	serial_1ed	1	konbini-maria	コンビにまりあ	completed	1998	1998	mediafactory	3	1	year_ended=1998 < 最大巻#3の初版年=1999 (1年後に新刊)	#3=1999-08-01 :: [standard]通常版/メディアファクトリー 1998-1999 n=3
YE_EARLY	serial_1ed	1	kono-te-o-hanasanaide	この手を離さないで	completed	2023	2023	shu-cream	3	1	year_ended=2023 < 最大巻#3の初版年=2024 (1年後に新刊)	#3=2024-11-06 :: [standard]from RED comics/シュークリーム 2023-2024 n=3
YE_EARLY	serial_1ed	1	kyutsu-to-musunde-suki	きゅっと結んで、スキ	completed	2017	2017	shogakukan	3	1	year_ended=2017 < 最大巻#3の初版年=2018 (1年後に新刊)	#3=2018-03-01 :: [standard]Sho-Comiフラワーコミックス/小学館 2017-2018 n=3
YE_EARLY	serial_1ed	1	la-blue-girl	ラ・ブルー・ガール	completed	1992	1992	schubert-shuppan	4	1	year_ended=1992 < 最大巻#4の初版年=1993 (1年後に新刊)	#4=1993-03-08 :: [standard]通常版/シュベール出版 1992-1993 n=4
YE_EARLY	serial_1ed	1	leg-lover-the-pochi	レグ・ラバ・ザ・ポチ	completed	1994	1994	kodansha	3	1	year_ended=1994 < 最大巻#3の初版年=1995 (1年後に新刊)	#3=1995-02-09 :: [standard]ミスターマガジンKC/講談社 1994-1995 n=3
YE_EARLY	solo_reprint	1	long-rider-stories	ろんぐらいだぁすとーりーず!	completed	2021	2021	kadokawa	1	1	year_ended=2021 < 最大巻#1の初版年=2022 (1年後に新刊)	#1=2022-02-08 :: [standard]単行本コミックス/KADOKAWA (発売) 2022-2022 n=1
YE_EARLY	serial_1ed	1	meikyuu-romantica	迷宮ロマンチカ	completed	2015	2016	akita	3	1	year_ended=2016 < 最大巻#3の初版年=2017 (1年後に新刊)	#3=2017-02-25 :: [standard]PRINCESS COMICS/秋田書店 2015-2017 n=3
YE_EARLY	serial_1ed	1	mizu-no-mori	水の森	completed	2010	2010	kodansha	3	1	year_ended=2010 < 最大巻#3の初版年=2011 (1年後に新刊)	#3=2011-04-15 :: [standard]MONTHLY SHONEN MAGAZINE COMICS/講談社 2010-2011 n=3
YE_EARLY	serial_1ed	1	mofumofu	もふもふ	completed	2019	2020	shogakukan	3	1	year_ended=2020 < 最大巻#3の初版年=2021 (1年後に新刊)	#3=2021-05-01 :: [standard]ビッグコミックススペシャル/小学館 2019-2021 n=3
YE_EARLY	serial_1ed	1	momomomotto	ももももっと!	completed	2017	2018	hakusensha	3	1	year_ended=2018 < 最大巻#3の初版年=2019 (1年後に新刊)	#3=2019-03-20 :: [standard]花とゆめCOMICS/白泉社 2017-2019 n=3
YE_EARLY	serial_1ed	1	muhon-hachidai-shogun-yoshimune	謀叛 八代将軍吉宗	completed	1994	1994	leed	2	1	year_ended=1994 < 最大巻#2の初版年=1995 (1年後に新刊)	#2=1995-02-24 :: [standard]SPコミックス/リイド社 1994-1995 n=2
YE_EARLY	serial_1ed	1	muv-luv	マブラヴ	completed	2003	2004	ascii-media-works	3	1	year_ended=2004 < 最大巻#3の初版年=2005 (1年後に新刊)	#3=2005-01-15 :: [standard]DENGEKI COMICS/メディアワークス 2003-2005 n=3
YE_EARLY	serial_1ed	1	naive	ナイーヴ	completed	1988	1989	shonen-gahosha	5	1	year_ended=1989 < 最大巻#5の初版年=1990 (1年後に新刊)	#5=1990-02-26 :: [standard]YKコミックス/少年画報社 1988-1990 n=5
YE_EARLY	serial_multied	1	nijinsky-guuwa	ニジンスキー寓話	completed	1984	1990	akita	13	3	year_ended=1990 < 最大巻#5の初版年=1991 (1年後に新刊)	#5=1991-01-14 :: [standard]ぶ～けコミックス/集英社 1984-1991 n=5 | [deluxe]プリンセスコミックスデラックス/秋田書店 1993-1993 n=4 | [bunkobon]秋田文庫/秋田書店 1998-1998 n=4
YE_EARLY	serial_1ed	1	oganiku-uu-chan	おがにくうーちゃん	completed	2010	2013	takeshobo	3	1	year_ended=2013 < 最大巻#3の初版年=2014 (1年後に新刊)	#3=2014-01-01 :: [standard]Bamboo comics/竹書房 2010-2014 n=3
YE_EARLY	serial_1ed	1	one-day-army	ONE・DAY ARMY	completed	1990	1990	leed	3	1	year_ended=1990 < 最大巻#3の初版年=1991 (1年後に新刊)	#3=1991-02-08 :: [standard]SPコミックス/リイド社 1989-1991 n=3
YE_EARLY	serial_1ed	1	onna-no-nakama-ni-otoko-ga-hitori	女の仲間に男がひとり	completed	1989	1989	tokuma	3	1	year_ended=1989 < 最大巻#3の初版年=1990 (1年後に新刊)	#3=1990-01-31 :: [standard]トクマコミックス/徳間書店 1989-1990 n=3
YE_EARLY	serial_1ed	1	ooi-hachibee	オーイはちべえ	completed	1992	1992	houbunsha	2	1	year_ended=1992 < 最大巻#2の初版年=1993 (1年後に新刊)	#2=1993-04-23 :: [standard]まんがタイムコミックス/芳文社 1992-1993 n=2
YE_EARLY	serial_1ed	1	oruchuban-ebichu-chuu	おるちゅばんエビちゅ ちゅ〜	completed	2018	2022	futabasha	3	1	year_ended=2022 < 最大巻#3の初版年=2023 (1年後に新刊)	#3=2023-03-28 :: [standard]通常版/双葉社 2020-2023 n=3
YE_EARLY	serial_1ed	1	otasuke-wolf	おたすけ狼	completed	1997	1997	leed	4	1	year_ended=1997 < 最大巻#4の初版年=1998 (1年後に新刊)	#4=1998-04-06 :: [standard]SPコミックス/リイド社 1997-1998 n=4
YE_EARLY	serial_1ed	1	oushuu-fujiwara-yondai	奥州藤原四代	completed	1993	1993	kodansha	3	1	year_ended=1993 < 最大巻#3の初版年=1994 (1年後に新刊)	#3=1994-01-22 :: [standard]歴史コミック/講談社 1993-1994 n=3
YE_EARLY	serial_1ed	1	panchirasshu-jieikee-tara-chan	パンチラッシュJKタラちゃん	completed	2024	2024	kodansha	3	1	year_ended=2024 < 最大巻#3の初版年=2025 (1年後に新刊)	#3=2025-02-10 :: [standard]月刊少年マガジン/講談社 2024-2025 n=3
YE_EARLY	serial_1ed	1	ponkotsu-19	ポンコツ19	completed	1990	1990	futabasha	2	1	year_ended=1990 < 最大巻#2の初版年=1991 (1年後に新刊)	#2=1991-09-12 :: [standard]アクションコミックス/双葉社 1990-1991 n=2
YE_EARLY	serial_1ed	1	princess-lucia	Princess Lucia	completed	2009	2015	mag-garden	5	1	year_ended=2015 < 最大巻#5の初版年=2016 (1年後に新刊)	#5=2016-01-01 :: [standard]Blade comics/マッグガーデン 2009-2016 n=5
YE_EARLY	serial_1ed	1	q-i	Q＆I	completed	1992	1992	schubert-shuppan	5	1	year_ended=1992 < 最大巻#5の初版年=1993 (1年後に新刊)	#5=1993-01-13 :: [standard]シュベールコミックス/シュベール出版 1992-1993 n=5
YE_EARLY	serial_multied	1	rakushou-hyper-doll	楽勝!ハイパードール	completed	1995	1996	tokuma	7	2	year_ended=1996 < 最大巻#5の初版年=1997 (1年後に新刊)	#5=1997-10-10 :: [standard]通常版/徳間書店 1995-1997 n=5 | [shinsoban]英知出版版(2002)/英知出版 2002-2002 n=2
YE_EARLY	serial_multied	1	reikan-uranai-satsujin-jiken	霊感占い殺人事件	completed	1989	1994	kodansha	12	2	year_ended=1994 < 最大巻#10の初版年=1995 (1年後に新刊)	#10=1995-12-12 :: [standard]講談社コミックスBL/講談社 1989-1995 n=10 | [bunkobon]講談社漫画文庫/講談社 2001-2001 n=2
YE_EARLY	serial_1ed	1	sakura-no-kisetsu-ni-kiku-ga-mankai	桜の季節に菊が満開	completed	1994	1994	futabasha	4	1	year_ended=1994 < 最大巻#4の初版年=1995 (1年後に新刊)	#4=1995-01-20 :: [standard]アクションコミックス/双葉社 1994-1995 n=4
YE_EARLY	serial_1ed	1	shina-dark	シャイナ・ダルク	completed	2008	2008	ascii-media-works	4	1	year_ended=2008 < 最大巻#4の初版年=2009 (1年後に新刊)	#4=2009-03-27 :: [standard]MFコミックス→カドカワコミックスA/ 2007-2009 n=4
YE_EARLY	serial_1ed	1	shinsei-no-shiki	新星のシキ	completed	2021	2021	hifumi-shobo	2	1	year_ended=2021 < 最大巻#2の初版年=2022 (1年後に新刊)	#2=2022-08-19 :: [standard]NOVA COMICS/一二三書房 2021-2022 n=2
YE_EARLY	serial_multied	1	sono-na-wa-101	その名は101	completed	1978	1979	akita	16	5	year_ended=1979 < 最大巻#5の初版年=1980 (1年後に新刊)	#5=1980-02-01 :: [standard]少年チャンピオン・コミックス/秋田書店 1978-1980 n=5 | [shinsoban]Akita top comics wide/秋田書店 2005-2005 n=2 | [shinsoban]秋田コミックス・セレクト/秋田書店 1987-1987 n=3 | [shinsoban]秋田書店版/秋田書店 1994-1994 n=3 | [bunkobon]秋田文庫/秋田書店 2002-2003 n=3
YE_EARLY	serial_1ed	1	strange	ストレンジ・プラス	completed	2003	2018	ichijinsha	20	1	year_ended=2018 < 最大巻#20の初版年=2019 (1年後に新刊)	#20=2019-01-01 :: [standard]IDコミックス/一迅社 2003-2019 n=20
YE_EARLY	serial_multied	1	survival	サバイバル	completed	1976	1980	leed	81	7	year_ended=1980 < 最大巻#22の初版年=1981 (1年後に新刊)	#22=1981-03-15 :: [standard]少年サンデーコミックス/小学館 1977-1981 n=22 | [shinsoban]SPコミックス/リイド社 1988-1992 n=16 | [wideban]SPコミックス ワイド版/リイド社 1994-1995 n=7 | [shinsoban]SPコミックス/リイド社 1992-1992 n=4 | [shinsoban]SPコミックス SP Pocket/リイド社 2000-2001 n=8 | [bunkobon]リイド文庫/リイド社 2001-2001 n=11 | [shinsoban]SPコミックス SP pocket wide/リイド社 2025-2026 n=13
YE_EARLY	serial_1ed	1	telephone-call	テレフォン・コール	completed	1989	1989	futabasha	2	1	year_ended=1989 < 最大巻#2の初版年=1990 (1年後に新刊)	#2=1990-04-16 :: [standard]JOUR COMICS/双葉社 1989-1990 n=2
YE_EARLY	serial_1ed	1	tenshi-no-rakugaki	天使のらくがき	completed	1994	1994	shonen-gahosha	3	1	year_ended=1994 < 最大巻#3の初版年=1995 (1年後に新刊)	#3=1995-08-24 :: [standard]YOUNG KING COMICS/少年画報社 1994-1995 n=3
YE_EARLY	serial_1ed	1	torch-song-ecology	トーチソング・エコロジー	completed	2012	2013	gentosha	3	1	year_ended=2013 < 最大巻#3の初版年=2014 (1年後に新刊)	#3=2014-01-24 :: [standard]スピカコレクション/幻冬舎 2012-2014 n=3
YE_EARLY	serial_1ed	1	transnauts	トランスノーツ	completed	2017	2018	shogakukan-creative	3	1	year_ended=2018 < 最大巻#3の初版年=2019 (1年後に新刊)	#3=2019-02-05 :: [standard]HCヒーローズコミックス/小学館クリエイティブ 2017-2019 n=3
YE_EARLY	serial_1ed	1	ue-o-muite-arukou	上をむいて歩こう	completed	1993	1994	shonen-gahosha	6	1	year_ended=1994 < 最大巻#6の初版年=1995 (1年後に新刊)	#6=1995-03-08 :: [standard]YOUNGKING COMICS/少年画報社 1993-1995 n=6
YE_EARLY	serial_1ed	1	usotsuki-gokuoo-kun	ウソツキ!ゴクオーくん	completed	2012	2021	shogakukan	25	1	year_ended=2021 < 最大巻#25の初版年=2022 (1年後に新刊)	#25=2022-03-01 :: [standard]コロコロコミックス/小学館 2012-2022 n=25
YE_EARLY	serial_multied	1	yume-maboroshi-no-gotoku	夢幻の如く	completed	1992	1995	shueisha	20	2	year_ended=1995 < 最大巻#12の初版年=1996 (1年後に新刊)	#12=1996-04-04 :: [standard]ジャンプ・コミックスデラックス/集英社 1992-1996 n=12 | [bunkobon]集英社文庫/集英社 2009-2009 n=8
YE_EARLY	serial_multied	1	yume-no-kouseki-1986	夢の航跡	completed	1986	1986	kodansha	3	2	year_ended=1986 < 最大巻#2の初版年=1987 (1年後に新刊)	#2=1987-03-06 :: [standard]YLKC/講談社 1986-1987 n=2 | [bunkobon]双葉文庫名作シリーズ/双葉社 1998-1998 n=1
YE_EARLY	serial_1ed	1	zense-coupling	前世カップリング	completed	2018	2019	kodansha	7	1	year_ended=2019 < 最大巻#7の初版年=2020 (1年後に新刊)	#7=2020-06-11 :: [standard]KCデラックス/講談社 2018-2020 n=7
YE_EARLY	serial_multied	1	zero-no-hakutaka	ゼロの白鷹	completed	1976	1976	shueisha	10	4	year_ended=1976 < 最大巻#4の初版年=1977 (1年後に新刊)	#4=1977-01-05 :: [standard]JUMP SUPER COMICS/不明 1976-1977 n=4 | [bunkobon]集英社文庫/集英社 2011-2011 n=3 | [shinsoban]ジャンプスーパーエース/集英社 1990-1990 n=2 | [shinsoban]Jump super ace/集英社 1990-1990 n=1
YE_EARLY	serial_1ed	1	zokubutsuou	俗物王	completed	1992	1993	kodansha	8	1	year_ended=1993 < 最大巻#8の初版年=1994 (1年後に新刊)	#8=1994-03-23 :: [standard]モーニングKC/講談社 1992-1994 n=8
PUB_ABSENT		3	akazukin-chanto-ookamisan	赤ずきんちゃんとオオカミさん	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]comic POOL/講談社 2026-2026 n=1
PUB_ABSENT		3	akuyaku-reijou-ni-onee-ga-tensei-shitakedo-nani-mo-mondai-ga-nai-ken	悪役令嬢にオネエが転生したけど何も問題がない件	ongoing	2026		alphapolis	2	1	publisher_key=alphapolis が版の出版社集合 ['seiunsha'] に無い	[standard]レジーナCOMICS/星雲社 2025-2026 n=2
PUB_ABSENT		3	amatsumizushi-gago-bokumetsu-dayori-gagohan	天津水市「がご」撲滅だより がごはん	ongoing	2026		hiiroozu	6	1	publisher_key=hiiroozu が版の出版社集合 ['shogakukan-creative'] に無い	[standard]ヒーローズコミックス/小学館クリエイティブ 2024-2026 n=6
PUB_ABSENT		3	ano-saisekijou-de-hanataba-o	あの採石場で花束を	ongoing	2026		hiiroozu	2	1	publisher_key=hiiroozu が版の出版社集合 ['shogakukan-creative'] に無い	[standard]ヒーローズコミックス/小学館クリエイティブ 2025-2026 n=2
PUB_ABSENT		3	bar-arisa-ka-e-youkoso	Barありさかへようこそ！	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]HOWLコミックス/講談社 2026-2026 n=1
PUB_ABSENT		3	barbara	ばるぼら	completed	1974	2019	kadokawa	6	4	publisher_key=kadokawa が版の出版社集合 ['kodansha'] に無い	[standard]通常版（全2巻）/ 1992-1992 n=2 | [standard]通常版（全1巻）/ 2005-2005 n=1 | [bunkobon]文庫版（全1巻）/ 2011-2011 n=1 | [aizoban]手塚治虫漫画全集/講談社 1982-1982 n=2
PUB_ABSENT		3	boku-no-oshi-o-bl-sekai-kara-mamoritai	僕の推しをBL世界から守りたい	ongoing	2026		vivion	1	1	publisher_key=vivion が版の出版社集合 ['vivion-vivion-thoth'] に無い	[standard]viviON THOTH BLANKET/viviON viviON THOTH 2026-2026 n=1
PUB_ABSENT		3	bounty-parade	Bounty Parade	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]HOWLコミックス/講談社 2026-2026 n=1
PUB_ABSENT		3	cheat-de-katei-saien	チートで家庭菜園	ongoing	2026		gentosha-comics	2	1	publisher_key=gentosha-comics が版の出版社集合 ['gentosha'] に無い	[standard]バーズコミックス/幻冬舎 2025-2026 n=2
PUB_ABSENT		3	chim-re	シメール	completed	1979	1979	kadokawa	1	1	publisher_key=kadokawa が版の出版社集合 ['kodansha'] に無い	[standard]花とゆめCOMICS/講談社 2003-2003 n=1
PUB_ABSENT		3	dakara-akuyaku-reisoku-no-koshiginchaku	だから、悪役令息の腰巾着！	ongoing	2026		alphapolis	2	1	publisher_key=alphapolis が版の出版社集合 ['seiunsha'] に無い	[standard]アンダルシュCOMICS/星雲社 2025-2026 n=2
PUB_ABSENT		3	dannasama-rien-wa-ok-desu-ga-slow-life-wa-keizoku-kiboudesu-migawari-oujo-wa-dok	旦那様、離縁はOKですがスローライフは継続希望です！身代わり王女は毒使いの力で人生を謳歌する	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]comic LAKE/講談社 2026-2026 n=1
PUB_ABSENT		3	danzai-sareta-ateuma-ouji-to-aishitagari-kokuryuu-heika-no-shiawasena-kekkon	断罪された当て馬王子と愛したがり黒龍陛下の幸せな結婚	ongoing	2026		alphapolis	2	1	publisher_key=alphapolis が版の出版社集合 ['seiunsha'] に無い	[standard]アンダルシュCOMICS/星雲社 2026-2026 n=2
PUB_ABSENT		3	dare-hitori-kaeranai-naraku-ni-otosareta-ossan	誰一人帰らない『奈落』に落とされたおっさん、うっかり暗号を解読したら、未知の遺物の使い手になりました!	ongoing	2025		alphapolis	2	1	publisher_key=alphapolis が版の出版社集合 ['seiunsha'] に無い	[standard]アルファポリスCOMICS/星雲社 2025-2026 n=2
PUB_ABSENT		3	dare-ka-ookamisan-no-shitsukekata-shirimasen-ka	誰かオオカミさんのしつけ方知りませんか!?	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]百合姫コミックス/講談社 2026-2026 n=1
PUB_ABSENT		3	dousenara-higan-made	どうせなら彼岸まで	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]gateauコミックス/講談社 2026-2026 n=1
PUB_ABSENT		3	fire-emblem-1993	ファイアーエムブレム	completed	1993	1993	scola	1	1	publisher_key=scola が版の出版社集合 ['jiccshuppankyoku'] に無い	[standard]宝島コミックス/JICC出版局 1993-1993 n=1
PUB_ABSENT		3	fushigi-na-melmo	ふしぎなメルモ	completed	1984	2004	shogakukan	5	4	publisher_key=shogakukan が版の出版社集合 ['akita', 'kodansha'] に無い	[standard]通常版（全2巻）/ 1994-1994 n=2 | [standard]サンデーコミックス/秋田書店 2000-2000 n=1 | [bunkobon]文庫版（全1巻）/ 2004-2004 n=1 | [aizoban]手塚治虫漫画全集/講談社 1984-1984 n=1
PUB_ABSENT		3	fushigiryokouki	ふしぎ旅行記	completed	1950	1950	(unknown)	2	2	publisher_key=(unknown) が版の出版社集合 ['kodansha'] に無い	[standard]漫画選書/ 1950-1950 n=1 | [standard]手塚治虫漫画全集/講談社 1979-1979 n=1
PUB_ABSENT		3	ginga-tetsudou-no-yoru	銀河鉄道の夜	completed	2020	2021	(unknown)	4	3	publisher_key=(unknown) が版の出版社集合 ['fusosha'] に無い	未解決社名=風呂猫 :: [standard]最終形(風呂猫)/風呂猫 2020-2021 n=2 | [shinsoban]扶桑社版/扶桑社 2023-2023 n=1 | [bunkobon]扶桑社文庫/扶桑社 1995-1995 n=1
PUB_ABSENT		3	girls-error-kodamanaoko-tan-henshuu	ガールズ・エラー コダマナオコ短編集	ongoing	2026		ichijinsha	1	1	publisher_key=ichijinsha が版の出版社集合 ['kodansha'] に無い	[standard]百合姫コミックス/講談社 2026-2026 n=1
PUB_ABSENT		3	golden-boy	ゴールデンボーイ	completed	1972	1972	kodansha	1	1	publisher_key=kodansha が版の出版社集合 ['kasakura-shuppan'] に無い	[standard]サン・コミックス/笠倉出版社 1995-1995 n=1
PUB_ABSENT		3	guuzen-tasuketa-bishoujo-ga-naze-ka-ore-ni-natsuiteshimatta-ken-nitsuite	偶然助けた美少女がなぜか俺に懐いてしまった件について	ongoing	2026		bushiroad-works	1	1	publisher_key=bushiroad-works が版の出版社集合 ['kadokawa'] に無い	[standard]ブシロードコミックス/KADOKAWA 2026-2026 n=1
PUB_ABSENT		3	hana-to-kurage-to-refrain	花とくらげとリフレイン	ongoing	2025		hiiroozu	3	1	publisher_key=hiiroozu が版の出版社集合 ['shogakukan-creative'] に無い	[standard]ふらっとヒーローズコミックス/小学館クリエイティブ 2025-2026 n=3
