series_key	title	class	subtitle	vols	first_date	last_date	imprints	authors	isbn	既存頁slug	類似頁	材料	著者既掲載
name:花咲まひる|name:ガリ勉くんと裏アカさん	ガリ勉くんと裏アカさん	未掲載		2	2025-03-12	2026-03-11	電撃コミックスNEXT	花咲まひる / 鈴木えんぺら	9784049163612			紹介文+書影	
name:おくだらく|name:やりなおし貴族の聖人化レベルアップ	やりなおし貴族の聖人化レベルアップ	未掲載		2	2025-08-13	2026-03-11	角川コミックス・エース	八華 / おくだらく	9784041164778			紹介文+書影	
name:きあま紀一|name:なかなか稀少な光谷さん	なかなか稀少な光谷さん	未掲載		2	2024-03	2026-03-11	電撃コミックスNEXT	きあま紀一	9784049156744			紹介文+書影	済
name:犬井ナオ|name:お前になんか抱かれるか!	お前になんか抱かれるか!	未掲載		2	2025-08-13	2026-03-11	fleur comics	田中森よこた	9784046851789			紹介文+書影	済
name:花守|name:いろはの書き導べ	いろはの書き導べ	未掲載		2	2025-03-12	2026-03-11	MFC	花守	9784046851642			紹介文+書影	
name:長月達平|name:Re:ゼロから始める異世界生活	Re:ゼロから始める異世界生活	同題別著者(要確認)		2	2025-03-19	2026-03-11	MFコミックス. アライブ+シリーズ	長月達平 / 高瀬若弥	9784048114295		ri-zero-kara-hajimeru-isekai-seikatsu-dai-nishou	未取得	済
name:いづみみなみ|name:最強最悪の裏ボス、転生者と共に破滅フラグ回避を目指す	最強最悪の裏ボス、転生者と共に破滅フラグ回避を目指す	未掲載		2	2025-10-08	2026-03-04	Bamboo comics. 異世界BC	高野ケイ	9784801988323			紹介文+書影	済
name:雨水汐|name:恋に恋するコイビト関係	恋に恋するコイビト関係	未掲載		2	2025-04-16	2026-03-04	Bamboo comics	雨水汐	9784801986220			紹介文+書影	済
name:ほーち|name:天使をイカせてアイテムゲット!!絶頂ガチャでダンジョン攻略!	天使をイカせてアイテムゲット!!絶頂ガチャでダンジョン攻略!	未掲載		2	2023-12	2026-03-04	Bamboo comics / Bamboo comics. 異世界BC	ほーち / 桐野いつき	9784801981966			紹介文+書影	
name:こにすけ|name:天使と悪魔メシ	天使と悪魔メシ	未掲載		2	2025-07-15	2026-03-04	SHŌNEN CHAMPION COMICS	こにすけ	9784253012126			紹介文+書影	
name:さざなみ陽輔|name:ニセドル	ニセドル	未掲載		2	2025-11-22	2026-03-04	SHŌNEN CHAMPION COMICS	さざなみ陽輔 / 東毅	9784253004985			紹介文+書影	済
name:ワタセセイゾウ|name:菜～ふたたび～	菜～ふたたび～	未掲載		2	2026-02-09	2026-02-09		ワタセセイゾウ	9784768330890			紹介文+書影	済
name:Ark performance|name:機動戦士ガンダムギレン暗殺計画	機動戦士ガンダムギレン暗殺計画	同題別著者(要確認)		4	2025-12-02	2026-01-09	単行本コミックス	Ark performance	9784041155837			未取得	済
name:上川きち|name:可愛いあなたを壊したい	可愛いあなたを壊したい	未掲載		2	2025-07-21	2026-01-08	Shusui digital comics BLシリーズ	上川きち	9784867781692			書影のみ	済
name:宮之みやこ|name:黒妖の花嫁	黒妖の花嫁	未掲載		2	2025-06-09	2026-01-06	SPIRA COMICS	音中さわき / 宮之みやこ	9784910617404			紹介文+書影	済
name:やきいもほくほく|name:身代わり令嬢を救ったのは冷酷無慈悲な氷の王子の愛でした	身代わり令嬢を救ったのは冷酷無慈悲な氷の王子の愛でした	未掲載		2	2025-06-16	2026-01-06	SPIRA COMICS	やきいもほくほく / 黒川くさび	9784910617411			紹介文+書影	済
name:まぶた単|name:ヒモの俺、スパダリふたりに飼われます!	ヒモの俺、スパダリふたりに飼われます!	未掲載		2	2024-11-30	2026-01-06	caramelコミックス	上野綺士	9784911186190			なし	済
name:嶋|name:逆行した悪役令嬢は、なぜか魔力を失ったので深窓の令嬢になります	逆行した悪役令嬢は、なぜか魔力を失ったので深窓の令嬢になります	同題別著者(要確認)		2	2025-02-24	2026-01-02	フロースコミック	近藤孝行 / 嶋 / 由野田夕	9784046844248			未取得	
name:青狸|name:Laylah	Laylah	未掲載		2	2025-11-08	2025-12-08	Edge comix		9784868200291			なし	
qid:Q467415|name:Cat's eye	Cat's eye	未掲載		8	2025-10-24	2025-12-08	Zenon comics DX = ゼノンコミックスDX	北条司	9784867208212			紹介文+書影	済
name:ミブヨシカズ|name:夜と漣	夜と漣	未掲載		2	2025-10-09	2025-11-08	Edge comix	水炊き	9784868200253			なし	済
name:時計ルーコ|name:性欲結婚	性欲結婚	未掲載		2	2025-01-11	2025-11-06	ラブきゅんcomic	時計ルーコ	9784911186244			紹介文+書影	
name:真西まり|name:訳あり幼女、転生したことに気づいたのは、修羅場に遭遇した時。	訳あり幼女、転生したことに気づいたのは、修羅場に遭遇した時。	未掲載		2	2025-04-24	2025-10-06	SPIRA COMICS	藤井 / 真西まり	9784910617367			紹介文+書影	済
name:きよせ|name:侯爵令嬢リディアの美しき決断	侯爵令嬢リディアの美しき決断	未掲載		2	2025-04-24	2025-10-06	SPIRA COMICS	きよせ / 綺咲潔	9784910617350			紹介文+書影	済
name:shiryu|name:無能と言われた錬金術師	無能と言われた錬金術師	未掲載		2	2025-04-06	2025-10-03	モンスターコミックスf	shiryu / ひのすばる	9784575421194			紹介文+書影	済
name:とびらの|name:星屑の花嫁は運命の恋から逃げ出したい	星屑の花嫁は運命の恋から逃げ出したい	未掲載		2	2025-04-06	2025-10-03	モンスターコミックスf	辰巳仁 / とびらの	9784575421217			紹介文+書影	
name:やべきょうすけ|name:QP我妻涼デスペラード	QP我妻涼デスペラード	未掲載		2	2024-12-27	2025-09-27	ヤングチャンピオン・コミックス	花林ソラ / 髙橋ヒロシ / 今村KSK	9784253003971		kyuupii-azuma-ryou	未取得	済
name:かずはしとも|name:妖	妖	同題別著者(要確認)		2	2017-01	2025-09-22	マンサンコミックス	山本まゆり / 函岬誉	9784408175775			未取得	済
name:ヤシン|name:愛されて育ったでかい獣人の話	愛されて育ったでかい獣人の話	未掲載		2	2024-07	2025-09-13		ヤシン	9784781623344			紹介文+書影	済
qid:Q11262649|name:ばくおん!!～天野恩紗のニコイチ繁盛記～	ばくおん!!～天野恩紗のニコイチ繁盛記～	未掲載		3	2019-01	2025-09-06	ヤングチャンピオン烈コミックス	おりもとみまな / 蒔野靖弘	9784253257619		bakuon	未取得	済
qid:Q17161318|name:恋だの愛だの～君は僕の太陽だ～	恋だの愛だの～君は僕の太陽だ～	未掲載		2	2024-05	2025-06-14	花とゆめCOMICS	辻田りり子	9784592221753		koi-dano-ai-dano	未取得	済
name:あべもりおか|name:あべもりおかの… (仮) Ex	あべもりおかの… (仮) Ex	未掲載		3	2019-02	2025-06-14		あべもりおか	9784894657908			なし	
qid:Q17221115|name:東京卍リベンジャーズ～場地圭介からの手紙～	東京卍リベンジャーズ～場地圭介からの手紙～	未掲載		5	2022-11	2025-05-09	講談社コミックス / 講談社コミックス. 週刊少年マガジン	和久井健 / 夏川口幸範	9784065293782		tokyo-revengers	未取得	済
name:絵津鼓|name:Iruka	Iruka	未掲載		4	2023-07-29	2025-04-29		絵津鼓	9784991283727			なし	済
name:秀良子|name:Staygold|sub:それから。	Staygold	同題別著者(要確認)	それから。	3	2022-07	2024-09	On blue comics	秀良子	9784396785451		staygold	未取得	済
qid:Q11444957|name:トリニティセブン|sub:7人の魔書使い	トリニティセブン	未掲載	7人の魔書使い	12	2018-07	2024-08	ドラゴンコミックスエイジ	奈央晃徳 / サイトウケンジ	9784040727806		trinity-7-shichinin-no-masho-tsukai	未取得	済
name:京極燈弥|name:獣耳のリコリス	獣耳のリコリス	未掲載		3	2022-01	2024-07	バベルコミックス		9784861173844			なし	
name:池波正太郎|name:剣客商売|sub:best selection	剣客商売	同題別著者(要確認)	best selection	10	2019-01	2024-06	SP comics / SP comics = SPコミックス / SP pocket wide	池波正太郎 / 大島やすいち	9784845854189		kenkaku-shoubai	未取得	済
qid:Q11264757|name:シリーズあたりまえのぜひたく。	シリーズあたりまえのぜひたく。	未掲載		7	2018-09	2024-03		きくち正太	9784344843103			未取得	済
qid:Q2279877|name:QP我妻涼デスペラード	QP我妻涼デスペラード	未掲載		10	2018-08	2024-03	ヤングチャンピオン・コミックス	今村KSK / 髙橋ヒロシ / 花林ソラ	9784253140577		kyuupii-azuma-ryou	未取得	済
name:イズシロ|name:最強魔法師の隠遁計画	最強魔法師の隠遁計画	同題別著者(要確認)		3	2018-01	2024-01	ガンガンコミックスup! / ホビージャパンコミックス	うおぬまゆう	9784757589919			未取得	済
qid:Q11621870|name:じゃあ、君の代わりに殺そうか?～プリクエル〈前日譚〉～	じゃあ、君の代わりに殺そうか?～プリクエル〈前日譚〉～	未掲載		4	2022-02	2024-01	ヤングチャンピオン・コミックス	蔵人健吾 / 月並甲介	9784253306713			未取得	済
name:ふじあか正人|name:ドラえもんひみつ道具百科.	ドラえもんひみつ道具百科.	同題別著者(要確認)		2	2023-12	2023-12		フジュ / 藤子・F・不二雄	9784092893337		doraemon	未取得	済
name:黒井モリー|name:ケダモノアラシ|sub:kiss me baby!	ケダモノアラシ	同題別著者(要確認)	kiss me baby!	5	2019-03	2023-11	Gush comics	園千代子	9784796412636			未取得	
qid:Q11556719|name:インド夫婦茶碗|sub:おかわり!	インド夫婦茶碗	同題別著者(要確認)	おかわり!	3	2021-01	2023-11	Bunkasha comics	流水凜子	9784821127276			未取得	
qid:Q2661273|name:武田信玄	武田信玄	同題別著者(要確認)		10	1993-07	2023-07	My first big special / 文春文庫	新田次郎 / さいとう・たかを	9784098036790		takeda-shingen	未取得	済
qid:Q11470077|name:恋人は旦那さま～Dear youこれからも～	恋人は旦那さま～Dear youこれからも～	未掲載		4	2022-05	2023-05	プチコミックフラワーコミックスα	山田こもも	9784098716531		koibito-wa-danna-sama	未取得	済
name:漂月|name:人狼への転生、魔王の副官|sub:はじまりの章	人狼への転生、魔王の副官	未掲載	はじまりの章	8	2018-08	2023-05	EARTH STAR COMICS	瑚澄遊智 / 漂月 / 西E田	9784803012163		jinrou-eno-tensei-maou-no-fukukan-hajimari-no-show	未取得	済
qid:Q23292367|name:暴れ同心始末帳	暴れ同心始末帳	未掲載		2	2022-12	2023-03	SP comics = SPコミックス	武本サブロー	9784845859771			なし	済
name:百瀬祐一郎|name:ヒプノシスマイク|sub:division rap battle-side B.B & M.T.C +	ヒプノシスマイク	同題別著者(要確認)	division rap battle-side B.B & M.T.C +	4	2021-09	2023-02	シリウスコミックス	百瀬祐一郎 / キングレコード株式会社 / うまみザウルス	9784065250068		hypnosis-mic-before-the-battle-the-dirty-dawg	未取得	済
name:ジョンディー|name:アラフォー賢者の異世界生活日記	アラフォー賢者の異世界生活日記	同題別著者(要確認)		6	2018-11	2022-10	MFC	888 / 寿安清	9784040644653			未取得	済
name:CLAMP|name:CLAMP PREMIUM COLLECTION東京BABYLON	CLAMP PREMIUM COLLECTION東京BABYLON	未掲載		7	2022-06	2022-09	単行本コミックス	CLAMP	9784041116890			未取得	済
name:ミユキルリア|name:劣等眼の転生魔術師|sub:虐げられた最強の孤児が異世界で無双する	劣等眼の転生魔術師	同題別著者(要確認)	虐げられた最強の孤児が異世界で無双する	4	2020-09	2022-07	ヤングジャンプコミックス	柑橘ゆすら / 稍日向	9784088916804			未取得	済
name:Jay.|name:SHERLOCKベルグレービアの醜聞|sub:バイリンガル版	SHERLOCKベルグレービアの醜聞	未掲載	バイリンガル版	2	2019-12	2022-06		MoffatSteven / GatissMark / Jay.	9784046043665		sherlock	未取得	済
qid:Q551359|name:凄ノ王	凄ノ王	同題別著者(要確認)		18	1980-01-20	2022-03	 / Goma books / KCPX	永井豪 / ダイナミック・プロ / ダイナミックプロダクション	9784061726444		susanoou-densetsu	未取得	済
name:成田良悟|name:フェイト/ストレンジフェイク	フェイト/ストレンジフェイク	未掲載		2	2019-10	2022-02	TYPE-MOON BOOKS	成田良悟 / 森井しづき / TYPE-MOON	9784047309913			紹介文+書影	済
name:矢立肇|name:機動新世紀ガンダムX|sub:Re:Master Edition	機動新世紀ガンダムX	同題別著者(要確認)	Re:Master Edition	3	2022-01	2022-01	角川コミックス・エース	鴇田洸一 / 矢立肇 / 富野由悠季	9784041124185			未取得	済
qid:Q3234503|name:ドクシ|sub:blunt	ドクシ	未掲載	blunt	2	2021-05	2022-01	バーズコミックス	樋口大輔	9784344848542		dokushi	紹介文+書影	済
qid:Q11412214|name:Brothers|sub:スーパーサイボーグhem	Brothers	同題別著者(要確認)	スーパーサイボーグhem	5	2021-02	2022-01	Leed cafe comics	叶精作 / 小池一夫	9784845857050			未取得	済
qid:Q1385951|name:焼きたて!!ジャぱん～超現実(スーパーリアル)～	焼きたて!!ジャぱん～超現実(スーパーリアル)～	未掲載		5	2020-04	2021-12	少年サンデーコミックススペシャル	入江謙三 / 橋口たかし	9784098500918		yakitate-japan	未取得	済
name:nishi|name:乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…|sub:絶体絶命! 破滅寸前編	乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…	同題別著者(要確認)	絶体絶命! 破滅寸前編	3	2020-06	2021-08	IDコミックス	山口悟 / 小見川なまり	9784758035156			未取得	済
qid:Q106478418|name:マギアレコード|sub:魔法少女まどか☆マギカ外伝アナザーストーリー	マギアレコード	未掲載	魔法少女まどか☆マギカ外伝アナザーストーリー	2	2020-03	2021-06	Kirara menu	Magica Quartet / U35	9784832271739			書影のみ	済
qid:Q11584832|name:歌うたいの黒兎	歌うたいの黒兎	未掲載		6	2018-10	2021-05	マーガレットコミックス	石井まゆみ	9784088441122			書影のみ	済
qid:Q11279581|name:名門!第三野球部～リスタート～	名門!第三野球部～リスタート～	未掲載		2	2020-12	2021-05	モーニングKC	金木令 / むつ利之	9784065219362		meimon-dai-san-yakyuubu	未取得	済
name:百瀬祐一郎|name:ヒプノシスマイク|sub:division rap battle-side D.H & B.A.T	ヒプノシスマイク	同題別著者(要確認)	division rap battle-side D.H & B.A.T	2	2020-10	2021-03	KC magazine	百瀬祐一郎 / キングレコード株式会社 / 相羽紀行	9784065210246		hypnosis-mic-before-the-battle-the-dirty-dawg	未取得	済
qid:Q138577189|name:トーキョーカモフラージュアワー	トーキョーカモフラージュアワー	未掲載		2	2020-07	2020-12	YKコミックス / YOUNG KING COMICS	松本千秋	9784785967109			未取得	済
qid:Q448653|name:LOVE STAGE!!|sub:完全版	LOVE STAGE!!	同題別著者(要確認)	完全版	3	2020-10	2020-12	あすかコミックスCL-DX	影木栄貴 / つだみきよ	9784041099445			未取得	済
name:夏目漱石|name:こころ	こころ	同題別著者(要確認)		4	2005-07	2020-11	 / MANGA BUNGOシリーズ / まんがで読破	夏目漱石 / 吉崎凪 / バラエティ・アートワークス	9784091848161		kokoro-natsume	未取得	済
name:藤子不二雄(A)|name:魔太郎がくる!!	魔太郎がくる!!	同題別著者(要確認)		2	2020-04	2020-06	Leed cafe comics	藤子不二雄Ⓐ	9784845855902		matarou-ga-kuru-2020	未取得	済
name:板倉俊之|name:トリガー	トリガー	同題別著者(要確認)		3	2020-04	2020-04	マンサンコミックス	板倉俊之 / 武村勇治	9784408176413		trigger	未取得	済
qid:Q11606613|name:IS〈インフィニット・ストラトス〉	IS〈インフィニット・ストラトス〉	未掲載		2	2019-09	2020-03	サンデーGXコミックス	結城焔 / 弓弦イズル	9784091575746			紹介文+書影	済
name:MON-MON|name:天然淑女リアル体験	天然淑女リアル体験	未掲載		2	2019-12	2020-02	SP pocket wide	MON-MON / ドリルムラタ / 杉友カヅヒロ	9784845855438			なし	
qid:Q725387|name:風魔の小次郎|sub:究極最終版	風魔の小次郎	同題別著者(要確認)	究極最終版	3	2019-11	2020-01		車田正美	9784778033200		fuuma-no-kojirou-gaiden	未取得	済
qid:Q11590453|name:弍十手物語	弍十手物語	未掲載		9	2018-05	2020-01	Comic魂別冊 / Comic魂別冊神江里見	神江里見	9784073400325			紹介文+書影	済
