tier	stem	title	route	ei	etype	label	imprint	number	kind	isbn	date	src	rak_title	rak_author	rak_publisher	g_pub	g_isbn	g_date	g_author	g_token	main_prefix	prev_num	prev_isbn	prev_date	next_num	next_isbn	next_date	publisher	n_cands	why	cover
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	2	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	3	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	4	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	5	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	6	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	7	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	8	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	9	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	10	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	11	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	12	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	13	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	14	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	15	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	16	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	17	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	18	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	19	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	20	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	21	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	22	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	23	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	momopan-clover-2012	MOMOPAN	seed4	0	standard	通常版	ムーグコミックスアンソロジー	24	LEAD												9784862				25	9784862973382	2012-06-28	ジーウォーク	0	楽天live/NDLにも該当巻なし	
NOHIT	mondeki	モンでき。	seed4	0	standard	通常版		1	LEAD												9784047				2	9784047283817	2012-10	KADOKAWA	0	楽天live/NDLにも該当巻なし	
NOHIT	moto-yakuza-wa-shinshi-de-moujuu	(元) ヤクザは紳士で猛獣	seed4	0	standard	通常版	Bunkasha comics	1	LEAD												9784821				2	9784821127665	2021-05	ぶんか社	0	楽天live/NDLにも該当巻なし	
NOHIT	moto-yan-ooeru-wa-kojirase-elite-no-iinari-omocha	元ヤンOLはこじらせエリートのいいなりおもちゃ♡	seed4	0	standard	通常版	Bunkasha comics	1	LEAD												9784821				2	9784821156191	2023-07	ぶんか社	0	楽天live/NDLにも該当巻なし	
NOHIT	nakayoshi-orijinaruban-sakuhinshuu	なかよしオリジナル版作品集	seed4	0	bunkobon	文庫版	講談社漫画文庫	1	LEAD												9784063				2	9784063708158	2011-09-09	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nanahan-rider	750ライダー	seed4	1	bunkobon	文庫版	秋田文庫	1	ELEAD												9784253				2	9784253171960	1996-04-10	秋田書店	0	楽天live/NDLにも該当巻なし	
NOHIT	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	seed4	0	standard	通常版		2	LEAD												9784065				6	9784065357255	2024-05-15	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	seed4	0	standard	通常版		3	LEAD												9784065				6	9784065357255	2024-05-15	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	seed4	0	standard	通常版		4	LEAD												9784065				6	9784065357255	2024-05-15	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	seed4	0	standard	通常版		5	LEAD												9784065				6	9784065357255	2024-05-15	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nanimo-kikazu-ni-dakasetekure	何も聞かずに抱かせてくれ	seed4	0	standard	通常版	Melt comics	1	LEAD												9784396				2	9784396701048	2018-09-25	祥伝社	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		1	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		2	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		3	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		4	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		5	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		6	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		7	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nanoda-tensai-bakabon-no-oyaji	なのだ!?天才バカボンのおやじ	seed4	0	standard	通常版		8	LEAD												9784921				9	9784921068400	1999-12	ソフトガレージ	0	楽天live/NDLにも該当巻なし	
NOHIT	nekketsu-daibouken-tairiku	熱血!大冒険大陸	canon:volumes	0	standard	通常版	HOBBY JAPAN COMICS	1	ELEAD												9784894				2	9784894250178	1994-01	ホビージャパン	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-banashi	ねこばなし	seed4	0	standard	通常版	Tsukasa comics	1	LEAD												9784812				3	9784812816097	2007-04	司書房	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-banashi	ねこばなし	seed4	0	standard	通常版	Tsukasa comics	2	LEAD												9784812				3	9784812816097	2007-04	司書房	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	1	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	2	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	3	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	4	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	5	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	6	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	7	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	8	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	neko-punch	ねこぱんち	seed4	0	standard	通常版	MAY'S BESTS	9	LEAD												9784785				10	9784785927943	2007-07	少年画報社	0	楽天live/NDLにも該当巻なし	
NOHIT	nina-to-usagi-to-mahou-no-sensha	ニーナとうさぎと魔法の戦車	seed4	1	standard	通常版		1	ELEAD												9784087				2	9784087824919	2013-02-19	集英社	0	楽天live/NDLにも該当巻なし	
NOHIT	nippon-chinbotsu	日本沈没	canon:extra[4]	5	shinsoban	講談社版	講談社版	1	ELEAD												9784063				2	9784063133462	1992-04	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nippon-jinbutsushi	日本人物史	seed4	0	standard	通常版	朝日小学生新聞の学習まんが	2	LEAD												9784907				4	9784907150273	2014-05-30	朝日学生新聞社	0	楽天live/NDLにも該当巻なし	
NOHIT	nippon-jinbutsushi	日本人物史	seed4	0	standard	通常版	朝日小学生新聞の学習まんが	3	LEAD												9784907				4	9784907150273	2014-05-30	朝日学生新聞社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	1	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	2	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	3	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	4	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	5	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	6	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	7	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	8	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	non-sutoppu-kyouhei	NON STOP!恭平	seed4	0	standard	通常版	講談社コミックス	9	LEAD												9784063				10	9784063114492	1989-05-17	講談社	0	楽天live/NDLにも該当巻なし	
NOHIT	nono-chan-zenshuu	ののちゃん 全集	seed4	0	standard	通常版	Ghibli comics special	1	LEAD												9784197				6	9784197500093	2008-07	徳間書店	0	楽天live/NDLにも該当巻なし	
NOHIT	nono-chan-zenshuu	ののちゃん 全集	seed4	0	standard	通常版	Ghibli comics special	2	LEAD												9784197				6	9784197500093	2008-07	徳間書店	0	楽天live/NDLにも該当巻なし	
NOHIT	nono-chan-zenshuu	ののちゃん 全集	seed4	0	standard	通常版	Ghibli comics special	3	LEAD												9784197				6	9784197500093	2008-07	徳間書店	0	楽天live/NDLにも該当巻なし	
NOHIT	nono-chan-zenshuu	ののちゃん 全集	seed4	0	standard	通常版	Ghibli comics special	4	LEAD												9784197				6	9784197500093	2008-07	徳間書店	0	楽天live/NDLにも該当巻なし	
NOHIT	nono-chan-zenshuu	ののちゃん 全集	seed4	0	standard	通常版	Ghibli comics special	5	LEAD												9784197				6	9784197500093	2008-07	徳間書店	0	楽天live/NDLにも該当巻なし	
NOHIT	oku-sama-hi-no-youjin	奥様火の用心!	seed4	0	standard	通常版	アクションコミックス	1	LEAD												9784575				2	9784575934649	1996-09	双葉社	0	楽天live/NDLにも該当巻なし	
NOHIT	onape	オナぺ	seed4	0	standard	通常版	ガールズポップコレクション	1	LEAD												9784790				2	9784790122586	2009-07	松文館	0	楽天live/NDLにも該当巻なし	
NOHIT	onetsu-wa-nando	お熱は何度?	seed4	0	standard	通常版	ワニマガジン・コミックス	1	LEAD												9784898				4	9784898291429	1994-02-01	ワニマガジン	0	楽天live/NDLにも該当巻なし	
NOHIT	onetsu-wa-nando	お熱は何度?	seed4	0	standard	通常版	ワニマガジン・コミックス	2	LEAD												9784898				4	9784898291429	1994-02-01	ワニマガジン	0	楽天live/NDLにも該当巻なし	
NOHIT	onetsu-wa-nando	お熱は何度?	seed4	0	standard	通常版	ワニマガジン・コミックス	3	LEAD												9784898				4	9784898291429	1994-02-01	ワニマガジン	0	楽天live/NDLにも該当巻なし	
NOHIT	onsen-e-yukou	温泉へゆこう!	seed4	1	deluxe	デラックス版	ジャンプ・コミックスデラックス	1	ELEAD												9784088				2	9784088587523	1997-08-04	集英社	0	楽天live/NDLにも該当巻なし	
NOHIT	ookisugite-kare-no-are-ga-sakitcho-shika-hairimasen	大きすぎて、 (彼のアレが) 先っちょしか入りません!	seed4	0	standard	通常版	Bunkasha comics	1	LEAD												9784821				2	9784821139989	2020-11	ぶんか社	0	楽天live/NDLにも該当巻なし	
NOHIT	oppai-no-tatsujin	おっぱいの達人	seed4	0	standard	通常版		1	LEAD												9784877				2	9784877551810	2004-07	熊本日日新聞情報文化センター	0	楽天live/NDLにも該当巻なし	
NOHIT	optional-tour	オプショナル・ツアー	seed4	0	standard	通常版	マイコミックス	1	LEAD												9784885				2	9784885706608	1995-05	東京三世社	0	楽天live/NDLにも該当巻なし	
NOHIT	ore-no-sora-keiji-hen	俺の空 刑事編	canon:extra[1]	2	bunkobon	集英社文庫コミック版(8〜11巻)	集英社文庫 コミック版	1	ELEAD												9784086				8	9784086170376	1997-03	集英社	0	楽天live/NDLにも該当巻なし	
NOHIT	ore-no-sora-keiji-hen	俺の空 刑事編	canon:extra[1]	2	bunkobon	集英社文庫コミック版(8〜11巻)	集英社文庫 コミック版	2	ELEAD												9784086				8	9784086170376	1997-03	集英社	0	楽天live/NDLにも該当巻なし	
