class	severity	slug	title	ed_idx	ed_label	ed_imprint	ed_publisher	n_vols	numbers	date	verdict	detail	extra
PRE_ISBN_ERA	情報	doraemon	ドラえもん	0	てんとう虫コミックス	てんとう虫コミックス	小学館	1	19	1980-06-28		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091401090
PRE_ISBN_ERA	情報	doraemon	ドラえもん	0	てんとう虫コミックス	てんとう虫コミックス	小学館	1	20	1980-12-20		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091401106
PRE_ISBN_ERA	情報	dorobou-tenshi	どろぼう天使	0	デラックス版	ティーン・コミックス・デラックス	若木書房	1	1	1980-07		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784846600174
PRE_ISBN_ERA	情報	dororo	どろろ	0	サンデーコミックス版	サンデーコミックス	秋田書店	1	1	1971-09-05		ISBN有なのに1971年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253062572
PRE_ISBN_ERA	情報	dororo	どろろ	0	サンデーコミックス版	サンデーコミックス	秋田書店	1	2	1971-11-05		ISBN有なのに1971年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253062589
PRE_ISBN_ERA	情報	dororo	どろろ	0	サンデーコミックス版	サンデーコミックス	秋田書店	1	3	1972-01-15		ISBN有なのに1972年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253062596
PRE_ISBN_ERA	情報	dororo	どろろ	0	サンデーコミックス版	サンデーコミックス	秋田書店	1	4	1972-06-10		ISBN有なのに1972年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253062602
PRE_ISBN_ERA	情報	douchuushi	道中師	3	文庫版	秋田漫画文庫	秋田書店	1	2	1976-10		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253014137
PRE_ISBN_ERA	情報	drsuranpu	Dr.スランプ	0	ジャンプ・コミックス	ジャンプ・コミックス	集英社	1	1	1980-08-09		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784088511818
PRE_ISBN_ERA	情報	drsuranpu	Dr.スランプ	0	ジャンプ・コミックス	ジャンプ・コミックス	集英社	1	2	1980-10-09		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784088511825
PRE_ISBN_ERA	情報	drsuranpu	Dr.スランプ	0	ジャンプ・コミックス	ジャンプ・コミックス	集英社	1	3	1980-12-10		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784088511832
PRE_ISBN_ERA	情報	dust-8	ダスト8	0	通常版	手塚治虫漫画全集	講談社	1	1	1979-02-10		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086913
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	1	1976-03		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033619
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	2	1976-06		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033626
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	3	1976-08		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033633
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	4	1976-10		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033640
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	5	1977-01		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033657
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	6	1977-03		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033664
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	7	1977-06		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033671
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	8	1977-08		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033688
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	9	1977-10		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033695
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	10	1977-12		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033701
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	11	1978-03		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033718
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	13	1978-09		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033732
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	14	1978-11		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033749
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	15	1979-02		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033756
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	16	1979-05		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033763
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	17	1979-06		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033770
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	18	1979-07		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033787
PRE_ISBN_ERA	情報	eko-eko-azaraku	エコエコアザラク	0	通常版	少年チャンピオン・コミックス	秋田書店	1	19	1979-07		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253033794
PRE_ISBN_ERA	情報	eroika-yori-ai-o-komete	エロイカより愛をこめて	0	通常版	プリンセス・コミックス	秋田書店	1	1	1978-10		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253071093
PRE_ISBN_ERA	情報	eroika-yori-ai-o-komete	エロイカより愛をこめて	0	通常版	プリンセス・コミックス	秋田書店	1	2	1980-05		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253071109
PRE_ISBN_ERA	情報	eru-arukon-taka	エル・アルコン-鷹-	0	通常版	プリンセス・コミックス	秋田書店	1	1	1979-01		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253071352
PRE_ISBN_ERA	情報	eru-arukon-taka	エル・アルコン-鷹-	0	通常版	プリンセス・コミックス	秋田書店	1	2	1979-03		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253071369
PRE_ISBN_ERA	情報	eryukusu-no-shiroi-hana	エリュクスの白い花	0	通常版	講談社コミックスなかよし	講談社	1	1	1976-11-05		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061082564
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	1	1978-01-13		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415011
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	2	1978-03-04		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415028
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	3	1978-05		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415035
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	4	1978-09-05		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415042
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	5	1978-10-05		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415059
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	6	1980-08-05		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415066
PRE_ISBN_ERA	情報	esper-mami	エスパー魔美	0	通常版	てんとう虫コミックス	小学館	1	7	1980-10-06		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091415073
PRE_ISBN_ERA	情報	etoruria-no-ken	エトルリアの剣	0	通常版	講談社コミックスフレンド	講談社	1	1	1975-12-15		ISBN有なのに1975年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061096981
PRE_ISBN_ERA	情報	faust-1979	ファウスト	0	通常版	手塚治虫漫画全集	講談社	1	1	1979-04-30		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086609
PRE_ISBN_ERA	情報	film-wa-ikiteiru	フィルムは生きている	3	手塚治虫漫画全集(1977)	手塚治虫漫画全集	講談社	1	1	1977-08-18		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086555
PRE_ISBN_ERA	情報	flying-ben	フライング・ベン	0	通常版	手塚治虫漫画全集	講談社	1	1	1979-11-10		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061087804
PRE_ISBN_ERA	情報	flying-ben	フライング・ベン	0	通常版	手塚治虫漫画全集	講談社	1	2	1980-01-10		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061087811
PRE_ISBN_ERA	情報	flying-ben	フライング・ベン	0	通常版	手塚治虫漫画全集	講談社	1	3	1980-02-10		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061087828
PRE_ISBN_ERA	情報	flying-magii	ふらいんぐ❤マギー	0	通常版	講談社コミックスフレンド	講談社	1	1	1979-04-10		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061738164
PRE_ISBN_ERA	情報	flying-magii	ふらいんぐ❤マギー	0	通常版	講談社コミックスフレンド	講談社	1	2	1979-07-15		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061738171
PRE_ISBN_ERA	情報	fostine	フォスティーヌ	0	通常版	講談社コミックスなかよし	講談社	1	1	1978-07-05		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061083059
PRE_ISBN_ERA	情報	fostine	フォスティーヌ	0	通常版	講談社コミックスなかよし	講談社	1	2	1979-01-10		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061083189
PRE_ISBN_ERA	情報	fostine	フォスティーヌ	0	通常版	講談社コミックスなかよし	講談社	1	3	1979-05-04		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061083288
PRE_ISBN_ERA	情報	fostine	フォスティーヌ	0	通常版	講談社コミックスなかよし	講談社	1	4	1979-09		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061083387
PRE_ISBN_ERA	情報	freesia-no-koi	フリージアの恋	0	通常版	講談社コミックスフレンド	講談社	1	1	1974-09-10		ISBN有なのに1974年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061096370
PRE_ISBN_ERA	情報	fushigina-shounen-tezuka-1978	ふしぎな少年	4	手塚治虫漫画全集(1978–1979)	手塚治虫漫画全集	講談社	1	1	1978-08-30		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086562
PRE_ISBN_ERA	情報	fushigina-shounen-tezuka-1978	ふしぎな少年	4	手塚治虫漫画全集(1978–1979)	手塚治虫漫画全集	講談社	1	2	1979-04-30		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086579
PRE_ISBN_ERA	情報	fushigiryokouki	ふしぎ旅行記	1	手塚治虫漫画全集(1979)	手塚治虫漫画全集	講談社	1	1	1979-03-30		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086593
PRE_ISBN_ERA	情報	futago-no-kishi	双子の騎士	3	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	1	1978-07-25		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086531
PRE_ISBN_ERA	情報	fuusuke	フースケ	0	通常版	手塚治虫漫画全集	講談社	1	1	1979-11-10		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086838
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	1	1975-04-10		ISBN有なのに1975年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032643
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	2	1975-05-20		ISBN有なのに1975年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032650
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	3	1975-09		ISBN有なのに1975年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032667
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	4	1975-11-30		ISBN有なのに1975年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032674
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	5	1976-03		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032681
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	6	1976-04-25		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032698
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	7	1976-09-10		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032704
PRE_ISBN_ERA	情報	gaki-deka	がきデカ	0	通常版	少年チャンピオン・コミックス	秋田書店	1	8	1976-12-25		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253032711
