isekai-nonbiri-sozai-saishu-seikatsu	manga.v2	isekai	isekai<tag+text:異世界
isekai-ooya-san-no-geshukuya-jijou	manga.v2	gourmet	gourmet<tag+text:料理/飯
isekai-saikouhou-no-guild-leader	manga.v2	isekai	isekai<tag+text:異世界/転生
isekai-saikyou-no-daimaou-tensei-shi-boukensha-ni-naru	manga.v2	isekai	isekai<tag+text:異世界/転生
isekai-shokudou-youshoku-no-nekoya	manga.v2	gourmet	gourmet<tag+text:グルメ/食堂
isekai-shoukan-oji-san-no-juu-musou-life	manga.v2	isekai	isekai<tag+text:異世界/召喚
isekai-shuukyou-e-youkoso	manga.v2	isekai	isekai<tag+text:異世界/召喚
isekai-sniper-wa-onnasenshi-no-mofumofu-pet	manga.v2	isekai	isekai<tag+text:異世界/転生
isekai-soapland-kaguya	manga.v2	isekai	isekai<tag+text:異世界
isekai-teni-de-megami-sama-kara-shukufuku-o	manga.v2	isekai	isekai<tag+text:異世界/転移/召喚
isekai-teni-shitara-aiken-ga-saikyou-ni-narimashita	manga.v2	isekai	isekai<tag+text:異世界/転移
isekai-tenisha-no-maipeesu-kouryakuki	manga.v2	isekai	isekai<tag+text:異世界/転移
isekai-tensei-no-boukensha	manga.v2	isekai	isekai<tag+text:異世界/転生
isekai-toubou-no-aibou-wa-koi-o-shiranai-ouji-sama	manga.v2	isekai	isekai<tag+text:異世界
isekai-toushou-no-maken-seisaku-gurashi	manga.v2	isekai	isekai<tag+text:異世界
isekai-trip-no-wakiyaku-datta-ken	manga.v2	isekai	isekai<tag+text:異世界/召喚/トリップ;romcom<text:ラブコメ
isekai-wa-tenpure-ni-michiafurete-iru-attomaaku-comic	manga.v2	isekai	isekai<tag+text:異世界
isekai-yankee-hachiouji	manga.v2	isekai	isekai<tag+text:異世界
isekai-yataimeshi-enishitei	manga.v2	gourmet,isekai	isekai<tag+text:異世界;gourmet<tag+text:料理/屋台/板前
isekai-yome-sagashi-no-susume	manga.v2	isekai	isekai<tag+text:異世界/転移
isekai-yuusha-mizuki	manga.v2	isekai	isekai<tag+text:異世界/召喚
isekai-yuusha-no-satsujin-yuugi	manga.v2	isekai	isekai<tag+text:異世界
isekaigaeri-no-yuusha-ga-gendai-saikyou	manga.v2	isekai	isekai<tag+text:異世界/召喚
ishuzoku-ibunka-kouryuuki	manga.v2	isekai	isekai<tag+text:異世界
isshokenmei-ni-gohan-maruyama-2012	manga.v2	gourmet	gourmet<tag+text:料理/ごはん/調理
isshokenmei-ni-gohan-o-taberu-dake	manga.v2	gourmet	gourmet<tag+text:料理/ごはん
itadaki-nariagari-meshi	manga.v2	gourmet	gourmet<tag+text:料理/飯/弁当
izakaya-tantei	manga.v2	gourmet	gourmet<tag+text:料理/居酒屋
jakutaika-yuusha-no-restart	manga.v2	isekai	isekai<tag+text:異世界
jamamono-no-you-desu-ouji-no-chuushoku-wa-watashi-ga-tsukuru-you-desu	manga.v2	isekai	isekai<tag+text:転生/ゲームの世界/乙女ゲー;romcom<text:ラブコメ
jashin-kankin-harem-de-isekai-seifuku	manga.v2	isekai	isekai<tag+text:異世界
jigen-no-sakeme-ni-ochita-teni-no-saki-de	manga.v2	isekai	isekai<tag+text:異世界/転移
jigokuren-love-in-za-hell	manga.v2	isekai	isekai<tag+text:前世
jisatsu-shitai-onnayuusha-ni-maou-ga-komarasarete-imasu	manga.v2	isekai	isekai<tag+text:異世界
jitsu-tan-no-ji-tan-recipe	manga.v2	gourmet	gourmet<tag+text:料理/ごはん/レシピ
jiyuu-ni-ikiyou-to-tensei-4-tara-shijou-yoninme-no-kenjasama-deshita	manga.v2	isekai	isekai<tag+text:異世界/転生
joou-denka-wa-oikari-no-youdesu	manga.v2	isekai	isekai<tag+text:転生
juui-san-no-oshigoto-in-isekai	manga.v2	isekai	isekai<tag+text:異世界/召喚
juuma-to-tsukuru-isekai-dungeon	manga.v2	isekai	isekai<tag+text:異世界
juunenme-kikan-o-akirameta-tenisha-wa-imasara-shujinkou-ni-naru	manga.v2	isekai	isekai<tag+text:異世界/転移
juusanbanme-no-tenseisha	manga.v2	isekai	isekai<tag+text:異世界/転生
kachou-to-watashi-no-okazudou	manga.v2	gourmet	gourmet<tag+text:ごはん/飯;romcom<text:ラブコメ;4-koma<text:4コマ
kafeore-wa-erikusaa	manga.v2	isekai	isekai<tag+text:異世界/転生
kage-no-jitsuryokusha-ni-naritakute-master-of-garden-nanakage-rendetsu	manga.v2	isekai	isekai<tag+text:異世界
kage-no-jitsuryokusha-ni-naritakute-shadow-gaiden	manga.v2	isekai	isekai<tag+text:異世界/転生;4-koma<text:4コマ
kagetoki-sama-no-kurenai-koukyuu	manga.v2	isekai	isekai<tag+text:異世界
kago-nashi-reijou-no-chiisa-na-mura	manga.v2	isekai	isekai<tag+text:転生/乙女ゲー
kaifuku-rooshon-de-maou-o-taosu-koto-ni-natta	manga.v2	isekai	isekai<tag+text:異世界/転生
kaifukushoku-no-akuyaku-reijou	manga.v2	isekai	isekai<tag+text:ゲームの世界/乙女ゲー/前世
kaji-shinai-shufu-to-sansedai-no-shokutaku	manga.v2	gourmet	gourmet<tag+text:料理/レシピ/食卓
kajiki-no-ryourinin	manga.v2	gourmet	yokai<tag:Youkai;gourmet<tag+text:料理/グルメ
kaketa-tsuki-no-merusedesu-kyuuketsuki-no-kizoku-ni-tensei-shitakedo-suteraresou-nanode-dungeon-o	manga.v2	isekai	isekai<tag+text:転生
kami-ni-aisareta-ko	manga.v2	isekai	isekai<tag+text:異世界/転生/前世
kami-no-shizuku	manga.v2	gourmet	gourmet<tag+text:ワイン
kami-no-techigai-de-shindara-cheat-gantsumi-de-isekai-ni-hourikomaremashita	manga.v2	isekai	isekai<tag+text:異世界/転生
kami-no-tsukai-de-nonbiri-isekai-ryokou	manga.v2	isekai	isekai<tag+text:異世界/転生
kami-sama-no-misu-de-isekai-ni-poitsu-to-saremashita	manga.v2	isekai	isekai<tag+text:異世界
kamigami	manga.v2	isekai	isekai<tag+text:異世界
kamisama-2-kago-futaribun-moraimashita	manga.v2	isekai	isekai<tag+text:異世界/召喚
kanbe-sensei-no-touchoku-gohan	manga.v2	gourmet	gourmet<tag+text:ごはん/飯
kantai-no-chef	manga.v2	gourmet	gourmet<tag+text:グルメ/シェフ
kantei-nouryoku-de-chougoushi-ni-narimasu	manga.v2	isekai	isekai<tag+text:異世界/転移
karamizaka-ri	manga.v2	isekai	isekai<tag+text:転生/漫画の世界
karate-baka-isekai	manga.v2	isekai	isekai<tag+text:異世界/転生
karin-channel-hajimete-mita	manga.v2	gourmet	gourmet<tag+text:料理/レシピ
kasei-madoushi-no-isekai-seikatsu	manga.v2	gourmet,isekai	isekai<tag+text:異世界;gourmet<tag+text:料理
kashi-otoko-rinobeeshon	manga.v2	gourmet	gourmet<tag+text:和菓子/ケーキ
kenka-ramen	manga.v2	gourmet	gourmet<tag+text:グルメ/ラーメン
kensei-no-shougou-o-motsu-ryourinin	manga.v2	isekai	isekai<tag+text:異世界
ketsuraku-renkinjutsushi-no-isekai-seikatsu	manga.v2	isekai	isekai<tag+text:異世界/転生/前世
kikakuhazure-no-eiyuu-ni-sodaterareta-joushikihazure-no-mahou-kenshi	manga.v2	isekai	isekai<tag+text:異世界/転生
kikori-no-isekai-tan	manga.v2	isekai	isekai<tag+text:異世界/転生
kimi-ga-shinanai-hi-no-gohan	manga.v2	gourmet	gourmet<tag+text:料理/ごはん
kiraware-yuusha-ni-tensei-shita-node-aisare-yuusha-o-mezashimasu	manga.v2	isekai	isekai<tag+text:転生
kireteru-futari-no-shutchou-meshi	manga.v2	gourmet	gourmet<tag+text:料理/グルメ
kishiou-no-shokutaku	manga.v2	gourmet	gourmet<tag+text:グルメ/食卓
kissa-new-maoujou	manga.v2	gourmet	gourmet<tag+text:グルメ/喫茶
kisu-kara-hajimaru-isekai-harem	manga.v2	isekai	isekai<tag+text:異世界/転生
kitchinkaa-deri-joi	manga.v2	isekai	isekai<tag+text:異世界
kodomo-ni-natsukaretara-kaseifu-ni-narimashita-are-kishi-sama-nimo-dekiai-sareteru-you-desu	manga.v2	isekai	isekai<tag+text:前世;romcom<text:ラブコメ
kogitsune-warawara-inarigami-no-makanai-meshi-itadakimasu	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/飯
koguma-no-keekiya-san	manga.v2	gourmet	gourmet<tag+text:ケーキ
kogure-kyoudai-no-tomurai-kissa	manga.v2	gourmet	gourmet<tag+text:グルメ/ごはん/喫茶
koi-to-gohan-to-nijiiro-hiyori	manga.v2	gourmet	gourmet<tag+text:ごはん
koisuru-okashi-to-etranger	manga.v2	gourmet	gourmet<tag+text:お菓子
koisuru-tensei-seimukan-wa-happy-end-no-yume-o-miru	manga.v2	isekai	isekai<tag+text:転生/前世
kokoro-himeru-no-zen-himitsu	manga.v2	isekai	isekai<tag+text:異世界
komorebi-shoutengai-no-changing-wonder	manga.v2	isekai	isekai<tag+text:異世界
komugi-ga-jiman-no-panya-san	manga.v2	gourmet	gourmet<tag+text:パン屋
konbini-ojou-sama	manga.v2	gourmet	gourmet<tag+text:飯
kono-shakai-shugi-gourmet-ga-sugoi	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/美食
kono-subarashii-sekai-ni-shukufuku-o-kappore	manga.v2	isekai	isekai<tag+text:異世界/転生;4-koma<text:4コマ
konya-sushiya-de	manga.v2	gourmet	gourmet<tag+text:グルメ/美食/寿司
koohiiten-tareeran-no-file-kanojo-wa-kafeore-no-yume-o-miru	manga.v2	gourmet	gourmet<tag+text:珈琲/コーヒー
kotobuki-enpaia	manga.v2	gourmet	gourmet<tag+text:寿司
koukyuu-ihi-den	manga.v2	isekai	isekai<tag+text:転生
koushakuke-no-ryouriban-sama	manga.v2	gourmet	gourmet<tag+text:料理/グルメ
kowa-meshi	manga.v2	gourmet	yokai<tag:Youkai;gourmet<tag+text:グルメ/飯;yokai<text:妖怪
kowamote-sensei-no-oshinagaki	manga.v2	gourmet	gourmet<tag+text:料理/調理
kozuma-na-kobito-no-kenshin-recipe	manga.v2	gourmet	gourmet<tag+text:料理/レシピ
kuchibeta-shokudou	manga.v2	gourmet	gourmet<tag+text:食堂
kujira-no-ryourinin	manga.v2	gourmet	gourmet<tag+text:料理/グルメ
kumichou-no-musume-wa-isekai-de-saikyou-no-kumi-o-tsukuru-tame-gokudou-musou-hajimemashita	manga.v2	isekai	isekai<tag+text:異世界/転生
kurasugoto-shuudan-teni-shimashita-ga-ichiban-tsuyoi-ore-wa-saijaku-no-shounin-ni-gisouchuu-desu	manga.v2	isekai	isekai<tag+text:異世界/転移/召喚
kuro-no-senki	manga.v2	isekai	isekai<tag+text:異世界
kurukuru-kuruma-mimura-pan	manga.v2	gourmet	gourmet<tag+text:レシピ/パン屋
kyou-mo-tsukiyo-ni-kimi-no-meshi	manga.v2	gourmet	gourmet<tag+text:料理/グルメ
kyou-no-ashura-meshi	manga.v2	gourmet	gourmet<tag+text:料理/飯/弁当
kyoukai-meikyuu-to-ikai-no-majutsushi	manga.v2	isekai	isekai<tag+text:異世界/前世
kyousei-jashin-shinkou-play	manga.v2	isekai	isekai<tag+text:召喚
kyouseiteki-ni-akuyaku-reijou-ni-sareteita-no-de-mazu-wa-okayu-o-tabeyou-to-omoimasu	manga.v2	isekai	isekai<tag+text:転生/前世
kyuuteii-no-musume	manga.v2	isekai	isekai<tag+text:別世界
lady-rose-wa-heimin-ni-naritai	manga.v2	isekai	isekai<tag+text:転生/乙女ゲー
lasboss-hero	manga.v2	isekai	isekai<tag+text:転生
late-no-yuruui-tensei-seikatsu	manga.v2	isekai	isekai<tag+text:異世界/転生/前世
legend-of-ishlean	manga.v2	isekai	isekai<tag+text:異世界
legend	manga.v2	isekai	isekai<tag+text:異世界
level-1-dakedo-yuniiku-skill-de-saikyou-desu	manga.v2	isekai	isekai<tag+text:異世界
level-1-kara-hajimaru-shoukan-musou	manga.v2	isekai	isekai<tag+text:異世界/召喚
level-1-no-saikyou-kenja	manga.v2	isekai	isekai<tag+text:異世界
listener-ni-damasarete-dungeon-no-saikasou-kara-dasshutsu-aaruteiiee-suru-koto-ni-natta	manga.v2	isekai	isekai<tag+text:転移
log-horizon-nyanta-hanchou-shiawase-no-recipe	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/レシピ
lupin-iii-isekai-no-himegimi	manga.v2	isekai	isekai<tag+text:異世界/召喚
machigai-shoukan	manga.v2	isekai	isekai<tag+text:異世界/召喚
madou-kikou	manga.v2	isekai	isekai<tag+text:異世界
madougushi-dariya-wa-utsumukanai	manga.v2	isekai	isekai<tag+text:転生/前世
madoushi-wa-heibon-o-nozomu	manga.v2	isekai	isekai<tag+text:異世界
magan-no-akuyaku-ni-tensei-shita-node-oshi-chara-o-mimamoru-mob-o-mezashimasu	manga.v2	isekai	isekai<tag+text:転生
magatsu-wanashi-no-yuushagari	manga.v2	isekai	isekai<tag+text:異世界
magic-yuuzaa	manga.v2	isekai	isekai<tag+text:異世界
maison-puana-no-7-nin-no-shokutaku	manga.v2	gourmet	gourmet<tag+text:料理/食卓
majo-ni-sasageru-trick	manga.v2	isekai	isekai<tag+text:転生
mama-yuuyuu	manga.v2	isekai	isekai<tag+text:別世界
mamahaha-no-kokoroe	manga.v2	isekai	isekai<tag+text:異世界/転生/漫画の世界
mamono-o-shitagaeru-teiin-o-motsu-tensei-kenja	manga.v2	isekai	isekai<tag+text:異世界/転生
mamori-mama-wa-oyobi-ja-naino	manga.v2	isekai	isekai<tag+text:異世界/転移
mangaka-settai-gohan	manga.v2	gourmet	gourmet<tag+text:グルメ/ごはん/美食
mangaka-yashoku-kenkyuujo	manga.v2	gourmet	gourmet<tag+text:レシピ
manuke-na-fps-player-ga-isekai-e-ochita-baai	manga.v2	isekai	isekai<tag+text:異世界
maou-biginaa-no-hautsuu-sekai-seifuku	manga.v2	isekai	isekai<tag+text:異世界
maou-heika-no-osoujigakari	manga.v2	isekai	isekai<tag+text:異世界/転移
maou-no-migiude-ni-natta-node-gensaku-kaiaku-shimasu	manga.v2	isekai	isekai<tag+text:異世界/転生
maou-reijou-no-shikkousha	manga.v2	isekai	isekai<tag+text:異世界/召喚
maou-sama-ni-parfait-o-tsukuttara-yorokobaremashita	manga.v2	gourmet,isekai	isekai<tag+text:転生/前世;gourmet<tag+text:グルメ/お菓子
maou-shoujo-wa-pancake-no-yume-o-miru	manga.v2	isekai	isekai<tag+text:異世界
maou-to-yuusha-ni-dekiai-sarete-oteage-desu	manga.v2	isekai	isekai<tag+text:転生;romcom<text:ラブコメ
maou-to-yuusha-no-tatakai-no-ura-de	manga.v2	isekai	isekai<tag+text:異世界/転生/ゲームの世界
maou-to-yuusha-shika-inai-sekai	manga.v2	isekai	isekai<tag+text:異世界/召喚;gag<text:ギャグ
maougun-no-kyuuseishu	manga.v2	isekai	isekai<tag+text:異世界;romcom<text:ラブコメ
maoujou-no-ryouriban	manga.v2	gourmet,isekai	isekai<tag+text:異世界;gourmet<tag+text:料理/グルメ/食堂
mariaaju	manga.v2	gourmet	gourmet<tag+text:料理/ワイン
mariko-san-no-koukotsu-gohan	manga.v2	gourmet	gourmet<tag+text:ごはん/スイーツ
maseki-gourmet	manga.v2	isekai	isekai<tag+text:転生
mata-raishuu-anata-no-utsuwa-de-itadakimasu	manga.v2	gourmet	gourmet<tag+text:料理/食卓
matsuken-quest	manga.v2	isekai	isekai<tag+text:異世界/召喚
medamayaki-no-kimi-itsu-tsubusu	manga.v2	gourmet	gourmet<tag+text:グルメ/美食
medete-haru	manga.v2	isekai	isekai<tag+text:異世界
meikyuu-shokudou-maoukutsu-e-youkoso	manga.v2	gourmet	gourmet<tag+text:料理/食堂
meiten-restaurant	manga.v2	gourmet	gourmet<tag+text:グルメ
meitou-isekai-no-yu-kaitakuki	manga.v2	isekai	isekai<tag+text:異世界/転生
menyuu-o-douzo	manga.v2	isekai	isekai<tag+text:異世界
meriba-darake-no-otomege-de-oshi-o-shiawase-ni-shiyou-to-shitara-shuuchaku-sarete-kindan-no-kankei	manga.v2	isekai	isekai<tag+text:転生/ゲームの世界/乙女ゲー
meshi-o-kurahite-hana-to-tsugu	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/飯
meshia	manga.v2	isekai	isekai<tag+text:異世界/召喚
meshibanakeijitachibana	manga.v2	gourmet	gourmet<tag+text:グルメ/ラーメン
mi-play-no-otome-game-ni-tensei-shita-heibon-reijou-wa-seinaru-shishuu-no-ito-o-sasu	manga.v2	isekai	isekai<tag+text:転生/乙女ゲー
migawari-seijo-wa-moudoku-koutei-to-saikou-no-tsugai-o-mezashimasu	manga.v2	isekai	isekai<tag+text:異世界/召喚
mikawa-beruno-to-ika-gorira-no-mangameshi	manga.v2	gourmet	gourmet<tag+text:料理/飯;gag<text:ギャグ
milk-shibori-hunter-no-isekai-sakunyuuki	manga.v2	isekai	isekai<tag+text:異世界
mimumu-to-shirara	manga.v2	isekai	isekai<tag+text:異世界
minikui-orc-no-gyakushuu	manga.v2	isekai	isekai<tag+text:転生
miryokuchi-minus-no-yuusha-ga-bishoujo-monster-niwa-motemote-datta-ken	manga.v2	isekai	isekai<tag+text:異世界/召喚
mister-ajikko	manga.v2	gourmet	gourmet<tag+text:料理/食堂/シェフ
misuterareta-ikenie-reijou-wa-senyou-skill-otoriyose-de-jaryuu-o-ezukesuru	manga.v2	gourmet,isekai	isekai<tag+text:異世界/前世;gourmet<tag+text:料理/グルメ
mitasu-no-wa-kuufuku-dake-desu-ka	manga.v2	gourmet	gourmet<tag+text:料理
mitsuboshi-kareshi-no-full-koosu	manga.v2	gourmet	gourmet<tag+text:料理/シェフ
mitsuru-quest	manga.v2	isekai	isekai<tag+text:異世界/ゲームの世界
mizumaho	manga.v2	isekai	isekai<tag+text:異世界
mobile-suit-gundam-enu-extreme	manga.v2	isekai	isekai<tag+text:異世界
mobu-dakedo-saikyou-o-mezashimasu	manga.v2	isekai	isekai<tag+text:転生/前世
mobu-nanoni-makikomarete-imasu	manga.v2	isekai	isekai<tag+text:異世界/転生/乙女ゲー;romcom<text:ラブコメ
mobu-oshi-jieikee-no-akuyaku-reijou-isekai-tensei-hi-san	manga.v2	isekai	isekai<tag+text:異世界/転生/乙女ゲー
mochiron-isharyou-seikyuu-itashimasu	manga.v2	isekai	isekai<tag+text:転生
moebuta-tensei	manga.v2	isekai	isekai<tag+text:異世界/転生
mofumofu-to-isekai-bouken-meshi	manga.v2	isekai	isekai<tag+text:異世界/転生
mogumogu-garden	manga.v2	gourmet	gourmet<tag+text:レシピ/調理
mondaijitachi-ga-isekai-kara-kuru-soudesuyo-zetto	manga.v2	isekai	isekai<tag+text:異世界/召喚
mondaijitachi-ga-isekai-kara-kurusoudesuyo	manga.v2	isekai	isekai<tag+text:異世界/召喚
monmonmeshi	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/飯
monmusugo	manga.v2	isekai	isekai<tag+text:異世界
mononoke-soul-food	manga.v2	gourmet	gourmet<tag+text:飯
monster-onna-kanbu-wa-osanaki-yuusha-o-dekiai-suru	manga.v2	isekai	isekai<tag+text:異世界
moto-akuyaku-reijou-to-esu-kyuu-boukensha-no-honobono-machi-gurashi	manga.v2	isekai	isekai<tag+text:異世界/転生;romcom<text:ラブコメ
moto-home-center-tenin-no-isekai-seikatsu	manga.v2	isekai	isekai<tag+text:異世界
moto-isekai-tenisha-datta-kachou-no-oji-san-jinsei-nidome-no-isekai-o-kakemawaru	manga.v2	isekai	isekai<tag+text:異世界/転移
moto-kizoku-no-yonkyoudai-wa-kujikenai	manga.v2	isekai	isekai<tag+text:転生
moto-kouzou-kaiseki-kenkyuusha-no-isekai-bouken-tan	manga.v2	isekai	isekai<tag+text:異世界/転生
moto-maougun-kanbu-musume-tsuki-daini-no-jinsei-wa-gendai-de	manga.v2	gourmet	gourmet<tag+text:居酒屋
moto-saikyou-no-kenshi-wa-isekai-mahou-ni-akogareru	manga.v2	isekai	isekai<tag+text:異世界
moto-seijo-heroine-no-watashi-zokuhen-dewa-mobu-nanoni-zen-suteetasu-koukando-o-fukumu-ga-kansuto	manga.v2	isekai	isekai<tag+text:転移/乙女ゲー
motto-mogumogu-garden	manga.v2	gourmet	gourmet<tag+text:レシピ/調理
murabito-desu-nanika	manga.v2	isekai	isekai<tag+text:異世界/転生
murabito-tensei	manga.v2	isekai	isekai<tag+text:転生
mushoku-no-saikyou-kenja	manga.v2	isekai	isekai<tag+text:ゲームの世界/前世
muteki-shounin-no-isekai-nariagari-monogatari	manga.v2	isekai	isekai<tag+text:異世界
mutsu-enmeiryuu-ikaiden-shura-no-mon	manga.v2	isekai	isekai<tag+text:異世界
naguri-tamer-no-isekai-seikatsu	manga.v2	isekai	isekai<tag+text:異世界
nakanomi	manga.v2	gourmet	gourmet<tag+text:料理/グルメ
nanahoshi-to-tachibana	manga.v2	gourmet	gourmet<tag+text:パン屋
nanoha-yougashiten-no-ii-shigoto	manga.v2	gourmet	gourmet<tag+text:和菓子/洋菓子/ケーキ
natsumi-mama-no-tadaima-gohan	manga.v2	gourmet	gourmet<tag+text:ごはん/飯
nekomata-manma	manga.v2	gourmet	gourmet<tag+text:料理/レシピ/食卓
nekomata-to-asagohan	manga.v2	gourmet	yokai<tag:Youkai;gourmet<tag+text:料理/ごはん;yokai<text:妖怪
nekoneko-youjo-no-aijou-gohan	manga.v2	gourmet	gourmet<tag+text:料理/ごはん
nene-to-ikoku-no-mahoutsukai	manga.v2	isekai	isekai<tag+text:異世界/召喚
nengan-no-akuyaku-reijou-no-karada-o-te-ni-iretazo	manga.v2	isekai	isekai<tag+text:転生/乙女ゲー
nenrei-seigen-tsuki-otomege-no-akuyaku-reijou-desu-katabutsu-kishi-sama-ga-yuushuu-sugite-aaru	manga.v2	isekai	isekai<tag+text:転生/乙女ゲー/前世;romcom<text:ラブコメ
neratte-tsuihousareta-sousei-mahoutsukai-wa-isekai-o-ouka-suru	manga.v2	isekai	isekai<tag+text:異世界
netakyara-karipurei-no-tsumori-ga-isekai-shoukan	manga.v2	isekai	isekai<tag+text:異世界/召喚
nigoru-hitomi-de-nani-o-negau	manga.v2	isekai	war<tag:War;war<tag:Military;isekai<tag+text:異世界/転生
nisemono-seijo-wa-unmei-o-kutsugaesu	manga.v2	isekai	isekai<tag+text:転生
niseseijo-da-to-ikenie-ni-saretara-maou-sama-ni-kyuukon-saremashita	manga.v2	isekai	isekai<tag+text:異世界
nobunaga-no-imouto-ga-ore-no-yome	manga.v2	isekai	isekai<tag+text:転生
nobunagakou-teiki	manga.v2	isekai	isekai<tag+text:転生
nohara-hiroshi-hirumeshi-no-ryuugi	manga.v2	gourmet	gourmet<tag+text:グルメ
nokori-ichinichi-de-hametsu-flag-zenbu-heshiorimasu	manga.v2	isekai	isekai<tag+text:乙女ゲー
nokorimono-niwa-fuku-ga-aru	manga.v2	isekai	isekai<tag+text:召喚
nomu-nara-omaera-to-konna-toki	manga.v2	gourmet	gourmet<tag+text:ラーメン/居酒屋
nonbendarari-na-tenseisha	manga.v2	isekai	isekai<tag+text:異世界/転生
nougaku-hakase-no-isekai-musou	manga.v2	isekai	isekai<tag+text:異世界
obentou-uri-wa-seijo-sama	manga.v2	isekai	isekai<tag+text:異世界/召喚;gourmet<tag+text:弁当
ochiai-hiromitsu-no-oreryuu-tensei	manga.v2	isekai	isekai<tag+text:異世界/転生
ochibure-joou-to-isekai-yuusha-no-kenkokushi	manga.v2	isekai	isekai<tag+text:異世界
ochikobore-kuni-o-deru	manga.v2	isekai	isekai<tag+text:異世界/転生
ochikobore-taimashi-wa-isekai-kaeri-de-saikyou-to-naru	manga.v2	isekai	isekai<tag+text:異世界
oda-nobunaga-ni-hyoui-sareta-akuyaku-reijou-wa-tenka-touitsu-shitakunai	manga.v2	isekai	isekai<tag+text:異世界
odekakesaki-wa-isekai-desu-ka	manga.v2	isekai	isekai<tag+text:異世界/転移/召喚
ohayou-shounen	manga.v2	gourmet	gourmet<tag+text:ごはん/珈琲
ohitori-sama-deshita	manga.v2	gourmet	gourmet<tag+text:グルメ/飯
oi-pii-tan	manga.v2	gourmet	gourmet<tag+text:飯
oishii-kamishama	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/寿司
ojou-sama-wa-chikyuu-no-sweets-ni-shinryaku-sarekakete-iru	manga.v2	gourmet	gourmet<tag+text:グルメ/スイーツ
okashi-otoko	manga.v2	gourmet	gourmet<tag+text:レシピ/お菓子/和菓子
okashina-elf-elf-joshi-joshikousei	manga.v2	gourmet	gourmet<tag+text:和菓子
okawari-itadaketa-darouka	manga.v2	gourmet	yokai<tag:Youkai;gourmet<tag+text:グルメ
okiraku-ryoushu-no-tanoshii-ryouchi-bouei	manga.v2	isekai	isekai<tag+text:前世
okotta-seijo-wa-hitori-de-maou-o-taoshitai	manga.v2	isekai	isekai<tag+text:異世界/召喚
oku-sama-guuten-taaku	manga.v2	gourmet	gourmet<tag+text:料理/レシピ
onimadara	manga.v2	isekai	isekai<tag+text:異世界
onimotsu-to-yobareta-tensei-hime-wa-shoukan-yuusha-ni-koi-o-shite-seijo-ni-narimashita	manga.v2	isekai	isekai<tag+text:転生/召喚
onna-majutsushi-san-moto-no-sekai-e-kaeru-tame-ni-ganbarimasu	manga.v2	isekai	isekai<tag+text:転生/転移
ookami-wa-nemuranai	manga.v2	isekai	isekai<tag+text:異世界/別世界
oomori-nariagari-meshi	manga.v2	gourmet	gourmet<tag+text:グルメ/飯/弁当
ore-dake-yoyuu-no-isekai-survival	manga.v2	isekai	isekai<tag+text:異世界
ore-no-isekai-shimai-ga-jichou-shinai	manga.v2	isekai	isekai<tag+text:異世界/転生/前世
ore-no-manamusume-wa-akuyaku-reijou	manga.v2	isekai	isekai<tag+text:転生/ゲームの世界/乙女ゲー
oritsue-taishi-no-isekai-kurimusu-survival-nisshi	manga.v2	isekai	isekai<tag+text:異世界/転移
oshi-ni-sasageru-dungeon-gourmet	manga.v2	gourmet	gourmet<tag+text:料理/グルメ
otameshi-de-yobareta-seijo-nanoni-saikyouryuu-ni-kiniirarete-shimaimashita	manga.v2	isekai	isekai<tag+text:異世界/召喚
otoko-dakedo-shinigamihime-no-yome-ni-narimashita-kari	manga.v2	isekai	isekai<tag+text:異世界/転生/前世
otoko-koukousei-otome-game-no-akuyaku-reijou-ni-tensei-suru	manga.v2	isekai	isekai<tag+text:異世界/転生/乙女ゲー
otokomeshi	manga.v2	gourmet	gourmet<tag+text:料理/グルメ/飯
otome-game-no-mob-nanoni-naze-ka-oshi-ni-ai-o-sasayakarete-imasu	manga.v2	isekai	isekai<tag+text:転生/ゲームの世界/乙女ゲー
otome-gee-no-akuyaku-reijou-nanoni-ouji-to-ero-tenkai-ni-narundesuga	manga.v2	isekai	isekai<tag+text:乙女ゲー
otomege-youchien-wa-mob-ni-kibishii-youchien-desu	manga.v2	isekai	isekai<tag+text:乙女ゲー
otomen	manga.v2	gourmet	gourmet<tag+text:料理;romcom<text:ラブコメ
otoriyose-shimasshi	manga.v2	gourmet	gourmet<tag+text:グルメ
otsu-san-no-rimeiku-bouken-nikki	manga.v2	isekai	isekai<tag+text:異世界
otsu-san-yuusha-wa-kajiya-slow-life-hajimemashita	manga.v2	isekai	isekai<tag+text:異世界/召喚
ouchi-biiru-o-100-bai-oishiku-suru-houhou	manga.v2	gourmet	gourmet<tag+text:ビール/居酒屋
outo-no-ikidomari-cafe-kakurega	manga.v2	isekai	isekai<tag+text:異世界
overlord	manga.v2	isekai	war<tag:War;isekai<tag+text:異世界/転移
patisserie-mon	manga.v2	gourmet	gourmet<tag+text:スイーツ/お菓子
play-shita-oboe-mo-nai-game-teki-na-sekai-ni-mayoikondara	manga.v2	isekai	isekai<tag+text:転生
point-gifutaa-no-isekai-saikyou-soro-life	manga.v2	isekai	isekai<tag+text:異世界
