tier	file	slug	title	kana	rakuten_kana	madb_kana	flags
1	tamura-yumi	tamura-yumi	鼓動	コドウ	タムラユミ セイメイノネツリョウ	タムラ ユミ	SLUG_TOKEN_MISMATCH:tamura,yumi;KANA_DIFF_RAKUTEN;KANA_DIFF_MADB
1	tan-tan-to-alpha-art	tan-tan-to-alpha-art	タンタンとアルファアート	タンタントアルファアート	タンタントアルファアート		SLUG_TOKEN_MISMATCH:alpha
1	tanin-doushi	tanin-doushi	他人同士	エンニオモリコーネクロニクル			SLUG_TOKEN_MISMATCH:tanin,doushi
1	tanken-driland	tanken-driland	探検ドリランド	タンケンドリランド		タンケン ドリランド	SLUG_TOKEN_MISMATCH:driland
1	tanku-chea	tanku-chea	戦車椅子-TANK CHAIR-	タンクチェア	タンクチェア1		SLUG_TOKEN_MISMATCH:chea
1	tanpenshuu	tanpenshuu	短編集	モウチャンワツヨカッタ	モウチャン ワ ツヨカッタ		SLUG_TOKEN_MISMATCH:tanpenshuu;NOHYPHEN
1	tanpopoen-kara	tanpopoen-kara	たんぽぽ苑から	タンポポガーデンカラ	タンポポ ガーデン カラ		SLUG_TOKEN_MISMATCH:tanpopoen
1	tantei-otoko-senka	tantei-otoko-senka	探偵『男子専科』	タンテイダンシセンカ		タンテイ ダンシ センカ	SLUG_TOKEN_MISMATCH:otoko
1	tanteigeemu	tanteigeemu	探偵ゲーム	タンテイゲーム	タンテイ ゲーム	タンテイゲーム	NOHYPHEN
1	tanteir-monogatari	tanteir-monogatari	探偵R物語	タンテイRモノガタリ	タンテイ アール モノガタリ	タンテイR モノガタリ	SLUG_TOKEN_MISMATCH:tanteir
1	tao-no-green	tao-no-green	タオの緑	タオノグリーン	タオ ノ グリーン	タオ ノ グリーン	SLUG_TOKEN_MISMATCH:green
1	tapris-sugar-step	tapris-sugar-step	タプリスシュガーステップ	タプリスシュガーステップ	タプリスシュガーステップ　イチ	タプリス シュガー ステップ	SLUG_TOKEN_MISMATCH:tapris
1	tasogareryuuseigunmasutaapiisu-aiseikou	tasogareryuuseigunmasutaapiisu-aiseikou	黄昏流星群マスターピース : AI星功	タソガレリュウセイグンマスターピース:AIセイコ	タソガレ リュウセイグン マスターピース エイア	タソガレリュウセイグンマスターピース:AIセイコ	LOWHYPHEN
1	tatakae-nippon-kun	tatakae-nippon-kun	闘え!日本くん	タタカエニホンクン		タタカエ ニホンクン	SLUG_TOKEN_MISMATCH:nippon
1	tatamidori-kasajirou	tatamidori-kasajirou	畳捕り傘次郎	タタミトリカサジロウ	タタミドリ カサジロウ	タタミトリ カサジロウ	SLUG_TOKEN_MISMATCH:tatamidori
1	tatsujinden	tatsujinden	達人伝	タツジンデン	タツジンデン キュウマンリ オ カゼ ニ ノリ	タツジンデン	NOHYPHEN
1	tedaremonra	tedaremonra	てだれもんら	テダレモンラ	テダレモンラ イチ	テダレモンラ	NOHYPHEN
1	teiiesu-akuyaku-reijou-kami-sama-tensei-zennin-tsuihousareta-haishin-aaru-teii-ee	teiiesu-akuyaku-reijou-kami-sama-tensei-zennin-tsuihousareta-haishin-aaru-teii-ee	TS悪役令嬢神様転生善人追放配信RTA	TSアクヤクレイジョウカミサマテンセイゼンニンツ	ティーエスアクヤクレイジョウカミサマテンセイゼン		SLUG_TOKEN_MISMATCH:teiiesu,tsuihousareta,teii
1	teiishatsu-hiyori	teiishatsu-hiyori	Tシャツ日和	ティーシャツビヨリ	ティーシャツ ビヨリ	ティーシャツ ビヨリ	SLUG_TOKEN_MISMATCH:teiishatsu,hiyori
1	teiji-de-kaettekita-neko-o-suu	teiji-de-kaettekita-neko-o-suu	定時で帰ってネコを吸う	テイジデカエッテネコオスウ	テイジデカエッテネコヲスウ イチ		SLUG_TOKEN_MISMATCH:kaettekita
1	tekkai-no-suit	tekkai-no-suit	鉄界の戦士	テッカイノセンシ	テッカイノセンシ1	テッカイ ノ センシ	SLUG_TOKEN_MISMATCH:suit
1	tekkanomakihei	tekkanomakihei	鉄火の巻平	テッカノマキヘイ	テッカ ノ マキヘイ	テッカノマキヘイ	NOHYPHEN
1	tekkon-zoids-koabatoru	tekkon-zoids-koabatoru	鉄魂!!ZOIDS核闘技	テッコン	テッコン ゾイド コア バトル	テッコン	SLUG_TOKEN_MISMATCH:koabatoru
1	ten-four	ten-four	10-4	テンフォー	テンフォー	テン フォー	SLUG_TOKEN_MISMATCH:four
1	tengai-retrogical	tengai-retrogical	天外レトロジカル	テンガイレトロジカル	テンガイ レトロジカル	テンガイ レトロジカル	SLUG_TOKEN_MISMATCH:retrogical
1	tenjounoniji	tenjounoniji	天上の虹	テンジョウノニジ	テンジョウ ノ ニジ	テンジョウノニジ	NOHYPHEN
1	tenka-no-yell	tenka-no-yell	天下のエール	テンカノエール	テンカノエール		SLUG_TOKEN_MISMATCH:yell
1	tenku	tenku	天駆	テング	テング		SLUG_TOKEN_MISMATCH:tenku
1	tenkuu-shinobiden-batoruboijaa	tenkuu-shinobiden-batoruboijaa	天空忍伝バトルボイジャー	テンクウシノビデンバトルボイジャー	テンクウ シノビデン バトルボイジャー	テンクウ シノビデン バトルボイジャー	SLUG_TOKEN_MISMATCH:batoruboijaa
1	tenkyuugi-sephirahnatus	tenkyuugi-sephirahnatus	天球儀セフィラノーツ	テンキュウギセフィラノーツ	テンキュウギ セフィラノーツ		SLUG_TOKEN_MISMATCH:sephirahnatus
1	tenmatenpei	tenmatenpei	天馬天平	テンマテンペイ	テンマ テンペイ	テンマテンペイ	NOHYPHEN
1	tennen-suit-g	tennen-suit-g	天然戦士G	テンネンセンシG	テンネン センシ ジー	テンネン センシ G	SLUG_TOKEN_MISMATCH:suit
1	tennootoko	tennootoko	天の男	テンノオトコ	テン ノ オトコ	テンノオトコ	NOHYPHEN
1	tennotaka	tennotaka	天の鷹	テンノタカ	テン ノ タカ	テンノタカ	NOHYPHEN
1	tenparist-babies	tenparist-babies	テンパリスト☆ベイビーズ	テンパリストベイビーズ	テンパリスト ベイビーズ	テンパリスト ベイビーズ	SLUG_TOKEN_MISMATCH:tenparist
1	tenran-hollow	tenran-hollow	天藍歩廊	テンランホロウ	テンラン ホロウ	テンラン ホロウ	SLUG_TOKEN_MISMATCH:hollow
1	tenren	tenren	天恋	アマコイ	アマコイ		SLUG_TOKEN_MISMATCH:tenren
1	tensai-gorufaa-yutaka	tensai-gorufaa-yutaka	天才ゴルファー遊鷹	テンサイゴルファーユタカ	テンサイ ゴルファー ユタカ	テンサイ ゴルファー ユタカ	SLUG_TOKEN_MISMATCH:gorufaa
1	tensei-ankoku-kishidan-cheriiaji	tensei-ankoku-kishidan-cheriiaji	転生・暗黒騎士団チェリー味	テンセイアンコクキシダンチェリーアジ	テンセイアンコクキシダンチェリーアジ1		SLUG_TOKEN_MISMATCH:cheriiaji
1	tensei-dazai-osamu-tensei-shite-sumimasen	tensei-dazai-osamu-tensei-shite-sumimasen	転生!太宰治	テンセイ!ダザイオサム	テンセイダザイオサムテンセイシテスミマセン	テンセイ ! ダザイ オサム	SLUG_TOKEN_MISMATCH:shite,sumimasen
1	tensei-kyousouba-etchiman	tensei-kyousouba-etchiman	転生競走馬エッチマン	テンセイキョウソウバエッチマン	テンセイキョウソウバエッチマンイチ	テンセイ キョウソウバ エッチマン	SLUG_TOKEN_MISMATCH:etchiman
1	tensei-ouhi-no-bansankai	tensei-ouhi-no-bansankai	転生王妃の晩餐会	テンセイオウヒノバンケット	テンセイオウヒノバンケット ~アラフォーリョウリ		SLUG_TOKEN_MISMATCH:bansankai
1	tensei-shitara-mob-deshita-namida-shibou-flag-o-kaihi-suru-tame-yakushi-ni-narimasu	tensei-shitara-mob-deshita-namida-shibou-flag-o-kaihi-suru-tame-yakushi-ni-narimasu	転生したら、モブでした〈涙〉	テンセイシタラモブデシタナミダ	テンセイシタラモブデシタナミダシボウフラグヲカイ		SLUG_TOKEN_MISMATCH:shibou,kaihi,suru
1	tensei-shitara-zense-no-ada-ni-tsugeraremashita	tensei-shitara-zense-no-ada-ni-tsugeraremashita	転生したら前世の仇に告られました	テンセイシタラゼンセノカタキニコクラレマシタ			SLUG_TOKEN_MISMATCH:ada,tsugeraremashita
1	tenshi-no-appaakatto	tenshi-no-appaakatto	天使のアッパーカット	テンシノアツパーカツト	テンシノアツパーカツト		SLUG_TOKEN_MISMATCH:appaakatto
1	tenshi-no-bodigaado	tenshi-no-bodigaado	天使のボディガード	テンシノボディガード			SLUG_TOKEN_MISMATCH:bodigaado
1	tensou-mobile-alvadling	tensou-mobile-alvadling	天蒼軌道アルヴァドリング	テンソウキドウアルヴァドリング	テンソウキドウ アルヴァドリング	テンソウ キドウ アルヴァドリング	SLUG_TOKEN_MISMATCH:mobile,alvadling
1	tensousha	tensousha	転送者	テンソウシャ	テンソウシャ ミナガワリョウジタンペンシュウ	テンソウシャ	NOHYPHEN
1	tenyoritakaku	tenyoritakaku	天より高く	テンヨリタカク	テン ヨリ タカク	テンヨリタカク	NOHYPHEN
1	teppentsu	teppentsu	てっぺんっ!!!	テッペンッ	テッペンッ　イチ	テッペンッ	NOHYPHEN
1	testarotho	testarotho	テスタロト	テスタロト	テスタロト	テスタロト	SLUG_TOKEN_MISMATCH:testarotho
1	tesukatoripoka	tesukatoripoka	テスカトリポカ	テスカトリポカ	テスカトリポカ イチ		NOHYPHEN
1	tetokuchi	tetokuchi	てとくち	テトクチ	テ ト クチ	テトクチ	NOHYPHEN
1	tetsudouin-c-w-raburetaa	tetsudouin-c-w-raburetaa	鉄道員C.W.ラブ・レター	ポッポヤC.W.ラブレター	ポッポヤ ラブ レター	テツドウイン C. W. ラブレター	SLUG_TOKEN_MISMATCH:tetsudouin
1	tetsujin-club	tetsujin-club	鉄人倶楽部	テツジンクラブ	テツジン クラブ	テツジン クラブ	SLUG_TOKEN_MISMATCH:club
1	tetsumenkurosu	tetsumenkurosu	鉄面クロス	テツメンクロス	テツメン クロス	テツメンクロス	NOHYPHEN
1	tetsuoberutta	tetsuoberutta	テツヲベルッタ	テツオベルッタ	テツ オ ベルッタ	テツオベルッタ	NOHYPHEN
1	tetsupai-no-jan	tetsupai-no-jan	鉄牌のジャン!	テツハイノジャン	テツハイ ノ ジャン		SLUG_TOKEN_MISMATCH:tetsupai
1	tetsupai-no-jan-vr	tetsupai-no-jan-vr	鉄牌のジャン!VR	テツハイノジャン!VR	テツハイ ノ ジャン ブイアール		SLUG_TOKEN_MISMATCH:tetsupai
1	tezuka-osamu-disukabarii-collection	tezuka-osamu-disukabarii-collection	手塚治虫ディスカバリー・コレクション	テズカオサムディスカバリーコレクション			SLUG_TOKEN_MISMATCH:disukabarii
1	thaini	thaini	タイニー	タイニー	タイニー	タイニー	SLUG_TOKEN_MISMATCH:thaini
1	thats-arajin	thats-arajin	That's荒神	That’sアラジン	ザッツ アラジン	That’s アラジン	SLUG_TOKEN_MISMATCH:thats;KANA_DIFF_RAKUTEN
1	the-athletes	the-athletes	ザ・アスリーターズ	ザアスリーターズ	ザ アスリーターズ	ザ アスリーターズ	SLUG_TOKEN_MISMATCH:athletes
1	the-complete-works-of-fujikoffujio	the-complete-works-of-fujikoffujio	てぶくろてっちゃん	テブクロテッチャン	フジコエフフジオダイゼンシュウテブクロテッチャン	The Complete Works of Fu	SLUG_TOKEN_MISMATCH:the,complete,works;KANA_DIFF_MADB
1	the-gamesters	the-gamesters	ザ・ゲームスターズ	ザゲームスターズ	ザ・ゲームスターズ1		SLUG_TOKEN_MISMATCH:gamesters
1	the-idolm-ster-shiny-colors-coherent-light	the-idolm-ster-shiny-colors-coherent-light	アイドルマスターシャイニーカラーズコヒーレントラ	アイドルマスターシャイニーカラーズコヒーレントラ	アイドルマスター シャイニーカラーズ コヒーレン		SLUG_TOKEN_MISMATCH:coherent,light
1	the-siren	the-siren	セイレン	セイレン	セイレン〜アクトウトケイヤクカゾクニナッタ〜　1		SLUG_TOKEN_MISMATCH:the,siren
1	the-suteteko-condor	the-suteteko-condor	ザ・ステテコンドル	ザステテコンドル	ザ ステテコンドル	ザ ステテコンドル	SLUG_TOKEN_MISMATCH:condor
1	the-truckman	the-truckman	ザ・トラックマン	ザトラックマン	ザ トラック マン	ザ トラックマン	SLUG_TOKEN_MISMATCH:truckman
1	tick-tack	tick-tack	チック・タク	チックタク	チツクタク	チック タク	SLUG_TOKEN_MISMATCH:tack
1	time-diver-govison	time-diver-govison	タイムダイバーゴーバイザー	タイムダイバーゴーバイザー	タイム ダイバー ゴーバイザー	タイム ダイバー ゴーバイザー	SLUG_TOKEN_MISMATCH:govison
1	time-surippu	time-surippu	隊務スリップ	タイムスリップ	タイム スリップ	タイム スリップ	SLUG_TOKEN_MISMATCH:time
1	tiny-prinius	tiny-prinius	タイニープリニウス	タイニープリニウス	タイニープリニウス	タイニー プリニウス	SLUG_TOKEN_MISMATCH:prinius
1	tir-na-flow	tir-na-flow	ティルナフロウ	ティルナフロウ	ティル ナ フロウ	ティル ナ フロウ	SLUG_TOKEN_MISMATCH:flow
1	toaru-kagaku-no-chou-denjihou-fiicharingu-toaru-majutsu-no-index	toaru-kagaku-no-chou-denjihou-fiicharingu-toaru-majutsu-no-index	とある科学の超電磁砲featuringとある魔術	トアルカガクノレールガンフィーチャリングトアルマ	トアル カガク ノ レールガン フィーチャリング		SLUG_TOKEN_MISMATCH:chou,denjihou,fiicharingu
1	toaru-majutsu-no-baacharon	toaru-majutsu-no-baacharon	とある魔術の電脳戦機(バーチャロン)	とある魔術の電脳戦機|トアルマジュツノバーチャロ	トアルマジュツノインデックスカケルデンノウセンキ		SLUG_TOKEN_MISMATCH:baacharon
1	tobira-no-mukou-no-watashi	tobira-no-mukou-no-watashi	扉のむこうの私	トビラノムコウノワタクシ	トビラノムコウノワタシ	トビラ ノ ムコウ ノ ワタクシ	SLUG_TOKEN_MISMATCH:watashi
1	tokai-retorosupekuteibu	tokai-retorosupekuteibu	東海レトロスペクティブ	トウカイレトロスペクティブ	トウカイ レトロ スペクティブ	トウカイ レトロスペクティブ	LOWHYPHEN
1	tokimekiarisu	tokimekiarisu	ときめきアリス	トキメキアリス	テイホン トキメキ アリス	トキメキアリス	NOHYPHEN
1	tokimeku-mariaaju	tokimeku-mariaaju	ときめく❤まりあーじゅ	トキメクマリアージュ	トキメクマリアージュ	トキメク マリアージュ	SLUG_TOKEN_MISMATCH:mariaaju
1	tokiwasou-seishun-monogatari	tokiwasou-seishun-monogatari	トキワ荘青春物語	アイヌゴイラストジテン			SLUG_TOKEN_MISMATCH:seishun,monogatari
1	tokumoriueda-masashi	tokumoriueda-masashi	特盛!植田まさし	トクモリウエダマサシ	トクモリ ウエダ マサシ		LOWHYPHEN
1	tokyo-chouseki	tokyo-chouseki	東京潮汐	トーキョータイド	トウキョウチョウセキ 1		SLUG_TOKEN_MISMATCH:chouseki;KANA_DIFF_RAKUTEN
1	tokyo-crime-story	tokyo-crime-story	東京犯罪物語	トーキョークライムストーリー	トーキョー クライム ストーリー	トーキョー クライム ストーリー	SLUG_TOKEN_MISMATCH:crime,story
1	tokyo-deka	tokyo-deka	東京刑事	トウキョウケイジ	トウキョウ デカ	トウキョウ ケイジ	SLUG_TOKEN_MISMATCH:deka
1	tokyo-dungeon	tokyo-dungeon	東京迷宮	トーキョーダンジョン	トーキョー　ダンジョン カザミイツキシリーズ　9	トーキョー ダンジョン	SLUG_TOKEN_MISMATCH:dungeon
1	tokyo-ghoul-re	tokyo-ghoul-re	東京喰種:re	トーキョーグールリ	トーキョーグール アールイー	トーキョー グール リ	SLUG_TOKEN_MISMATCH:ghoul
1	tokyo-kooni-life	tokyo-kooni-life	とうきょう小鬼らいふ	トウキョウコオニライフ	トウキョウコオニライフ	トウキョウ コオニ ライフ	SLUG_TOKEN_MISMATCH:life
1	tokyo-love-jijou	tokyo-love-jijou	東京恋愛²	トウキョウレンアイジジョウ	トウキョウ レンアイ ジジョウ	トウキョウ レンアイ ジジョウ	SLUG_TOKEN_MISMATCH:love
1	tokyo-noo-veikanshii	tokyo-noo-veikanshii	東京No Vacancy	トウキョウノーヴェイカンシー	トウキョウノーベイカンシー	トウキョウ ノー ヴェイカンシー	SLUG_TOKEN_MISMATCH:veikanshii
1	tokyo-nurie-bisque	tokyo-nurie-bisque	東京ぬりえきせかえ	トウキョウヌリエキセカエ	トウキョウ ヌリエ キセカエ	トウキョウ ヌリエ キセカエ	SLUG_TOKEN_MISMATCH:bisque
1	tokyo-onikou-heidan-toguzu	tokyo-onikou-heidan-toguzu	東京鬼攻兵団Togs	トウキョウキコウヘイダンTogs	トウキョウ キコウ ヘイダン トッグス		SLUG_TOKEN_MISMATCH:onikou,toguzu
1	tokyo-sabotaaju	tokyo-sabotaaju	東京サボタージュ	トウキョウサボタージュ	トウキョウ サボタージュ	トウキョウ サボタージュ	SLUG_TOKEN_MISMATCH:sabotaaju
1	tokyo-shinrou	tokyo-shinrou	東京§神狼	トウキョウジンロウ	トウキョウジンロウ		SLUG_TOKEN_MISMATCH:shinrou
1	tokyo-star	tokyo-star	東京流星	トウキョウスタア	トウキョウ スタア	トウキョウ スタア	SLUG_TOKEN_MISMATCH:star
1	tomadoi-no-shichueeshon	tomadoi-no-shichueeshon	とまどいのシチュエーション	トマドイノシチュエーション		トマドイ ノ シチュエーション	SLUG_TOKEN_MISMATCH:shichueeshon
1	tomasonnowana	tomasonnowana	トマソンの罠	トマソンノワナ	トマソン ノ ワナ	トマソンノワナ	NOHYPHEN
1	tomato-hiyori	tomato-hiyori	トマト日和	トマトビヨリ	トマトビヨリ	トマト ビヨリ	SLUG_TOKEN_MISMATCH:hiyori
1	tomedonaku-sugar	tomedonaku-sugar	とめどなく、シュガー	トメドナク、シュガー	トメドナクシュガー		SLUG_TOKEN_MISMATCH:sugar
1	tomodachi-ga-watashi-o-wakarase-ni-kuru-node-shouri-no-megami-no-chikara-o-karite-kocchi-mo	tomodachi-ga-watashi-o-wakarase-ni-kuru-node-shouri-no-megami-no-chikara-o-karite-kocchi-mo	友達が私を理解らせにくるので勝利の女神の力を借り	メスガキガワタクシオワカラセニクルノデメスガキノ	メスガキガワタシヲワカラセニクルノデメスガキノチ		SLUG_TOKEN_MISMATCH:tomodachi,watashi,shouri
