slug	title	authors	year	publisher	total_volumes
tomadoi-no-shichueeshon	とまどいのシチュエーション	たむら純子	1993	hakusensha	1
tori-miki-no-mou-anshin	とり・みきのもう安心。	とり・みき	1993	seirindo	1
tondemo-doll-akane-chan	とんでもドールあかねちゃん	九月姫	1993	shufu-to-seikatsu	1
dokamo-kamokamo	どカモ・かもかも	小道迷子	1993	bunkasha	1
naniwa-bojou	なにわ慕情	岡直裕	1993	kodansha	2
nangina-oku-san	なんぎな奥さん	入江紀子	1993	hakusensha	5
nandemo-alice	なんでも・アリス	河井リツ子	1993	shogakukan	3
nanbo-no-monyanen	なんぼのもんやねん	神野幸一郎	1993	shogakukan	2
nuuyan	ぬーやん	コージィ❤城倉	1993	kodansha	1
hanputei-danputei	はんぷてぃ・だんぷてぃ	たきぐちけいこ	1993	tokyo-sanseisha	2
hitonatsu-no-shoujo	ひと夏の少女	木下健二	1993	shogakukan	2
hitokowa-manga	ひと恐まんが	安藤しげき	1993	(unknown)	1
bokutachi-no-kichijouji-koimonogatari	ぼくたちの吉祥寺恋物語	戸川視友	1993	tousuisha	9
boku-no-paato-2	ぼくのパート2	かじわらたけし	1993	kodansha	3
boku-no-gakkou-wa-fever	ぼくの学校はフィーバー	なかはら★ももた	1993	shueisha	1
mikkusu-connection	みっくす・こねくしょん	臼井儀人	1993	futabasha	1
mou-hitotsu-no-ijinden	もうひとつの偉人伝	たなかじゅん	1993	shueisha	2
mononoke-present	もののけpresent	みやさかたかし	1993	rapport	2
momoroido-rio	ももろいど理緒	ものたりぬ	1993	bunkasha	2
yaku-mitsuru-no-gatagata-yuuzo	やくみつるのガタガタ言うゾ!!	やくみつる	1993	asahi-shimbun	1
yasashisa-ni-tsutsumarete	やさしさに包まれて	高橋千鶴	1993	kodansha	1
rinko	りん子	タナカカツキ	1993	(unknown)	1
wagamamana-oriibu	わがままなオリーブ	有村しのぶ	1993	shonen-gahosha	3
wagamama-seishun-bareebu	わがまま青春バレー部!	飛鳥あると	1993	kodansha	1
watashitachi-ga-dekirumade	わたしたちができるまで	岩館真理子	1993	kadokawa	1
ain-raaga	アイン・ラーガ	佐々木淳子	1993	kadokawa	6
agensuto-nagihei	アゲンスト凪平	ほしのちあき	1993	square-enix	2
alice-ttara-moo	アリスったらもお!	マイケル原腸	1993	tatsumi	1
alice-no-ochakai	アリスのお茶会	和田エリカ	1993	cosmic-shuppan	5
arujaanon-ni-yurikago-o	アルジャーノンにゆりかごを	池田さとみ	1993	asahi-sonorama	1
alfreden-monogatari	アルフレーデン物語	奥友志津子	1993	(unknown)	1
undercover-cops	アンダーカバーコップス	氏賀Y太	1993	shinseisha-game	2
ikashite-soorou	イカしてソーロウ	笑太郎	1993	bunkasha	3
ikeike-kachou	イケイケ課長	安藤しげき	1993	bunkasha	4
wing-half	ウィングハーフ	岩尾奈美恵	1993	kodansha	2
wedding-nightmare	ウエディング・ナイトメア	はざまもり	1993	hakusensha	1
uchinanchu	ウチナーンチュ	仲宗根みいこ	1993	ushio-shuppan	1
esparks	エスパークス	やましたたかひろ	1993	shogakukan	2
eden-no-itazura	エデンの悪戯	内田一奈	1993	shufu-to-seikatsu	1
angelic-game	エンジェリック・ゲーム	紫堂恭子	1993	shogakukan	3
angel-arm	エンジェルアーム	衣谷遊	1993	shufu-no-tomo	7
angel-blood	エンジェル・ブラッド	美和卯月	1993	tokyo-sanseisha	5
onda	オンダ	若林健次	1993	futabasha	4
onbuya	オンブヤ	地引かずや	1993	jitsugyo-no-nihon	2
old-fashioned-love-song	オールド・ファッションド・ラブソング	竹坂かほり	1993	shueisha	1
cocktail-25-ji	カクテル25時	佐多みさき	1993	akita	3
kabanmochi-shunkichi	カバン持ち駿吉	高井研一郎	1993	leed	7
kamon-kyoufu	カモン!恐怖	しりあがり寿	1993	hakusensha	2
karubin-to-hobbusu	カルビンとホッブス	ビル・ワターソン	1993	shueisha	2
gakeppuchi-cafe	ガケップチ・カッフェー	大前田りん	1993	kodansha	1
glass-no-kuchizuke	ガラスの接吻	桃園樹林	1993	shufu-to-seikatsu	2
garden	ガーデン	岡田ユキオ	1993	kodansha	1
curator	キュレーター	はやせ淳	1993	akita	2
guilty-1993	ギィルティ	中村真理子	1993	shogakukan	3
kuana-no-utage	クァナの宴	北原文野	1993	studio-ship	1
christmas-made-no-koibito	クリスマスまでの恋人	荻丸雅子	1993	kodansha	2
crazy-dolly	クレイジー・ドリー	山田ミネコ	1993	daitosha	1
grapp-guys	グラップ・ガイズ	岡村賢二	1993	scola	3
keseran-ouji-ni-koi-shiteru	ケセラン王子に恋してる❤❤	橘はな江	1993	kodansha	2
kekkon-kan	ケッコンカン	田島みるく	1993	tokuma	1
gensenkan-shujin	ゲンセンカン主人	つげ義春	1993	(unknown)	1
game-comic-collection	ゲームコミックコレクション	ことぶきつかさ	1993	mediax	1
cosmic-fantasy	コズミック・ファンタジー	越智一裕	1993	tokuma	2
korosuke-no-kagaku-shitsumonbako	コロ助の科学質問箱	内山安二	1993	gakken	1
konbini-wars-batoraa-eiyuu-densetsu	コンビニウォーズバトラー英雄伝説	小林たつよし	1993	shogakukan	2
godzilla-vs-mechagodzilla	ゴジラVSメカゴジラ	坂井孝行	1993	shogakukan	1
godzilla-vs-mechagodzilla-kessenshi	ゴジラVSメカゴジラ決戦史	桑田二郎	1993	takeshobo	1
godzilla-vs-mothra	ゴジラvsモスラ	坂井孝行	1993	shogakukan	1
golgo-to-yobareta-otoko	ゴルゴと呼ばれた男	プロジェクト=デューク	1993	(unknown)	1
goutama	ゴータマ	桑沢篤夫	1993	shueisha	2
psycho-1993	サイコ	田中雅人	1993	hakusensha	2
psycho	サイコ	寺館和子	1993	kodansha	3
side-seat-party	サイドシート・パーティー	村生ミオ	1993	hakusensha	1
siren-no-mura	サイレンの村	伊藤潤二	1993	asahi-sonorama	1
sakura-zensen-hokujouchuu	サクラ前線北上中	田山真美人	1993	square-enix	1
soccer-boy	サッカーボーイ	大武ユキ	1993	shinshokan	1
saffron-zero-beat	サフラン・ゼロ・ビート	高河ゆん	1993	shinshokan	1
saboten-ol	サボテンOL	堀田かつひこ	1993	asahi-shimbun	1
saboton-road	サボテンロード	迎夏生	1993	shufu-no-tomo	2
sarutoo-no-gaika	サルトーの凱歌	島田ひろかず	1993	gakken	1
za-don	ザ・首領	土光てつみ	1993	houbunsha	5
shake	シャケ	土山しげる	1993	jitsugyo-no-nihon	7
shuffle	シャッフル	かどたひろし	1993	akita	6
shooji-kun-zenshuu	ショージ君全集	東海林さだお	1993	chikuma-shobo	4
cinderella-ja-irarenai	シンデレラじゃいられない	飯塚修子	1993	kadokawa	2
jierashii-o-tomete	ジェラシーを止めて	石井まゆみ	1993	kodansha	1
gigolo	ジゴロ	川崎三枝子	1993	akita	1
jihad-sadakane-1993	ジハード	山根和俊	1993	shueisha	1
step	ステップ	一の瀬正	1993	takeshobo	2
suto-tsuu-bakushou-4-koma-gyagu-gaiden	ストⅡ 爆笑!!4コマギャグ外伝	橋口たかし	1993	shogakukan	7
street-fighter-ii-ryu	ストリートファイターⅡ RYU	神崎将臣	1993	(unknown)	3
strange-triangle	ストレンジ・トライアングル	つづき春	1993	studio-ship	1
supanguru	スパングル	鳩山郁子	1993	seirindo	1
super-mario-kart	スーパーマリオカート	本山一城	1993	kodansha	3
suupaaman-no-saigo	スーパーマンの最期	久世操・アダム・カウフマン	1993	chuokoron	1
tiger-mask-the-star	タイガーマスク☆ザ・スター	風忍	1993	(unknown)	2
takeru-1997-2	タケル	葉月京	1993	shobunkan	8
dynamite-staff	ダイナマイトスタッフ	思い当たる	1993	hobby-japan	3
diamond-meikyuu	ダイヤモンド迷宮	野間美由紀	1993	hakusensha	1
daunkei	ダウン系	イトウセイコ	1993	ohta-shuppan	3
daniel	ダニエル	橘しいな	1993	byakuya-shobo	2
dunk-de-atsukushite	ダンクで熱くして	樹本祐季	1993	shogakukan	1
dump-lady	ダンプ・レディ	伊万里すみ子	1993	kodansha	2
dark-age	ダーク・エイジ	那州雪絵	1993	hakusensha	1
dark-angel-1993	ダーク・エンジェル	椎名りつ子	1993	kadokawa	3
twin-cross	ツイン・クロス	葉月しのぶ	1993	kadokawa	5
death-chaser	デス・チェイサー	橋本正枝・影山楙倫	1993	akita	1
try-again	トライアゲイン!	橘皆無	1993	gakken	1
toraiaru-kaoru	トライアルかおる!	山本よしふみ	1993	shufu-no-tomo	3
knight-shadow	ナイト〔シロホシ〕シャドー	河合英則	1993	kodansha	2
knack	ナック	竜崎遼児	1993	wani-books	1
nanja-ninja-monja-kun	ナンジャ忍者!もんじゃくん	玉井たけし	1993	shogakukan	3
nature-pilot	ネイチャーパイロット	天沼俊	1993	shueisha	3
high-heel-bomb	ハイヒールBOMB!!	春日光広	1993	scola	5
armageddon	ハルマゲドン	山田ミネコ	1993	tokyo-sanseisha	1
handsome-woman	ハンサムウーマン	鎌田洋次・長崎尚志	1993	shogakukan	5
hunter-cats	ハンター・キャッツ	あろひろし・スタヂオぱらのい屋	1993	tokuma	5
heart-ni-dunk	ハートにダンク	富所和子	1993	shogakukan	2
hard-rock	ハードロック	うちやましゅうぞう	1993	scola	3
bunker-dance	バンカーダンス	嶺岸信明	1993	leed	2
paopao-akko	パオパオアッコ	相馬雅之	1993	kodansha	3
heroine-o-sagase	ヒロインを探せ	杜野亜希	1993	hakusensha	1
pink-chan-v	ピンクちゃんV	蒔野靖弘	1993	daitosha	3
fire-emblem-1993	ファイアーエムブレム	島田ひろかず	1993	scola	3
fantastic-lycaon	ファンタスティックリカオン	佐治ジロー	1993	kadokawa	3
fake-company	フェイク同盟	井澗千代美	1993	gakken	2
face-ito-1993	フェイス	伊藤悶	1993	shogakukan	2
foreigner	フォリナー	加納隆己	1993	takeshobo	2
fortune-kids	フォーチュン キッズ	高橋魔也	1993	tokyo-sanseisha	2
furekkusu-kid	フレックスキッド	陽気婢	1993	tokuma	2
fuuten-no-tora	フーテンの寅	森田拳次	1993	(unknown)	1
butta-to-shittaka-butta	ブッタとシッタカブッタ	小泉吉宏	1993	mediafactory	3
bless-1993	ブレス	中尊寺ゆつこ	1993	(unknown)	1
ryuu-no-suit	ブレス・オブ・ファイア 竜の戦士	八雲ひろし	1993	tokuma	2
bun-bun-neppuuji	ブンブン熱風児!	加藤礼次朗	1993	tokuma	2
platonic	プラトニック	東宮千子	1993	tousuisha	7
prince-demokin	プリンスデモキン	藤子不二雄Ⓐ	1993	gakken	2
prince-bomber-ni-kuruizaki	プリンス・ボンバーに狂い咲き	中川勝海	1993	kadokawa	2
princess-maker	プリンセスメーカー	此路あゆみ	1993	ascii-media-works	1
princess-minerva	プリンセス・ミネルバ	石田走	1993	ascii-media-works	5
whistle-yuasa-1993	ホイッスル	湯浅ひとし	1993	jitsugyo-no-nihon	13
hot-step	ホット・ステップ	橘裕	1993	hakusensha	1
bokura-wa-minna-ikiteiru-yamaura-1993	ボクらはみんな生きている	山浦章	1993	tokuma	3
popuri-douwa-o-oshiete	ポプリ童話をおしえて	佐柄きょうこ	1993	shogakukan	1
mad-stone	マッド・ストーン	正木秀尚	1993	tokuma	2
maharaja-hiyori	マハラジャ日和	ユズキ カズ	1993	kawade-shobo	1
mama-wa-4-yougaku-yonensei	ママは小学4年生	中森衣都	1993	shogakukan	2
maria-ni-korosareru	マリアに殺される	大橋薫	1993	kadokawa	1
mario-no-daibouken	マリオの大冒険	桜玉吉	1993	shogakukan	1
maruchipeinto-de-tanoshimu-manga-no-egakikata	マルチペイントで楽しむマンガの描き方	どろんぱ	1993	(unknown)	1
manga-chikamatsu-monogatari	マンガ近松物語	とみ新蔵	1993	heibonsha	1
miko-chan-wa-gokigen-naname	ミコちゃんはごきげんななめ!	しのらさとし	1993	shufu-to-seikatsu	1
mister-kiss-man	ミスターKiss MAN	山口譲司	1993	akita	2
mistral	ミストラル	河惣益巳	1993	hakusensha	1
mission-3	ミッション・Ⅲ	花津美子	1993	gakken	3
meirusutoroomu-no-kanata	メイルストロームの彼方	しのざき嶺	1993	ascii-media-works	1
morudaibaa	モルダイバー	伊東伸平	1993	tokuma	3
yadamon	ヤダモン	SUEZEN	1993	tokuma	2
yokohama-bay-bridge	ヨコハマBay Bridge	なかたひろお	1993	akita	2
riot	ライオット	士貴智志	1993	kadokawa	2
lion-heart-1993	ライオン・ハート	内田一奈	1993	shufu-to-seikatsu	1
rakko-hajimemashita	ラッコはじめました	遠藤淑子	1993	hakusensha	1
love-terrorist	ラブ・テロリスト	麻々原絵里依	1993	kadokawa	4
ricky-typhoon-1993	リッキー☆タイフーン	三浦浩子	1993	shogakukan	2
lyrical-karen-chan	リリカルかれんちゃん	岡崎武士	1993	kadokawa	1
rucha-doll-mai	ルチャDOLL舞	飛鳥弓樹	1993	akita	3
rainy-doori-no-niji	レイニー通りの虹	ふくやまけいこ	1993	kaiseisha	1
layla-1993	レイラ	星野架名	1993	hakusensha	1
wahhahha-sports-news	ワッハッハスポーツニュース	やくみつる	1993	houbunsha	1
working-rabu-time	ワーキング愛タイム	岡田純子	1993	akita	1
world-heroes-2	ワールドヒーローズ2	雑君保プ	1993	shinseisha-game	5
ichirou-joninfu	一朗女忍譜	富永一朗	1993	(unknown)	1
bannou-bunka-neko-musume	万能文化猫娘	高田裕三・もりやまゆうじ	1993	futabasha	1
manyoushuu	万葉集	荘司としお	1993	shufu-to-seikatsu	1
saburoumaru	三郎丸	畑中純	1993	jitsugyo-no-nihon	15
ue-o-muite-arukou	上をむいて歩こう	山口かつみ	1993	shonen-gahosha	6
fushigi-no-kuni-no-shounen-alice	不思議の国の少年アリス	小林瑞代	1993	shinshokan	2
yonimo-fumetsuna-kenkyuusho	世にも不滅な研究所	宇田川どごら	1993	gakken	4
chuugoku-gekiga-sangokushi	中国劇画 三国志	陳舜臣	1993	chuokoron	4
chuugoku-gekiga-kouroumu	中国劇画紅楼夢	曹雪芹	1993	chuokoron	2
chuugoku-gekiga-saiyuuki	中国劇画西遊記	村松暎	1993	chuokoron	2
chuuka-ichiban-1993	中華一番	真鍋譲治	1993	kadokawa	1
marunouchi-shougekijou-mimi-chan	丸の内小劇場ミミちゃん	小林真理子	1993	kodansha	2
otome-na-program	乙女なプログラム	いとうかこ	1993	jitsugyo-no-nihon	2
ranhansha	乱反射	石堂まゆ	1993	kadokawa	4
yohoutsukai-saria	予報使いサリア	くら☆りっさ	1993	hobby-japan	1
jiken-rettou-buru	事件列島ブル	奥谷通教	1993	kodansha	2
futari-no-green-road	二人のグリーンロード	石井さだよし	1993	futabasha	3
futaba-kyousoukyoku	二葉狂奏曲	こいでみえこ	1993	biblos	1
akiko-no-calendar-18sai	亜紀子のカレンダー18歳	酒井美羽	1993	kadokawa	1
hitomushi	人虫	まつざきあけみ	1993	kadokawa	1
bukkyou-no-shitsumonbako	仏教の質問箱	吉森みき男	1993	suzuki-shuppan	3
tanin-no-kankei	他人の関係	有間一郎	1993	hakusensha	2
ise-monogatari-1993	伊勢物語	細村誠	1993	kadokawa	1
nobunaga-to-yobareta-otoko	信長と呼ばれた男	谷村ひとし	1993	scola	2
fuyu-no-kiba	冬の牙	橘裕	1993	hakusensha	1
gaira	凱羅	板橋しゅうほう	1993	ascii-media-works	4
gekiga-sakamoto-ryouma	劇画坂本竜馬	田中正仁	1993	nihon-bungeisha	1
chikarabito-densetsu-oni-o-tsugu-mono	力人伝説 鬼を継ぐ者	小畑健	1993	shueisha	3
juunen-ai	十年愛	くりきあきこ	1993	futabasha	2
gozen-0-ji-no-reizouko	午前0時の冷蔵庫	くぼた尚子・秋本尚美	1993	scola	1
bakusai-slump	博砕スランプ	春日光広	1993	scola	1
genshi-kurage	原子水母	唐沢なをき	1993	bunkasha	2
genshoku-choujin-peinto-man	原色超人PAINT‐MAN	おおた文彦	1993	shueisha	2
yuujou-no-otoko-amiigoman	友情の男アミーゴマン	こにししのぶ	1993	kadokawa	1
kodai-no-nippon	古代の日本	村野守美	1993	(unknown)	2
nami-returns	名美returns	石井隆	1993	(unknown)	1
kimi-ni-deaumade	君に出会うまで	桃季輝実	1993	jitsugyo-no-nihon	2
noroi-no-one-piece	呪いのワンピース	内田春菊	1993	asahi-sonorama	1
norowareta-kotou	呪われた孤島	和田慎二	1993	daitosha	1
tetsuo-no-ryuugi	哲男の流儀	ほりえつとむ	1993	futabasha	3
honyuurui-wa-otoshigoro	哺乳類はお年頃	伊藤理佐	1993	kadokawa	1
usotsuki	嘘つき	まつざきあけみ	1993	gakken	1
kiyou-binbou	器用貧乏	山藤章二	1993	tokuma	1
komatta-toki-niwa-mahoutsukai	困った時には魔法使い	洞沢由美子	1993	shufu-to-seikatsu	1
zusetsu-occult-love-jiten	図説オカルト恋愛辞典	明智抄	1993	hakusensha	1
yuukan-akafuji	夕刊赤富士	唐沢なをき	1993	fusosha	2
yoru-no-kakehiki	夜のかけひき	まさき輝	1993	shufu-to-seikatsu	1
yoru-no-suit	夜の戦士	高橋はるまさ	1993	futabasha	3
yume-to-bouken-no-march	夢と冒険のマーチ	江波譲二	1993	(unknown)	1
yume-haruka-rouran-oukoku	夢はるか楼蘭王国	神坂智子	1993	(unknown)	1
yumemiru-houseki	夢みる宝石	杉山志保子	1993	hakusensha	1
yume-hotel	夢ホテル	星野めみ	1993	scola	9
ookina-kuri-no-ki-no-shita-de	大きな栗の木の下で	かわみなみ	1993	biblos	2
daisaku-to-kousaku	大作と工作	桑沢アツオ	1993	shogakukan	3
daichi-no-ground	大地のグラウンド	あや秀夫	1993	nihon-bungeisha	2
oozumou-deka	大相撲刑事	ガチョン太朗	1993	shueisha	1
daitoubou	大逃亡	和田慎二	1993	daitosha	1
sora-karano-okurimono	天からの贈り物	夢路行	1993	tokyo-sanseisha	1
tennen-no-bakajikara	天然の馬鹿力	ほりのぶゆき	1993	bunkasha	1
tennenshoku-boy	天然色BOY	雨宮淳	1993	hakusensha	4
oushuu-hiraizumi-fujiwara-4-dai	奥州平泉藤原4代	林壮太	1993	(unknown)	3
joou-sama-wars	女王様ウォーズ	乾はるか	1993	akita	1
youkai-gari	妖怪狩り	冬木るりか	1993	akita	1
yousei-tanteisha	妖精探偵社	米村孝一郎	1993	hobby-japan	1
youkihi-1993	妖貴妃	白井恵理子	1993	kadokawa	1
tsuma-to-iu-na-no-dorei	妻という名の奴隷	魔木子	1993	scola	1
gakuen-teikoku-ore-wa-juubei	学園帝国俺はジュウベイ!	中平正彦	1993	shogakukan	4
sonshi-1993	孫子	村野守美	1993	tokuma	2
anton	安東	安彦良和	1993	gakken	3
kanpon-jounetsu-no-penguin-gohan	完本 情熱のペンギンごはん	湯村輝彦	1993	chikuma-shobo	1
teihon-fujouri-nikki	定本 不条理日記	吾妻ひでお	1993	ohta-shuppan	1
teihon-seton-doubutsuki	定本シートン動物記	白土三平	1993	shogakukan	1
jissen-golf-doujou	実戦ゴルフ道場	いけうち誠一	1993	nihon-bungeisha	1
koharu-desu	小春です!	金子節子	1993	akita	2
shoukokumin-gahou	少国民画報	五彩きょうこ	1993	shueisha	2
shoujo-shinjuu	少女心中	洞沢由美子	1993	shufu-to-seikatsu	1
shoujo-reifuushi-ako	少女霊封師阿子	大貫健一	1993	akita	4
shounen-no-fukasuru-oto	少年の孵化する音	由貴香織里	1993	hakusensha	1
yatai-bar-monogatari	屋台BAR物語	志水三喜郎	1993	shueisha	2
yamamatsu-yuukichi-no-nippon-shindou-den	山松ゆうきちのにっぽん神童伝	山松ゆうきち	1993	nihon-bungeisha	1
yamashina-keisuke-no-chuuryuu-zukan	山科けいすけの中流図鑑	山科けいすけ	1993	asahi-shimbun	1
nunosei-kyoushi	布製教師	伊藤潤二	1993	asahi-sonorama	1
boushi-otoko-wa-nemurenai	帽子男は眠れない	上野顕太郎	1993	kodansha	1
heike-monogatari-1993	平家物語	沼田清	1993	shufu-to-seikatsu	2
heisei-jiimen	平成爺メン	やまだ浩一	1993	gakken	2
heisei-tekkihei	平成鉄鬼兵	影丸穣也	1993	nihon-bungeisha	2
shiawase-no-jujutsu	幸せの呪術	菊川近子	1993	kodansha	1
kyouka-ningen-monogatari	強化人間物語	森下薫	1993	(unknown)	1
dangan-toppu	弾丸トップ	桑田二郎	1993	pan-rolling	2
kagekui-1993	影喰い	伊藤結花理	1993	kadokawa	1
dotou-no-mushi	怒涛の虫	西原理恵子	1993	(unknown)	1
koisuru-tenshitachi	恋する天使たち	後藤ユタカ	1993	kawade-shobo	1
koibitotachi	恋人たち	文月今日子	1993	shufu-to-seikatsu	1
kyouryuu-no-himitsu	恐竜のひみつ	たかや健二	1993	gakken	1
etsuraku-no-sumika	悦楽のすみか	はやさかあみい	1993	shufu-to-seikatsu	1
akudama-shigan	悪玉志願	田辺節雄	1993	houbunsha	2
