verdict	slug	title	wiki_article	本番巻	wiki対	採用巻	SAME	ADOPT_MONTH	ADOPT_DAY	ADOPT_GAIN	BLOCK_PROD	BLOCK_SPLIT	NOT_IN_WIKI	ALREADY_OVERRIDDEN
NO_CHANGE	kono-hito-ni-kakero	この女に賭けろ	この女に賭けろ	15	15	0	15	0	0	0	0	0	0	0
NO_CHANGE	kono-kaisha-ni-suki-na-hito-ga-imasu	この会社に好きな人がいます	この会社に好きな人がいます	15	15	0	15	0	0	0	0	0	0	0
NO_CHANGE	kono-kanojo-wa-fiction-desu	この彼女はフィクションです。	この彼女はフィクションです。	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	kono-shakai-shugi-gourmet-ga-sugoi	この社会主義グルメがすごい!!	この社会主義グルメがすごい!!	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kontorasuto-88	コントラスト88	コントラスト88	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	konya-sukiyaki-dayo	今夜すきやきだよ	今夜すきやきだよ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	koroshiai	殺し愛	殺し愛	14	14	0	14	0	0	0	0	0	0	0
NO_CHANGE	koshoku-robot	孤食ロボット	孤食ロボット	9	9	0	9	0	0	0	0	0	0	0
NO_CHANGE	kotokoto-quartet	ことことかるてっと	ことこと かるてっと	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	kotokuri	コトクリ	コトクリ	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	kotonoba-drive	コトノバドライブ	コトノバドライブ	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	kougumi-no-tetsu	甲組の徹	甲組の徹	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	koukoku-kaisha-danshiryou-no-okazu-kun	広告会社、男子寮のおかずくん	広告会社、男子寮のおかずくん	7	8	0	7	0	0	0	0	0	0	0
NO_CHANGE	koukou-no-hitotachi	高校の人達	高校の人達	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	kouman-chikiko-chan	高慢チキ子ちゃん	高慢チキ子ちゃん	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	koutetsu-no-shoujotachi	鋼鉄の少女たち	鋼鉄の少女たち	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	kowloon-fiiyu	クーロンフィーユ	クーロンフィーユ	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	kowloons-ball-parade	クーロンズ・ボール・パレード	クーロンズ・ボール・パレード	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	kujaku-no-dance-dare-ga-mita	クジャクのダンス、誰が見た?	クジャクのダンス、誰が見た?	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	kujima-utaeba-ie-hororo	クジマ歌えば家ほろろ	クジマ歌えば家ほろろ	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	kung-fu-lady	KUNG・FU☆レディー	KUNG・FU★レディー	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kurage-hime	海月姫	海月姫	17	20	0	17	0	0	0	0	0	0	0
NO_CHANGE	kuro-no-kumikyoku	黒の組曲	黒の組曲	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kuro-no-meikyuu	黒の迷宮	黒の迷宮	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kurogane-ikezawa-2011	クロガネ	クロガネ	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	kuuberuchuuru	クーベルチュール	クーベルチュール (漫画)	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	kuutama	クータマ	クータマ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kuutei-kaikosareta-toshi	空挺懐古都市	空挺懐古都市	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	kyokutou-gakuen-tengoku	極東学園天国	極東学園天国	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	kyomusume	巨娘	巨娘	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	kyonyuu-hunter	巨乳ハンター	巨乳ハンター	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kyou-no-kira-kun	きょうのキラ君	きょうのキラ君	9	10	0	9	0	0	0	0	0	0	0
NO_CHANGE	kyoufu-no-yuusei-mazin	恐怖の遊星魔人	恐怖の遊星魔人	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	kyouju-to-boku	教授と僕	教授と僕	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	kyudo-shikon	弓道士魂	弓道士魂	1	5	0	1	0	0	0	0	0	0	0
NO_CHANGE	kyurio-shop-sepiadou	キュリオショップせぴあ堂	キュリオショップせぴあ堂	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	kyuuhei-to-nee-chan	九平とねえちゃん	九平とねえちゃん	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	lady-cool	LADY COOL	LADY COOL	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	lady-justice	レディ・ジャスティス	レディ・ジャスティス	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	lastman	LASTMAN	LASTMAN	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	lawman	LAWMAN	LAWMAN	1	3	0	1	0	0	0	0	0	0	0
NO_CHANGE	lega-no-13	LEGAの13	LEGAの13	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	lets-smile-meg	LET'S SMILEメグ	LET'S SMILE メグ	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	leviathan	リバイアサン	リバイアサン (黒井白の漫画)	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	limit	リミット	リミット (漫画)	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	lion-heart	ライオンハート	ライオンハート (ゆでたまご)	5	7	0	5	0	0	0	0	0	0	0
NO_CHANGE	lip	Lip☆	Lip☆	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	little-kami-sama-shugyouchuu	リトル 神様修行中	リトル 〜神様修行中〜	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	little-march	リトル行進曲	リトル行進曲	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	living-no-matsunaga-san	リビングの松永さん	リビングの松永さん	11	11	0	11	0	0	0	0	0	0	0
NO_CHANGE	love-dester	ラブデスター	ラブデスター	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	love-lab-momoyuki-2005	ラブラボ	ラブラボ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	love-maniacs	ラブ・マニアックス!	ラブ・マニアックス!	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	lv-1-maou-to-room-yuusha	Lv 1魔王とワンルーム勇者	Lv1魔王とワンルーム勇者	11	11	0	11	0	0	0	0	0	0	0
NO_CHANGE	maajan-byakko-tai-azuma	麻雀白虎隊東	麻雀白虎隊 東	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	machiisha-janbo	町医者ジャンボ!!	町医者ジャンボ!!	16	16	0	16	0	0	0	0	0	0	0
NO_CHANGE	macmillian-koukou-joshi-koushiki-yakyuubu	マックミラン高校女子硬式野球部	マックミラン高校女子硬式野球部	2	4	0	2	0	0	0	0	0	0	0
NO_CHANGE	mada-tabidattemo-inainoni	まだ旅立ってもいないのに	まだ旅立ってもいないのに	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mademoiselle-butterfly	マドモワゼル バタフライ	マドモワゼル バタフライ	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	madowanai-hoshi	惑わない星	惑わない星	9	9	0	9	0	0	0	0	0	0	0
NO_CHANGE	maestro	マエストロ	マエストロ (漫画)	3	7	0	3	0	0	0	0	0	0	0
NO_CHANGE	magatsuki	まがつき	まがつき	13	13	0	13	0	0	0	0	0	0	0
NO_CHANGE	magical-cooking-chaos-kitchen	魔法の料理 かおすキッチン	魔法の料理 かおすキッチン	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	magical-note	まじかる音符	まじかる音符	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	magician-tantei-a	マジシャン探偵A	マジシャン探偵A	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	mahou-shoujo-site	魔法少女サイト	魔法少女サイト	16	18	0	16	0	0	0	0	0	0	0
NO_CHANGE	mahou-shoujo-tokushusen-asuka	魔法少女特殊戦あすか	魔法少女特殊戦あすか	14	14	0	14	0	0	0	0	0	0	0
NO_CHANGE	maigo-no-dorufin	迷子のドルフィン	迷子のドルフィン	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	maikon-denji-ran	マイコン電児ラン	マイコン電児ラン	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mail	MAIL	MAIL	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	majan	マジャン 畏村奇聞	マジャン 〜畏村奇聞〜	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	majimoji-rurumo	まじもじるるも	まじもじるるも	9	20	0	9	0	0	0	0	0	0	0
NO_CHANGE	majo-ni-sasageru-trick	魔女に捧げるトリック	魔女に捧げるトリック	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	majo-no-geboku-to-maou-no-tsuno	魔女の下僕と魔王のツノ	魔女の下僕と魔王のツノ	16	18	0	16	0	0	0	0	0	0	0
NO_CHANGE	majo-no-moribito	魔女の守人	魔女の守人	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	majo-to-yajuu	魔女と野獣	魔女と野獣	10	10	0	10	0	0	0	0	0	0	0
NO_CHANGE	majo-wa-nido-aegu	魔女は二度喘ぐ	魔女は二度喘ぐ	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	makeruna-aku-no-gundan	まけるな!!あくのぐんだん!	まけるな!!あくのぐんだん!	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mako-chan-no-lip-cream	マコちゃんのリップクリーム	マコちゃんのリップクリーム	11	13	0	11	0	0	0	0	0	0	0
NO_CHANGE	makumusubi	まくむすび	まくむすび	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	mama-yuuyuu	魔々勇々	魔々勇々	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	mamakore	ママコレ	ママコレ	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	mamonogatari-matsumoto-1993	魔物語	魔物語 (松本洋子の漫画)	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mamore-shugomaru	守れ!しゅごまる	守れ!しゅごまる	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	manga-de-wakaru-fate-grand-order	マンガで分かる!Fate/Grand Order	マンガで分かる!Fate/Grand Order	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	mangaka-yashoku-kenkyuujo	マンガ家夜食研究所	マンガ家 夜食研究所	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mangoo-no-namida	マンゴーの涙	マンゴーの涙	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	maniattemasu	まにあってます!	まにあってます!	2	3	0	2	0	0	0	0	0	0	0
NO_CHANGE	manii-road	まにぃロード	まにぃロード	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	marginal-operation	マージナル・オペレーション	マージナル・オペレーション	16	37	0	16	0	0	0	0	0	0	0
NO_CHANGE	mari-mari-mariigoorudo	まりまりマリーゴールド	まりまりマリーゴールド	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	maria-ppoino	マリアっぽいの!	マリアっぽいの!	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	marijun	マリジュン	マリジュン	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	marine-blue-no-kaze-ni-dakarete	マリンブルーの風に抱かれて	マリンブルーの風に抱かれて	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	maro-no-meitei-file	麿の酩酊事件簿	麿の酩酊事件簿	2	6	0	2	0	0	0	0	0	0	0
NO_CHANGE	marumaruseyo-sengoku-gakuen-seitokai	○○せよ!!戦国学園生徒会	○○せよ!! 戦国学園生徒会	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mash-go	マッシュgo!!	マッシュGO!!	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	masou-banchou-bangaisuto	魔装番長バンガイスト	魔装番長バンガイスト	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	masquerade	マスカレード	マスカレード (漫画)	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	matagi	マタギ	マタギ (漫画)	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	medaka-box	めだかボックス	めだかボックス	22	28	0	22	0	0	0	0	0	0	0
NO_CHANGE	medetaku-sourou	めでたく候	めでたく候	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	megami-no-sprinter	女神のスプリンター	女神のスプリンター	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	mei-chan-no-shitsuji	メイちゃんの執事	メイちゃんの執事	20	22	0	20	0	0	0	0	0	0	0
NO_CHANGE	meika-san-wa-oshikorosenai	メイカさんは押しころせない	メイカさんは押しころせない	12	12	0	12	0	0	0	0	0	0	0
NO_CHANGE	meitantei-kidori	名探偵キドリ	名探偵キドリ	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	memesis	メメシス	メメシス	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	merry-go-round	メリーゴーランド	メリーゴーランド (漫画)	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	meshi-ni-shimashou	めしにしましょう	めしにしましょう	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	midara-na-ao-chan-wa-benyou-ga-dekinai	淫らな青ちゃんは勉強ができない	淫らな青ちゃんは勉強ができない	8	11	0	8	0	0	0	0	0	0	0
NO_CHANGE	midori-no-mokushiroku	緑の黙示録	緑の黙示録	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mielino-kashiwagi	ミエリーノ柏木	ミエリーノ柏木	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mienai-silhouette	見えないシルエット	見えないシルエット	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	migi-to-dali	ミギとダリ	ミギとダリ	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	mikazuki-to-neko	三日月とネコ	三日月とネコ	4	5	0	4	0	0	0	0	0	0	0
NO_CHANGE	miko-to-kagaku-no-uso-happyakuman	巫女と科学の嘘八百万	巫女と科学の嘘八百万	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	mikuri-gakuen-suiitsubu	みくり学園スイーツ部	みくり学園スイーツ部	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mille-fleurs	ミル・フルール	ミル・フルール (漫画)	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	million-doll	ミリオンドール	ミリオンドール	2	7	0	2	0	0	0	0	0	0	0
NO_CHANGE	minamotohakasenoijounabatsubatsu	源博士の異常な××	源博士の異常な××	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	mind-size	マインドサイズ	マインドサイズ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mine-dream	まいんどりーむ	まいんどりーむ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	minegishi-san-wa-ootsu-kun-ni-tabesasetai	峰岸さんは大津くんに食べさせたい	峰岸さんは大津くんに食べさせたい	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	mint	眠兎	眠兎	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	miracle-abenyuu-1-bunch	ミラクルアベニュー1番地	ミラクルアベニュー1番地	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	miracle-dieter-miyuki	ミラクルダイエッターMiyuki	ミラクルダイエッターMIYUKI	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	miracle-make-yuuji	ミラクルメイク勇司	ミラクルメイク勇司	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mirakuruhime-jubirii	みらくる姫ジュビリィ	みらくる姫ジュビリィ	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	mishiranu-machi	見知らぬ街	見知らぬ街	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	miss-rain	ミス・レイン	ミス・レイン	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mission-school	Mission!すくーる	Mission!すくーる	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	mitamasekyureitei	ミタマセキュ霊ティ	ミタマセキュ霊ティ	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	mitarai-ke-enjou-suru	御手洗家、炎上する	御手洗家、炎上する	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	mizu-no-naka-no-tsuki-1998	水の中の月	水の中の月	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mizu-wa-umi-ni-mukatte-nagareru	水は海に向かって流れる	水は海に向かって流れる	3	5	0	3	0	0	0	0	0	0	0
NO_CHANGE	mmr-magazine-mystery-chousahan	MMRマガジンミステリー調査班	MMR マガジンミステリー調査班	13	20	0	13	0	0	0	0	0	0	0
NO_CHANGE	mobile-suit-gundam-far-east-japan	機動戦士ガンダムFAR EAST JAPAN	機動戦士ガンダム FAR EAST JAPAN	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mobile-suit-gundam-msv-senki-jonii-raiden	機動戦士ガンダムMSV戦記ジョニー・ライデン	機動戦士ガンダムMSV戦記 ジョニー・ライデン	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mobile-suit-gundam-u-c-0094-across-the-sky	機動戦士ガンダムU.C.0094アクロス・ザ・スカイ	機動戦士ガンダム U.C.0094 アクロス・ザ・スカイ	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	mokeke-diary	もけけ日記	もけけ日記	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mokkori-hanbee	もっこり半兵衛	もっこり半兵衛	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mokuyoubi-wa-kimi-to-nakitai	木曜日は君と泣きたい。	木曜日は君と泣きたい。	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	momiji-no-kisetsu	紅葉の棋節	紅葉の棋節	2	3	0	2	0	0	0	0	0	0	0
NO_CHANGE	mon-cheri-coco	モンシェリCoCo	モンシェリCoCo	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	monkurochou	モンクロチョウ	モンクロチョウ	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	monomanedorishinfonii	ものまね鳥シンフォニー	ものまね鳥シンフォニー	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	mononofu	ものの歩	ものの歩	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	moon-land	ムーンランド	ムーンランド	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	moon-lost	ムーン・ロスト	ムーン・ロスト	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	mou-sukoshi-ganbarimashou	もうすこしがんばりましょう	もうすこしがんばりましょう	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	muchuu-sa-kimi-ni	夢中さ、きみに。	夢中さ、きみに。	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	mukidashi-no-hakuchou	剥き出しの白鳥	剥き出しの白鳥	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	munou-no-taka	無能の鷹	無能の鷹	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	murai-no-koi	村井の恋	村井の恋	7	8	0	7	0	0	0	0	0	0	0
NO_CHANGE	murasakiiro-no-qualia	紫色のクオリア	紫色のクオリア	3	4	0	3	0	0	0	0	0	0	0
NO_CHANGE	mushoku-kyousei-shuuyoujo	無職強制収容所	無職強制収容所	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	muteki-no-hito-kizuki-2019	無敵の人	無敵の人 (きづきあきらとサトウナンキの漫画)	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	muteki-tekki-spin-chan	無敵鉄姫スピンちゃん	無敵鉄姫スピンちゃん	1	2	0	1	0	0	0	0	0	0	0
NO_CHANGE	my-animal	マイアニマル	マイアニマル	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	my-broken-mariko	マイ・ブロークン・マリコ	マイ・ブロークン・マリコ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	my-dear	My dear	My dear (漫画)	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	my-home-hero	マイホームヒーロー	マイホームヒーロー	26	26	0	26	0	0	0	0	0	0	0
NO_CHANGE	nadeshiko-doremisora	なでしこドレミソラ	なでしこドレミソラ	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	nadeshiko-shoot	なでしこシュート!	なでしこシュート!	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	naisho-no-tsubomi	ないしょのつぼみ	ないしょのつぼみ	8	13	0	8	0	0	0	0	0	0	0
NO_CHANGE	nakamura-koubou	中村工房	中村工房	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	namae-wa-touni-ushinawareta	名前はとうに失われた	名前はとうに失われた	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	nanika-mochigattemasuka	なにかもちがってますか	なにかもちがってますか	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	nanoha-yougashiten-no-ii-shigoto	なのは洋菓子店のいい仕事	なのは洋菓子店のいい仕事	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	naqaden	南Q阿伝	南Q阿伝	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	nare-no-hate-no-bokura	なれの果ての僕ら	なれの果ての僕ら	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	narihirabashi-denki-shouten	なりひらばし電器商店	なりひらばし電器商店	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	naze-toudouin-seiya-16-sai-wa-kanojo-ga-dekinai-no-ka	なぜ東堂院聖也16歳は彼女が出来ないのか?	なぜ東堂院聖也16歳は彼女が出来ないのか?	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	necromance	ネクロマンス	ネクロマンス	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	necromancer	NECROMANCER	NECROMANCER	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	neko-ane	ネコあね。	ネコあね。	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	neko-rabu	ねこらぶ	ねこらぶ	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	nekomokoro	ねこもころ	ねこもころ	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	neraiuchi	ねらいうち!	ねらいうち!	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	newsman	Newsman	NEWSMAN	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	nikonikogenkihappiichan	にこにこ元気☆ハッピーちゃん	にこにこ元気☆ハッピーちゃん	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	nikotama	にこたま	にこたま	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	ninja-shinobu-san-no-junjou	忍者シノブさんの純情	忍者シノブさんの純情	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	nipongo	ニポンゴ	ニポンゴ	4	5	0	4	0	0	0	0	0	0	0
NO_CHANGE	nippon-fukashi-banashi	日本ふかし話	日本ふかし話	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	nirvana-panic	ニルヴァーナ・パニック	ニルヴァーナ・パニック!!	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	nishiogikubo-mitsuboshi-youshudou	西荻窪三ツ星洋酒堂	西荻窪 三ツ星洋酒堂	2	3	0	2	0	0	0	0	0	0	0
NO_CHANGE	nkjk	NKJK	NKJK	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	nobara-no-mori-no-otometachi	野ばらの森の乙女たち	野ばらの森の乙女たち	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	nobunaga-sensei-no-osanazuma	ノブナガ先生の幼な妻	ノブナガ先生の幼な妻	5	5	0	5	0	0	0	0	0	0	0
NO_CHANGE	noda-to-moushimasu	野田ともうします。	野田ともうします。	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	nokemonotachi-no-yoru	ノケモノたちの夜	ノケモノたちの夜	8	9	0	8	0	0	0	0	0	0	0
NO_CHANGE	nonoyu	のの湯	のの湯	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	nyaaotsu-san	ニャーおっさん	ニャーおっさん	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	obaka-o-mederu	お葉花を愛でる	お葉花を愛でる	4	4	0	4	0	0	0	0	0	0	0
NO_CHANGE	obutsu-wa-shoudoku-desu	汚物は消毒です	汚物は消毒です	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	ochitara-owari	おちたらおわり	おちたらおわり	10	10	0	10	0	0	0	0	0	0	0
NO_CHANGE	ochitekita-ryuuou-to-horobi-yuku-majo-no-kuni	落ちてきた龍王と滅びゆく魔女の国	落ちてきた龍王と滅びゆく魔女の国	4	16	0	4	0	0	0	0	0	0	0
NO_CHANGE	octagonian	オクタゴニアン	オクタゴニアン	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	odaiba-love-survival	Odaibaラブサバイバル	ODAIBAラブサバイバル	2	3	0	2	0	0	0	0	0	0	0
NO_CHANGE	ohayou-ibarahime	おはよう、いばら姫	おはよう、いばら姫	6	6	0	6	0	0	0	0	0	0	0
NO_CHANGE	ohitori-sama-monogatari	おひとり様物語	おひとり様物語	10	10	0	10	0	0	0	0	0	0	0
NO_CHANGE	oishii-coffee-no-irekata	おいしいコーヒーのいれ方	おいしいコーヒーのいれ方	12	15	0	12	0	0	0	0	0	0	0
NO_CHANGE	okaeri-alice	おかえりアリス	おかえりアリス	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	okashina-elf-elf-joshi-joshikousei	おかしなエルフと女子高生	おかしなエルフと女子高生	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	okoshiyasu-chitose-chan	おこしやす、ちとせちゃん	おこしやす、ちとせちゃん	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	olympia-kyklos	オリンピア・キュクロス	オリンピア・キュクロス	7	7	0	7	0	0	0	0	0	0	0
NO_CHANGE	omae-wa-mada-gunma-o-shiranai	お前はまだグンマを知らない	お前はまだグンマを知らない	11	11	0	11	0	0	0	0	0	0	0
NO_CHANGE	omaegayattandaro	お前がヤったんだろ!	お前がヤったんだろ!	1	1	0	1	0	0	0	0	0	0	0
NO_CHANGE	omo-ni-naitemasu	主に泣いてます	主に泣いてます	10	10	0	10	0	0	0	0	0	0	0
NO_CHANGE	omoide-no-toki-shuuri-shimasu	思い出のとき修理します	思い出のとき修理します	6	10	0	6	0	0	0	0	0	0	0
NO_CHANGE	onee-chan-wa-koiyoukai	お姉ちゃんは恋妖怪	お姉ちゃんは恋妖怪	8	8	0	8	0	0	0	0	0	0	0
NO_CHANGE	onee-to-kusoripu	オネエとクソリプ	オネエとクソリプ	2	2	0	2	0	0	0	0	0	0	0
NO_CHANGE	onegaidesu-kara-uke-tekure	お願いですからウケてくれ	お願いですからウケてくれ	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	online-game-nakama-to-sashiofushitara-shokuba-no-onijoushi-ga-kita	オンラインゲーム仲間とサシオフしたら職場の鬼上司が来た	オンラインゲーム仲間とサシオフしたら職場の鬼上司が来た	3	3	0	3	0	0	0	0	0	0	0
NO_CHANGE	only-you-viva-kyabakura	Only❤You ビバ!キャバクラ	Only You ビバ!キャバクラ	6	6	0	6	0	0	0	0	0	0	0
