状態	match	owner_slug	series_key	title	subtitle	number	isbn	release_date	date_gap_days	imprint	edition_type	authors	材料
DUP	SIBLING	aa-hana-no-ouendan	qid:Q11273723|name:嗚呼!!花の応援団	嗚呼!!花の応援団		1	9784575990355	2001-04	9101	ACTION COMICS	standard	どおくまん	未取得
DUP	SIBLING	aa-hana-no-ouendan	qid:Q11273723|name:嗚呼!!花の応援団	嗚呼!!花の応援団		1	9784575990478			ACTION COMICS	standard	どおくまん	未取得
DUP	SIBLING	aa-hana-no-ouendan	qid:Q11273723|name:嗚呼!!花の応援団	嗚呼!!花の応援団		1	9784575990577	2001-10-17	9300	3coins アクションオリジナル	standard	どおくまん	未取得
DUP	SIBLING	aa-hana-no-ouendan	qid:Q11273723|name:嗚呼!!花の応援団	嗚呼!!花の応援団		1	9784575990799	2002-03	9435	ACTION COMICS	standard	どおくまん	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		1	9784063300253	1996-10	2596		standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		1	9784065103777	2017-11	10297	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		1	9784770028617	2001-09-14	4405	講談社バイリンガル・コミックス	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		10	9784065110515	2018-03	8683	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		11	9784065112212	2018-04	8563	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		12	9784065112205	2018-04	8318	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		2	9784065103784	2017-11	10085	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		2	9784770028624	2001-10-19	4228	講談社バイリンガル・コミックス	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		3	9784065105870	2017-12	9932	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		3	9784770028631	2001-11-16	4073	講談社バイリンガル・コミックス	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		4	9784065105887	2017-12	9689	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		4	9784770028648	2001-12-07	3851	講談社バイリンガル・コミックス	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		5	9784065107775	2018-01	9567	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		5	9784770028655	2002-01	3723	講談社バイリンガル・コミックス	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		6	9784065107782	2018-01	9384	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		7	9784065109526	2018-02	9232	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		8	9784065109519	2018-02	9081	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-megami-sama	qid:Q551551|name:ああっ女神さまっ	ああっ女神さまっ		9	9784065110539	2018-03	8865	KCDX	standard	藤島康介 / カースティン・マカイヴァー	未取得
DUP	SIBLING	aa-mou-kawaiinaa	name:空翔俊介|name:あー、もう!可愛いなぁ!!	あー、もう!可愛いなぁ!!		1	9784049123685	2019-03	126		standard	空翔俊介	未取得
DUP	SIBLING	abara	qid:Q504482|name:アバラ	アバラ		1	9784063773194	2015-08	3379	KCDX	standard	弐瓶勉	未取得
DUP	SIBLING	abarenbou-honya-san	qid:Q11368912|name:暴れん坊本屋さん	暴れん坊本屋さん		1	9784403671241	2012-11	2588	WINGS COMICS DX	standard	久世番子	未取得
DUP	SIBLING	abarenbou-honya-san	qid:Q11368912|name:暴れん坊本屋さん	暴れん坊本屋さん		1	9784403671258	2012-11	2588	WINGS COMICS DX	standard	久世番子	未取得
DUP	SIBLING	abashiri-ikka	qid:Q551359|name:あばしり一家	あばしり一家		1	9784862255570	2009-11	14368	キングシリーズ	standard	永井豪	未取得
DUP	SIBLING	abashiri-ikka	qid:Q551359|name:あばしり一家	あばしり一家		2	9784253056526	1997-09-01	9801	SHONEN CHAMPION COMICS	standard	永井豪	未取得
DUP	SIBLING	abashiri-ikka	qid:Q551359|name:あばしり一家	あばしり一家		2	9784862255587	2009-12	14275	キングシリーズ	standard	永井豪	未取得
DUP	SIBLING	abashiri-ikka	qid:Q551359|name:あばしり一家	あばしり一家		3	9784253056533	1997-10-05	9715	SHONEN CHAMPION COMICS	standard	永井豪	未取得
DUP	SIBLING	abashiri-ikka	qid:Q551359|name:あばしり一家	あばしり一家		4	9784253056540	1997-10-05	9501	SHONEN CHAMPION COMICS	standard	永井豪	未取得
DUP	SIBLING	abashiri-ikka	qid:Q551359|name:あばしり一家	あばしり一家		6	9784253056564	1997-11-05	9319	SHONEN CHAMPION COMICS	standard	永井豪	未取得
DUP	SIBLING	abe-seimei	qid:Q11583140|name:安倍晴明	安倍晴明		1	9784821184088	2007-04	2281		standard	真崎春望	未取得
DUP	SIBLING	abmotion	qid:Q11278840|name:ABmotion	ABmotion		1	9784056036374	2004-09	3258	ピチコミックス	standard	みささぎ楓李	未取得
DUP	SIBLING	abmotion	qid:Q11278840|name:ABmotion	ABmotion		2	9784056036381	2004-10	2952	ピチコミックス	standard	みささぎ楓李	未取得
DUP	SIBLING	abmotion	qid:Q11278840|name:ABmotion	ABmotion		3	9784056036787	2004-11	2680	ピチコミックス	standard	みささぎ楓李	未取得
DUP	SIBLING	abunai-haihiiru	qid:Q11385132|name:あ・ぶ・な・いハイヒール	あ・ぶ・な・いハイヒール		1	9784091393012	1992-01	407	ジュディーコミックス	standard	佐香厚子	未取得
DUP	SIBLING	abunai-haihiiru	qid:Q11385132|name:あ・ぶ・な・いハイヒール	あ・ぶ・な・いハイヒール		2	9784091393029	1992-01	256	ジュディーコミックス	standard	佐香厚子	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		1	9784091278012	2004-11	3045	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		10	9784091278104	2005-03	2359	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		2	9784091278029	2004-11	2939	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		3	9784091278036	2004-12	2922	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		4	9784091278043	2004-12	2832	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		5	9784091278050	2005-01	2771	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		6	9784091278067	2005-01	2649	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		7	9784091278074	2005-02	2543	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		8	9784091278081	2005-02	2484	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	SIBLING	accidents	qid:Q11470669|name:アクシデンツ	アクシデンツ		9	9784091278098	2005-03	2421	少年サンデーコミックススペシャル	standard	山田貴敏	未取得
DUP	TITLE	ace	qid:Q958269|name:エース-ACE-	エース-ACE-		1	9784834215014	1996-06-24	2171	ジャンプコミックスセレクション	standard	高橋陽一	未取得
DUP	TITLE	ace	qid:Q958269|name:エース-ACE-	エース-ACE-		2	9784834215021	1996-07-24	2144	ジャンプコミックスセレクション	standard	高橋陽一	未取得
DUP	SIBLING	ace	qid:Q958269|name:エース!	エース!		3	9784834215038	1996-08	2086	ジャンプコミックスセレクション	standard	高橋陽一	未取得
DUP	TITLE	ace	qid:Q958269|name:エース-ACE-	エース-ACE-		4	9784834215045	1996-09-24	2048	ジャンプコミックスセレクション	standard	高橋陽一	未取得
DUP	TITLE	ace	qid:Q958269|name:エース-ACE-	エース-ACE-		5	9784834215052	1996-10-23	2018	ジャンプコミックスセレクション	standard	高橋陽一	未取得
DUP	TITLE	ace	qid:Q958269|name:エース-ACE-	エース-ACE-		6	9784834215069	1996-11-24	1989	ジャンプコミックスセレクション	standard	高橋陽一	未取得
DUP	SIBLING	ace-o-nerae	qid:Q2305070|name:エースをねらえ!	エースをねらえ!		1	9784834241273				standard	山本鈴美香	未取得
DUP	SIBLING	ace-o-nerae	qid:Q2305070|name:エースをねらえ!	エースをねらえ!		2	9784834241280				standard	山本鈴美香	未取得
DUP	SIBLING	ace-o-nerae	qid:Q2305070|name:エースをねらえ!	エースをねらえ!		3	9784834241297				standard	山本鈴美香	未取得
DUP	SIBLING	ace-o-nerae	qid:Q2305070|name:エースをねらえ!	エースをねらえ!		4	9784834241303				standard	山本鈴美香	未取得
DUP	SIBLING	ace-o-nerae	qid:Q2305070|name:エースをねらえ!	エースをねらえ!		5	9784834241310				standard	山本鈴美香	未取得
DUP	SIBLING	ace-o-nerae	qid:Q2305070|name:エースをねらえ!	エースをねらえ!		6	9784834241327				standard	山本鈴美香	未取得
DUP	SIBLING	achira-kochira-bokura	name:たなと|name:あちらこちらぼくら	あちらこちらぼくら		1	9784834264470	2019-04	1272	Bloom	standard		未取得
DUP	SIBLING	acid-flower	name:天咲吉実|name:アシッド・フラワー	アシッド・フラワー		1	9784864362269	2012-02	2709	Drap comics	standard	天咲吉実	未取得
DUP	SIBLING	act	name:猪原賽|name:悪徒	悪徒		1	9784047268623	2010-12	833	ファミ通クリアコミックス	standard	横島一 / 猪原賽	未取得
DUP	SIBLING	act	name:猪原賽|name:悪徒	悪徒		2	9784047269552	2010-12	772	ファミ通クリアコミックス	standard	横島一 / 猪原賽	未取得
DUP	SIBLING	action-daimaou	qid:Q11604246|name:アクション大魔王	アクション大魔王		1	9784592142393	2005-04	3592	Jets comics	standard	米沢りか	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		1	9784063055580	1991-11-06	2452	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	TITLE	actor	name:コミックス|name:アクター	アクター		2	9784063055597	1991-12-06	2304	KCスペシャル	standard	かわぐちかいじ / コミックス	未取得
DUP	TITLE	actor	name:コミックス|name:アクター	アクター		3	9784063055603	1992-01	2206	KCスペシャル	standard	かわぐちかいじ / コミックス	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		4	9784063055610	1992-02	2115	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		5	9784063055627	1992-03-06	1996	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		6	9784063055634	1992-04-06	1937	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		7	9784063055641	1992-05-06	1876	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		8	9784063055658	1992-06	1805	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	SIBLING	actor	qid:Q1721423|name:アクター	アクター		9	9784063055665	1992-07	1744	KCスペシャル	standard	かわぐちかいじ	未取得
DUP	SIBLING	adauchi	qid:Q11644656|name:仇討	仇討		1	9784537159004	2012-06	3227	Gコミックス	standard	里見桂	未取得
DUP	SIBLING	adele	qid:Q11644242|name:アデル	アデル		1	9784592152156	1994-01	3151	レディースコミック	standard	酒井美羽	未取得
DUP	SIBLING	adesugata-junjou-boy	qid:Q463346|name:艶姿純情BOY	艶姿純情BOY		1	9784063198737	1997-11-07	2943	マガジンKCDX	standard	藤沢とおる	未取得
DUP	SIBLING	adesugata-junjou-boy	qid:Q463346|name:艶姿純情BOY	艶姿純情BOY		2	9784063198744	1997-11	2906	マガジンKCDX	standard	藤沢とおる	未取得
DUP	SIBLING	adoressensu-seinenki	qid:Q3081347|name:アドレッセンス青年期	アドレッセンス青年期		1	9784087850246	1997-01	3899		standard	内田春菊	未取得
DUP	SIBLING	adoribu-hakusho	qid:Q11259209|name:アドリブ白書	アドリブ白書		1	9784887240599	1995-09	2893	DHCバイリンガル・コミックス	standard	いしかわじゅん / ディーエイチシー	未取得
DUP	SIBLING	after-0	qid:Q11472805|name:アフター0	アフター0		1	9784091842220	2002-09-01	4506	ビッグコミックス オーサーズ・セレクション	standard	岡崎二郎	未取得
DUP	SIBLING	after-0	qid:Q11472805|name:アフター0	アフター0		2	9784091842237	2002-09-01	4141	ビッグコミックス オーサーズ・セレクション	standard	岡崎二郎	未取得
DUP	SIBLING	after-0	qid:Q11472805|name:アフター0	アフター0		3	9784091842244	2002-10-01	3835	ビッグコミックス オーサーズ・セレクション	standard	岡崎二郎	未取得
DUP	SIBLING	after-0	qid:Q11472805|name:アフター0	アフター0		4	9784091842251	2002-10-01	3440	ビッグコミックス オーサーズ・セレクション	standard	岡崎二郎	未取得
DUP	SIBLING	after-0	qid:Q11472805|name:アフター0	アフター0		5	9784091842268	2002-11-01	2557	ビッグコミックス オーサーズ・セレクション	standard	岡崎二郎	未取得
DUP	SIBLING	after-0	qid:Q11472805|name:アフター0	アフター0		6	9784091842275	2002-11-01	2222	ビッグコミックス オーサーズ・セレクション	standard	岡崎二郎	未取得
DUP	SIBLING	aganai-no-seija	qid:Q3049381|name:贖いの聖者	贖いの聖者		1	9784048534536	2002-03	4046	ニュータイプ100%コミックス	standard	白倉由美 / 大塚英志	未取得
DUP	SIBLING	agarime-sagarime	name:やぎさわあきこ|name:あがりめさがりめ	あがりめさがりめ		1	9784434109379	2007-07	487		standard	やぎさわあきこ	未取得
DUP	TITLE	agarime-sagarime	name:八木澤章子|name:あがりめさがりめ	あがりめさがりめ		1	9784990139001	2002-09	1277		standard	やぎさわあきこ	未取得
DUP	SIBLING	age-35	qid:Q1319777|name:Age,35	Age,35		1	9784091610157	2002-12	2860	My first casual	standard	柴門ふみ	未取得
DUP	NEAR	ageha-densetsu	qid:Q11551675|name:胡蝶伝説 六本木激闘編	胡蝶伝説 六本木激闘編		1	9784088656182	2011-02	457	Queen's comics	standard	池田ユキオ	未取得
DUP	NEAR	ageha-densetsu	qid:Q11551675|name:胡蝶伝説 六本木激闘編	胡蝶伝説 六本木激闘編		2	9784088656304	2011-06	485	Queen's comics	standard	池田ユキオ	未取得
DUP	SIBLING	ahiru-no-ouji-sama	qid:Q403201|name:あひるの王子さま	あひるの王子さま		1	9784861277085	2010-02	3243	Blade comics avarus	standard	森永あい	未取得
DUP	SIBLING	ahiru-no-ouji-sama	qid:Q403201|name:あひるの王子さま	あひるの王子さま		2	9784861277238	2010-03	2996	Blade comics avarus	standard	森永あい	未取得
DUP	SIBLING	ahiru-no-ouji-sama	qid:Q403201|name:あひるの王子さま	あひるの王子さま		3	9784861277245	2010-03	2909	Blade comics avarus	standard	森永あい	未取得
DUP	SIBLING	ai	qid:Q11378196|name:あい。	あい。		1	9784088765129	2003-10	1199	ヤングジャンプ・コミックス	standard	仙道ますみ	未取得
DUP	SIBLING	ai-ai-gal	qid:Q11409335|name:I愛ギャル!	I愛ギャル!		1	9784063480108	2000-01	6723	ポケットコミック	standard	原ちえこ	未取得
DUP	TITLE	ai-de-naku	name:獣木野生|name:愛でなく	愛でなく		1	9784403500510	2005-03	4564	Wings comics bunko	standard		未取得
DUP	SIBLING	ai-de-naku	qid:Q11572248|name:愛でなく	愛でなく		2	9784403500527	2005-04	4414	Wings comics bunko	standard	獸木野生	未取得
DUP	SIBLING	ai-de-naku	qid:Q11572248|name:愛でなく	愛でなく		3	9784403500558	2005-05	4169	Wings comics bunko	standard	獸木野生	未取得
DUP	SIBLING	ai-de-naku	qid:Q11572248|name:愛でなく	愛でなく		4	9784403500572	2005-06	3988	Wings comics bunko	standard	獸木野生	未取得
DUP	SIBLING	ai-de-naku	qid:Q11572248|name:愛でなく	愛でなく		5	9784403500589	2005-07	3775	Wings comics bunko	standard	獸木野生	未取得
DUP	SIBLING	ai-de-naku	qid:Q11572248|name:愛でなく	愛でなく		6	9784403500596	2005-08	3592	Wings comics bunko	standard	獸木野生	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		1	9784063342536	1999-11	1872	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		1	9784063349399	2004-12	3729	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		2	9784063342666	1999-12	1840	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		2	9784063349610	2005-01	3698	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		3	9784063342741	2000-01	1752	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		3	9784063349672	2005-02	3610	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		4	9784063342796	2000-02	1660	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		4	9784063349788	2005-03	3515	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		5	9784063342888	2000-03	1446	KCDX	standard	赤松健	未取得
DUP	SIBLING	ai-ga-tomaranai	qid:Q311589|name:A・Iが止まらない!	A・Iが止まらない!		5	9784063349955	2005-04	3303	KCDX	standard	赤松健	未取得
