severity	kind	slug	title	ed_idx	ed_type	ed_imprint	ed_publisher	date	gran	n	ed_vols	frac	ed_batch	vols	cadence_mo	cad_src	span_months	serial_years	year_started	year_ended	event_slugs	isbn_block	nbr_n	nbr_same	nbr_inside	nbr_titles	nbr_titles_flat	nbr_span_mo	serial_width	isbn_proof_ok	local_rate	implied_months	rakuten	rk_distinct	rk_spread_mo	rk_offset_mo	rk_mono	rakuten_dates	legit_hint
LOW	SMALL_BATCH	offered	オファード	3	bunkobon	道草文庫	小池書院	1995-02	month	3	3	1.0	3	1-3		assumed	5.0	2	1990	1991	1	3/3	91	2	0	11	4	14	3	0	6.43	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:1995年01月 2:1995年01月 3:1995年01月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	one-zero	ワン・ゼロ	1	bunkobon	小学館文庫	小学館	1996-11-10	day	3	3	1.0	3	1-3		assumed	5.0	2	1985	1986	1	3/3	116	1	0	24	8	215	3	0	0.08	26.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1996年11月 2:1996年11月 3:1996年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	oozora-no-chikai	大空のちかい	1	kanzenban	マンガショップシリーズ	マンガショップ	2007-10-02	day	3	3	1.0	3	1-3		assumed	5.0	2	1963	1964	1	3/3	107	3	0	25	23	182	3	0	6.17	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2007年09月19日頃 2:2007年09月19日頃 3:2007年09月19日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品25件中23件が全巻同日=レーベル体質
LOW	SMALL_BATCH	ore-sama-rendetsu	オレさま烈伝	0	standard	サンエイムック	三栄書房	2007-03	month	3	3	1.0	3	1-3		assumed	5.0	1	2007	2007	1	3/3	0	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-2	1	1:2007年01月 2:2007年01月 3:2007年01月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	PUBLISHER_BATCH	oshi-no-tame-no-isekai-wedding-produce	推しのための異世界ウェディングプロデュース!	0	standard	フロースコミック	KADOKAWA	2025-03-12	day	3	3	1.0	3	1-3		assumed	5.0	1	2025	2025	1	3/9	73	5	4	5	3	14	9	1	2.12	3.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2025年03月14日頃 2:2025年03月14日頃 3:2025年03月14日頃	楽天も実質同日 / 近傍の複数巻作品5件中3件が全巻同日=レーベル体質
LOW	SMALL_BATCH	ossu-miri-chan	オッス!美里ちゃん	1	bunkobon	集英社文庫コミック版	集英社	2000-07-23	day	3	3	1.0	3	1-3		assumed	5.0	2	1980	1981	1	3/3	113	0	0	14	4	86	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2000年07月 2:2000年07月 3:2000年07月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	ossu-tonko-chan	オッス!トン子ちゃん	0	standard		ポプラ社	2009-12	month	3	3	1.0	3	1-3		assumed	5.0	1	2009	2009	1	3/3	1	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2009年11月 2:2009年11月 3:2009年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	ossu-tonko-chan	オッス!トン子ちゃん	1	bunkobon	ポプラ文庫	ポプラ社	2015-01-19	day	3	3	1.0	3	1-3		assumed	5.0	1	2009	2009	1	3/3	0	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2015年01月19日頃 2:2015年01月19日頃 3:2015年01月19日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	ou-no-michi	王の道	0	standard		中経出版	1989-12-04	day	3	3	1.0	3	1-3		assumed	5.0	1	1989	1989	1	3/3	0	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1989年12月04日頃 2:1989年12月04日頃 3:1989年12月04日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	ED_REGULAR_BATCH	ouji-to-kojiki	王子と乞食	0	deluxe	Be×boy comics deluxe	リブレ	2023-10-10	day	3	3	1.0	3	1-3		assumed	5.0	1	2023	2023	1	3/3546	817	6	466	219	28	181	3546	1	40.37	87.8	1種/1件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	0	1:2023年10月10日	再版種別
LOW	SMALL_BATCH	passion-parade	パッション・パレード	1	bunkobon	白泉社文庫	白泉社	1998-06-17	day	3	3	1.0	3	1-3		assumed	5.0	3	1987	1989	2	3/3	117	4	0	21	4	144	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年06月 2:1998年06月 3:1998年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	pony-tail	Pony Tail	1	bunkobon	講談社漫画文庫	講談社	2001-06	month	3	3	1.0	3	1-3		assumed	5.0	4	1992	1995	2	3/3	57	7	0	13	6	4	3	0	3.0	0.7	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2001年06月 2:2001年06月 3:2001年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	ponytail-hakusho	ポニーテール白書	1	bunkobon	集英社文庫	集英社	1998-11	month	3	3	1.0	3	1-3		assumed	5.0	2	1986	1987	1	3/3	112	4	0	15	4	28	3	0	5.63	0.4	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年11月 2:1998年11月 3:1998年11月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	poo-no-ichizoku	ポーの一族	1	bunkobon	小学館文庫	小学館	1998-08-10	day	3	3	1.0	3	1-3		assumed	5.0	3	1974	1976	1	3/3	115	2	0	22	3	209	3	0	0.24	8.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:1998年07月17日頃 2:1998年07月17日頃 3:1998年07月17日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	reset-2009	リセット	0	bunkobon	ホラーMコミック文庫	講談社	2009-01	month	3	3	1.0	3	1-3		assumed	5.0	1	2009	2009	1	3/3	87	2	0	14	1	16	3	0	7.4	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2009年01月 2:2009年01月 3:2009年01月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 学習/全集/BOX語 / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	ri-ryou	李陵	0	standard		文芸春秋	1990-03	month	3	3	1.0	3	1-3		assumed	5.0	1	1990	1990	1		5	0	0	2	2	58	11	0	1.72	5.8	1種/2件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	0	1:1990年03月 2:1990年03月	
LOW	SMALL_BATCH	ribonnokishi	リボンの騎士	5	shinsoban	少女クラブ版完全復刻(2009)	講談社	2009	year	3	3	1.0	3	1-3		assumed	5.0	19	1954	1972	1	3/3	24	0	0	2	0	20	3	0	4.35	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-5	1	1:2009年01月 2:2009年01月 3:2009年01月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 学習/全集/BOX語 / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	rinko-shineitai	りんこ親衛隊	1	bunkobon	講談社漫画文庫	講談社	2001-03-09	day	3	3	1.0	3	1-3		assumed	5.0	2	1985	1986	1	3/3	118	16	0	23	10	9	3	0	11.29	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2001年03月 2:2001年03月 3:2001年03月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	robot-santou-hei	ロボット三等兵	4	shinsoban	MANGA Shop Series	マンガショップ	2007-08-02	day	3	3	1.0	3	1-3		assumed	5.0	21	1969	1989	1	3/3	109	2	0	24	21	20	3	0	6.0	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2007年07月 2:2007年07月 3:2007年07月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品24件中21件が全巻同日=レーベル体質
LOW	SMALL_BATCH	roommates	ルームメイツ	1	bunkobon	小学館文庫	小学館	1999-05-10	day	3	3	1.0	3	1-3		assumed	5.0	6	1992	1997	1	3/3	65	0	0	8	3	67	3	0	0.33	6.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:1999年04月16日頃 2:1999年04月16日頃 3:1999年04月16日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	ryourinin	料理人	0	standard	マンサンコミックス		1979-02	month	3	3	1.0	3	1-3		assumed	5.0	1	1979	1979	1		0	0	0	0	0	0	0	0				0	0	0	0		
LOW	SMALL_BATCH	ryukyu-kaidan	琉球怪談	0	standard	BIG COMICS SPECIAL	小学館	2020-08	month	3	3	1.0	3	1-3		assumed	5.0	1	2020	2020	1	3/3	114	23	0	20	0	9	3	0	23.0	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2020年07月30日 2:2020年07月30日 3:2020年07月30日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	saizensen	最前線	2	shinsoban	St comics	大都社	1993-09	month	3	3	1.0	3	1-3		assumed	5.0	4	1968	1971	1	3/3	41	0	0	3	2	152	3	0	0.52	3.8	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1993年09月 2:1993年09月 3:1993年09月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	sakamichi-nobore	坂道のぼれ!	2	bunkobon	双葉文庫名作シリーズ	双葉社	1998-08-25	day	3	3	1.0	3	1-3		assumed	5.0	2	1978	1979	1	3/3	102	6	0	24	20	31	3	0	4.44	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1998年08月25日頃 2:1998年08月25日頃 3:1998年08月25日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品24件中20件が全巻同日=レーベル体質
LOW	SMALL_BATCH	samurider	サムライダー	1	deluxe	KCデラックス	講談社	1999-06-23	day	3	3	1.0	3	1-3		assumed	5.0	16	1989	2004	1	3/3	87	11	0	13	5	99	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1999年06月23日頃 2:1999年06月23日頃 3:1999年06月23日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	sandaa-daiou	サンダー大王	0	standard	サンデー・コミックス	秋田書店	1988-08-15	day	3	3	1.0	3	1-3		assumed	5.0	1	1988	1988	1	3/3	46	0	0	11	1	273	3	0	0.32	6.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:1988年07月14日頃 2:1988年07月14日頃 3:1988年07月14日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	PUBLISHER_BATCH	satonaka-machiko-sakuhinshuu	里中満智子作品集	0	bunkobon	中公文庫コミック版	中央公論社	1995-09-18	day	3	3	1.0	3	1-3		assumed	5.0	26	1995	2020	2	3/3	33	6	0	9	7	4	3	0	27.0	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1995年09月18日頃 2:1995年09月18日頃 3:1995年09月18日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品9件中7件が全巻同日=レーベル体質
LOW	SMALL_BATCH	satoshi	聖	1	shinsoban	ビッグコミックススペシャル	小学館	2016-11	month	3	3	1.0	3	1-3		assumed	5.0	3	2000	2002	1	3/3	77	10	0	3	0	6	3	0	8.2	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	-1	1	1:2016年10月28日 2:2016年10月28日 3:2016年10月28日	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	sebangou-0-yakyuu-shounenban-zenpen	背番号0 野球少年版 前編	0	standard	マンガショップシリーズ	パンローリング	2009-06-15	day	3	3	1.0	3	1-3		assumed	5.0	1	2009	2009	1	3/3	86	1	0	22	19	25	3	0	5.75	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2009年06月 2:2009年06月 3:2009年06月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日 / 近傍の複数巻作品22件中19件が全巻同日=レーベル体質
LOW	SMALL_BATCH	sebangou-0	背番号0	2	bunkobon	サラ文庫昭和漫画傑作集	不明	1976-05-10	day	3	3	1.0	3	1-3		assumed	5.0	1	1960	1960	1		0	0	0	0	0	0	0	0				0	0	0	0		再版種別
LOW	PUBLISHER_BATCH	sebangou0gakunenshiban	背番号0 学年誌版	0	standard	マンガショップシリーズ	パンローリング	2010-08-01	day	3	3	1.0	3	1-3		assumed	5.0	1	2010	2010	1	3/3	82	3	0	26	25	31	3	0	3.9	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2010年08月 2:2010年08月 3:2010年08月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日 / 近傍の複数巻作品26件中25件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	seiiki	聖域	1	bunkobon	講談社漫画文庫	講談社	1997-10-06	day	3	3	1.0	3	1-3		assumed	5.0	3	1993	1995	1	3/3	115	6	0	24	12	23	3	0	6.29	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1997年10月 2:1997年10月 3:1997年10月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品24件中12件が全巻同日=レーベル体質
LOW	SMALL_BATCH	seiyou-kottou-yougashiten	西洋骨董洋菓子店	1	bunkobon	新書館ウィングス文庫	新書館	2008-06-10	day	3	3	1.0	3	1-3		assumed	5.0	3	2000	2002	1	3/3	26	0	0	5	1	41	3	0	1.61	1.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2008年06月10日頃 2:2008年06月10日頃 3:2008年06月10日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	PUBLISHER_BATCH	shadow-shoukai-henkirou	シャドウ商会変奇郎	0	bunkobon	秋田文庫	秋田書店	1994-11-30	day	3	3	1.0	3	1-3		assumed	5.0	-16	1994	1977	2	3/3	101	9	0	16	10	206	3	0	0.36	5.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1994年11月30日頃 2:1994年11月30日頃 3:1994年11月30日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品16件中10件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	shibire-no-suka-tan	しびれのスカタン	0	standard	赤塚不二夫漫画大全集	小学館	2005-09	month	3	3	1.0	3	1-3		assumed	5.0	1	2005	2005	4	3/3	60	60	0	9	9	0	3	0				0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 学習/全集/BOX語 / 近傍60件中60件が同日=レーベル一斉出荷 / 近傍の複数巻作品9件中9件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	shikkari-chounan	しっかり!長男	1	bunkobon	双葉文庫名作シリーズ	双葉社	1999-03	month	3	3	1.0	3	1-3		assumed	5.0	2	1977	1978	1	3/3	105	0	0	20	12	23	3	0	5.55	0.4	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1999年03月 2:1999年03月 3:1999年03月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品20件中12件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	shimakko	島っ子	7	shinsoban	母と娘でみる漫画名作館	草の根出版会	1987-07-25	day	3	3	1.0	3	1-3		assumed	5.0	5	1968	1972	1	3/3	12	0	0	4	4	21	3	0	2.14	0.9	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	1	1	1:1987年08月 2:1987年08月 3:1987年08月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品4件中4件が全巻同日=レーベル体質
LOW	SMALL_BATCH	shin-otoko-no-unchikugaku	新・男のうんちく学	0	standard		読売新聞社	1991-03-01	day	3	3	1.0	3	1-3		assumed	5.0	1	1991	1991	1	3/3	2	0	0	0	0	0	3	0			1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1991年03月01日頃 2:1991年03月01日頃 3:1991年03月01日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日
LOW	SMALL_BATCH	shin-takeko-san-no-koibito	新・タケコさんの恋人	1	bunkobon	講談社漫画文庫	講談社	2008-08	month	3	3	1.0	3	1-3		assumed	5.0	3	2003	2005	1	3/3	94	5	0	14	2	15	3	0	8.21	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2008年08月 2:2008年08月 3:2008年08月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	shindou	神童	1	bunkobon	双葉文庫名作シリーズ	双葉社	2003-12	month	3	3	1.0	3	1-3		assumed	5.0	1	1998	1998	1	3/3	109	3	0	21	7	29	3	0	4.07	0.5	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2003年12月 2:2003年12月 3:2003年12月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	shinpen-yami-no-hate-kara	新編 闇の果てから	0	bunkobon	YOU漫画文庫	集英社	1996-03-27	day	3	3	1.0	3	1-3		assumed	5.0	1	1996	1996	1	3/3	54	0	0	9	3	117	3	0	0.5	4.0	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1996年03月 2:1996年03月 3:1996年03月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	shinsengumi	新選組	1	bunkobon	MF文庫	メディアファクトリー	2007-12	month	3	3	1.0	3	1-3		assumed	5.0	26	1967	1992	1	3/3	12	1	0	0	0	6	3	0	16.5	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2007年12月 2:2007年12月 3:2007年12月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	shirogane-no-hana	銀の華	0	standard		ポット出版	2012-11	month	3	3	1.0	3	1-3		assumed	5.0	1	2012	2012	1	3/3	9	0	0	2	0	18	3	0	1.5	1.3		0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	shomuni	ショムニ	1	bunkobon	講談社漫画文庫	講談社	2000-03	month	3	3	1.0	3	1-3		assumed	5.0	2	1996	1997	1	3/3	115	15	0	19	7	12	3	0	13.11	0.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2000年03月 2:2000年03月 3:2000年03月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日
LOW	SMALL_BATCH	shoujo-exorcist	少女エクソシスト	0	standard	レモン・コミックス	三学出版	1981-12	month	3	3	1.0	3	1-3		assumed	5.0	1	1981	1981	1	3/3	9	0	0	3	3	9	3	0	1.56	1.3		0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	SMALL_BATCH	shoujo-sa-tan	少女サタン	0	standard	少女心霊コミックシリーズ	三学出版	1982-05-19	day	3	3	1.0	3	1-3		assumed	5.0	1	1982	1982	1	3/3	9	0	0	3	3	11	3	0	1.55	1.3		0	0	0	0		ISBN連番(弱い証拠=採番ブロック予約でも連番になる)
LOW	PUBLISHER_BATCH	shounen-jidai	少年時代	2	bunkobon	中公文庫コミック版	中央公論社	1995-07-18	day	3	3	1.0	3	1-3		assumed	5.0	2	1989	1990	2	3/3	32	6	0	7	4	4	3	0	26.75	0.1	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:1995年07月18日頃 2:1995年07月18日頃 3:1995年07月18日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品7件中4件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	shounen-no-1	少年No.1	1	shinsoban	マンガショップシリーズ	マンガショップ	2007-09-02	day	3	3	1.0	3	1-3		assumed	5.0	2	1969	1970	1	3/3	109	3	0	25	23	182	3	0	5.95	0.3	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2007年09月02日頃 2:2007年09月02日頃 3:2007年09月02日頃	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 再版種別 / 楽天も実質同日 / 近傍の複数巻作品25件中23件が全巻同日=レーベル体質
LOW	PUBLISHER_BATCH	shounen-typhoon	少年台風	0	standard	MANGA Shop Series	パンローリング	2012-01-03	day	3	3	1.0	3	1-3		assumed	5.0	1	2012	2012	1	3/3	58	0	0	17	16	55	3	0	1.71	1.2	1種/3件/散0ヶ月 (楽天も実質同日=一挙刊行の可能性)	1	0	0	1	1:2012年01月 2:2012年01月 3:2012年01月	ISBN連番(弱い証拠=採番ブロック予約でも連番になる) / 楽天も実質同日 / 近傍の複数巻作品17件中16件が全巻同日=レーベル体質
