key	base	role	new_slug	title	vols	year	surname	sur_src	flag
qid:Q11665645|name:恐怖怪奇	kyoufu-kaiki	sub	kyoufu-kaiki-2	恐怖怪奇	1			none	DEFER_YEAR_MISSING
qid:Q22127460|name:ひらひら	hirahira	main	hirahira	ひらひら	2	2011	okadaya	anilist	
qid:Q11666767|name:ひらひら	hirahira	sub	hirahira-ame-2007	ひらひら	1	2007	ame	anilist	
qid:Q65239262|name:Citrus +	citrus	main	citrus	citrus	7	2013	saburota	anilist	
qid:Q11667781|name:シトラス	citrus	sub	citrus-ayuko-2011	シトラス	2	2011	ayuko	anilist	
qid:Q967455|name:デュエット	duet	main	duet	デュエット	18	1984	inoe	anilist	
qid:Q11668640|name:二重奏	duet	sub	duet-2005	二重奏	1	2005		pykakasi	
qid:Q351742|name:タッチ	touch	main	touch	タッチ	117	1981	adachi	anilist	
qid:Q11668955|name:Touch	touch	sub	touch-1989	Touch	1	1989		none	
qid:Q11670885|name:劉邦	ryuuhou	main	ryuuhou	劉邦	15	2018	takahashi	anilist	
qid:Q8977925|name:龍鳳	ryuuhou	sub	ryuuhou-kawaso-2005	龍鳳	6	2005	kawaso	anilist	
qid:Q11671965|name:SCHOOL	school	main	school	SCHOOL	4	1990		none	
qid:Q7081759|name:スクール	school	sub	school-1999	スクール	1	1999		pykakasi	
qid:Q11673044|name:ばら色の人生	barairo-no-jinsei	main	barairo-no-jinsei	ばら色の人生	2			none	
qid:Q17158599|name:バラ色の人生	barairo-no-jinsei	sub	barairo-no-jinsei-1989	バラ色の人生	1	1989		none	
qid:Q11673044|name:愛の人	ai-no-hito	main	ai-no-hito	愛の人	1	2000	takano	anilist	
qid:Q27650661|name:愛のひと	ai-no-hito	sub	ai-no-hito-2009	愛のひと	1	2009		none	
qid:Q438368|name:エスケープ	escape	main	escape	エスケープ	1	1996	sakurazawa	anilist	
qid:Q11676465|name:ESCAPE	escape	sub	escape-kano-2014	ESCAPE	1	2014	kano	anilist	
qid:Q3325226|name:男樹	otokogi	main	otokogi	男樹	22	1980	motomiya	anilist	
qid:Q11676465|name:オトコギ。	otokogi	sub	otokogi-2025	オトコギ。	1	2025		none	
qid:Q3472646|name:惨家	zange	main	zange	惨家	6	2022	inoe	anilist	
qid:Q11676465|name:懺悔	zange	sub	zange-kano	懺悔	1		kano	anilist	DEFER_YEAR_MISSING
qid:Q11678876|name:葉隠	hagakure	main	hagakure	葉隠	2	1995		none	
qid:Q958256|name:葉隠	hagakure	sub	hagakure-1986	葉隠	1	1986		none	
qid:Q85868847|name:相棒	aibou	main	aibou	相棒	8	2008	koyasu	anilist	
qid:Q116936222|name:あいぼう!	aibou	sub	aibou-2005	あいぼう!	1	2005		none	
qid:Q118746902|name:ナイーヴ	naive	main	naive	ナイーヴ	5	1988		none	
qid:Q1717963|name:Naive	naive	sub	naive-2001	Naive	1	2001		none	
qid:Q11882903|name:テンカウント	ten-count	main	ten-count	テンカウント	6	2014	takarai	anilist	
qid:Q2339941|name:テンカウント	ten-count	sub	ten-count-1987	テンカウント	1	1987		none	
qid:Q442602|name:アップルシード	appleseed	main	appleseed	Appleseed	2	2004	shirow	anilist	
qid:Q1188657|name:アップルシードα	appleseed	sub	appleseed-shirow-2015	アップルシードα	2	2015	shirow	anilist	
qid:Q531917|name:じょしらく	joshiraku	main	joshiraku	じょしらく	8	2010		pykakasi	
qid:Q1229355|name:じょしラク!	joshiraku	sub	joshiraku-2018	じょしラク!	1	2018		pykakasi	
qid:Q17349967|name:恋言心	koigokoro	main	koigokoro	恋言心	1	2010	sakurano	anilist	
qid:Q123405649|name:恋ごころ|sub:肉欲強化	koigokoro	sub	koigokoro-2023	恋ごころ	1	2023		pykakasi	
qid:Q461138|name:同・級・生!!	doukyuusei	main	doukyuusei	同・級・生!!	10	2018	ikeyamada	anilist	
qid:Q1319777|name:同・級・生	doukyuusei	sub	doukyuusei-saimon-1988	同・級・生	5	1988	saimon	anilist	
qid:Q269498|name:同級生	doukyuusei	sub	doukyuusei-ueda-2002	同級生	1	2002	ueda	anilist	
qid:Q4811878|name:同級生	doukyuusei	sub	doukyuusei-2008	同級生	1	2008		pykakasi	
qid:Q1331024|name:ラブ・モンスター	love-monster	main	love-monster	ラブ・モンスター	19	2002	miyagi	anilist	
qid:Q17211299|name:らぶ・モンスター	love-monster	sub	love-monster-mio-2011	らぶ・モンスター	1	2011	mio	anilist	
qid:Q6410148|name:Gym	gym	main	gym	Gym	2	1996		none	
qid:Q1332841|name:ジム	gym	sub	gym-2000	ジム	1	2000		none	
qid:Q202229|name:砂時計	sunadokei	main	sunadokei	砂時計	16	2003	raillard	anilist	
qid:Q1332841|name:砂時計	sunadokei	sub	sunadokei-2	砂時計	1			none	DEFER_YEAR_MISSING
qid:Q6410148|name:D-Boy	d-boy	main	d-boy	D-Boy	1	1982		none	
qid:Q1335743|name:D-boy	d-boy	sub	d-boy-1998	D-boy	1	1998		none	
qid:Q52717668|name:BODY TALK	body-talk	main	body-talk	BODY TALK	2			none	
qid:Q1335743|name:ボディー・トーク	body-talk	sub	body-talk-1998	ボディー・トーク	1	1998		none	
qid:Q966701|name:マリアージュ	mariaaju	main	mariaaju	マリアージュ	26	2015	okimoto	anilist	
qid:Q1335743|name:まりあーじゅ	mariaaju	sub	mariaaju-1999	まりあーじゅ	1	1999		none	
qid:Q1353888|name:夏の思いで	natsu-no-omoide	main	natsu-no-omoide	夏の思いで	1	1988	tsuge	anilist	
qid:Q324980|name:夏の思い出	natsu-no-omoide	sub	natsu-no-omoide-1994	夏の思い出	1	1994		pykakasi	
qid:Q1353888|name:鬼面石 一刀両断	ittou-ryoudan	main	ittou-ryoudan	鬼面石 一刀両断	1	2009		pykakasi	
qid:Q2661273|name:一刀両断	ittou-ryoudan	sub	ittou-ryoudan-2012	一刀両断	1	2012		none	
qid:Q1370780|name:ルパン三世	lupin-iii	main	lupin-iii	ルパン三世	98	1974		pykakasi	
qid:Q64004178|name:ルパン三世	lupin-iii	sub	lupin-iii-1998	ルパン三世	2	1998		pykakasi	
qid:Q55400|name:ルパン三世	lupin-iii	sub	lupin-iii-2003	ルパン三世	1	2003		none	
qid:Q1399083|name:イエスタデイズ	yesterdays	main	yesterdays	イエスタデイズ	2	1990		none	
qid:Q453372|name:YESTERDAYS	yesterdays	sub	yesterdays-2008	YESTERDAYS	2	2008		none	
qid:Q1578169|name:Ribbon	ribbon	main	ribbon	Ribbon	1	1999		none	
qid:Q6965929|name:リボン	ribbon	sub	ribbon-2005	リボン	1	2005		none	
qid:Q16138206|name:バタフライ	butterfly	main	butterfly	バタフライ	4	2003	aikawa	anilist	
qid:Q76283512|name:バタフライ	butterfly	sub	butterfly-2017	バタフライ	1	2017		none	
qid:Q272333|name:蟲師	mushishi	main	mushishi	蟲師	20	2000	urushibara	anilist	
qid:Q1621194|name:蟲師	mushishi	sub	mushishi-2015	蟲師	1	2015		none	
qid:Q3514183|name:激濤	gekitou	main	gekitou	激濤	7	1990		none	
qid:Q1626187|name:ゲキトウ	gekitou	sub	gekitou-2004	ゲキトウ	1	2004		none	
qid:Q21019094|name:Venus	venus	main	venus	Venus	2	1994		none	
qid:Q16263692|name:ヴィーナス	venus	sub	venus-2015	ヴィーナス	1	2015		none	
qid:Q5361785|name:MESSAGE	message	main	message	MESSAGE	1	1998		none	
qid:Q265061|name:メッセージ	message	sub	message-hagio	メッセージ	1		hagio	anilist	DEFER_YEAR_MISSING
qid:Q16263692|name:メッセージ	message	sub	message-2	メッセージ	1			pykakasi	DEFER_YEAR_MISSING
qid:Q841880|name:終電車	shuudensha	main	shuudensha	終電車	1	1996		none	
qid:Q16263860|name:終電車	shuudensha	sub	shuudensha-aruko-2010	終電車	1	2010	aruko	anilist	
qid:Q3776935|name:クレオパトラ	cleopatra	main	cleopatra	クレオパトラ	3	1976	satonaka	anilist	
qid:Q17130149|name:クレオパトラ	cleopatra	sub	cleopatra-kurashina-1996	クレオパトラ	1	1996	kurashina	anilist	
qid:Q193300|name:クレオパトラ	cleopatra	sub	cleopatra-sakaguchi-2019	クレオパトラ	1	2019	sakaguchi	anilist	
qid:Q1713234|name:X day	x-day	main	x-day	X day	1	1985	mihara	anilist	
qid:Q2235128|name:X-DAY	x-day	sub	x-day-tamura-1993	X-DAY	1	1993	tamura	anilist	
qid:Q17160231|name:S+M	s-m	main	s-m	S+M	3	2001	sumoto	anilist	
qid:Q9475933|name:S×M	s-m	sub	s-m-takamiya-2010	S×M	1	2010	takamiya	anilist	
qid:Q7334539|name:ひこうきぐも	hikoukigumo	main	hikoukigumo	ひこうきぐも	3	2002	saito	anilist	
qid:Q17160349|name:ひこうき雲	hikoukigumo	sub	hikoukigumo-2015	ひこうき雲	1	2015		none	
qid:Q1721423|name:メドゥーサ	medusa	main	medusa	Medusa	8	2000		pykakasi	
qid:Q445827|name:メデュウサ	medusa	sub	medusa-yamagishi-1982	メデュウサ	2	1982	yamagishi	anilist	
qid:Q1721423|name:ジパング	zipang	main	zipang	ジパング	109	2001	kawaguchi	anilist	
qid:Q8977925|name:ジパング	zipang	sub	zipang-2004	ジパング	1	2004		none	
qid:Q1721423|name:告白	kokuhaku	main	kokuhaku	告白	4	1999	kawaguchi	anilist	
qid:Q268789|name:告白	kokuhaku	sub	kokuhaku-1986	告白	2	1986		none	
qid:Q3778019|name:告白	kokuhaku	sub	kokuhaku-akiyama-2001	告白	1	2001	akiyama	anilist	
qid:Q21019283|name:霊感少女	reikan-shoujo	main	reikan-shoujo	霊感少女	2	1984		none	
qid:Q17217426|name:霊感少女	reikan-shoujo	sub	reikan-shoujo-2016	霊感少女	2	2016		none	
qid:Q17219509|name:Bon	bon	main	bon	Bon	2	1995		none	
qid:Q3194504|name:ボン	bon	sub	bon-2	ボン	1			none	DEFER_YEAR_MISSING
qid:Q5770621|name:DIVA	diva	main	diva	DIVA	11	1989	ono	anilist	
qid:Q3267171|name:ディーバ	diva	sub	diva-1996	ディーバ	1	1996		none	
qid:Q17225147|name:ディーバ	diva	sub	diva-yuki-2004	ディーバ	1	2004	yuki	anilist	
qid:Q77810876|name:死役所	shiyakusho	main	shiyakusho	死役所	28	2014	azumi	anilist	
qid:Q17349658|name:屍役所|sub:公務員を襲う怪異	shiyakusho	sub	shiyakusho-2021	屍役所	1	2021		none	
qid:Q8972749|name:美しき獣たち	utsukushiki-kemonotachi	main	utsukushiki-kemonotachi	美しき獣たち	2	2006	ima	anilist	
qid:Q18054718|name:美しき獣たち。	utsukushiki-kemonotachi	sub	utsukushiki-kemonotachi-fujisaki-2002	美しき獣たち。	1	2002	fujisaki	anilist	
qid:Q55539147|name:私刑執行人	shikei-shikkounin	main	shikei-shikkounin	私刑執行人	4	2024	uchida	anilist	
qid:Q18054848|name:私刑執行人	shikei-shikkounin	sub	shikei-shikkounin-mine-1984	私刑執行人	2	1984	mine	anilist	
qid:Q18226168|name:めちゃ盛!本当にあった〔○生〕ここだけの話祭	mechamori-hontou-ni-atta-nama-koko-dake-no-hanashi-matsuri	main	mechamori-hontou-ni-atta-nama-koko-dake-no-hanashi-matsuri	めちゃ盛!本当にあった〔○生〕ここだけの話祭	1			none	
qid:Q24902944|name:めちゃ盛!本当にあった〔○生〕ここだけの話祭	mechamori-hontou-ni-atta-nama-koko-dake-no-hanashi-matsuri	sub	mechamori-hontou-ni-atta-nama-koko-dake-no-hanashi-matsuri-2	めちゃ盛!本当にあった〔○生〕ここだけの話祭	1			none	DEFER_YEAR_MISSING
qid:Q193300|name:Holy	holy	main	holy	Holy	1	1993		pykakasi	
qid:Q8972895|name:Holy	holy	sub	holy-maruo-1996	Holy	1	1996	maruo	anilist	
qid:Q2869849|name:バンビ	bambi	main	bambi	BAMBi	6	2014	kaneko	anilist	
qid:Q193300|name:バンビ	bambi	sub	bambi-2010	バンビ	2	2010		pykakasi	
qid:Q841880|name:不思議な少年	fushigina-shounen	main	fushigina-shounen	不思議な少年	15	2001	yamashita	anilist	
qid:Q193300|name:ふしぎな少年	fushigina-shounen	sub	fushigina-shounen-tezuka-1978	ふしぎな少年	6	1978	tezuka	anilist	
qid:Q193300|name:恐怖コミック傑作選	kyoufu-comic-kessakusen	main	kyoufu-comic-kessakusen	恐怖コミック傑作選	3	2010		none	
qid:Q744237|name:恐怖コミック傑作選	kyoufu-comic-kessakusen	sub	kyoufu-comic-kessakusen-2013	恐怖コミック傑作選	1	2013		none	
qid:Q30944661|name:人間牧場	ningen-bokujou	main	ningen-bokujou	人間牧場	5	2019	saotome	anilist	
qid:Q193300|name:人間牧場|sub:少年サンデー版 : 限定版BOX	ningen-bokujou	sub	ningen-bokujou-2	人間牧場	0			none	DEFER_V0_STUB
qid:Q669049|name:人面草	jinmen-sou	main	jinmen-sou	人面草	1	1985		none	
qid:Q193300|name:人面瘡	jinmen-sou	sub	jinmen-sou-1998	人面瘡	1	1998		none	
qid:Q1986176|name:天獄	tengoku	main	tengoku	天獄	12	2004	utatane	anilist	
qid:Q4981360|name:天国	tengoku	sub	tengoku-abe-2002	天国	1	2002	abe	anilist	
qid:Q30936133|name:天国|sub:ゴトウユキコ短編集	tengoku	sub	tengoku-2023	天国	1	2023		none	
qid:Q1986176|name:誘惑	yuuwaku	main	yuuwaku	誘惑	1	1994		none	
qid:Q3135493|name:誘惑	yuuwaku	sub	yuuwaku-1996	誘惑	1	1996		none	
qid:Q269498|name:誘惑	yuuwaku	sub	yuuwaku-ibuki-2003	誘惑	1	2003	ibuki	anilist	
qid:Q438368|name:恋の香り	koi-no-kaori	main	koi-no-kaori	恋の香り	2	2010	sakurazawa	anilist	
qid:Q20041218|name:恋のカオリ	koi-no-kaori	sub	koi-no-kaori-takemiya-2012	恋のカオリ	1	2012	takemiya	anilist	
qid:Q8967087|name:蜻蛉日記	kagerou-nikki	main	kagerou-nikki	蜻蛉日記	1	1992		none	
qid:Q2005281|name:陽炎日記	kagerou-nikki	sub	kagerou-nikki-kio-1998	陽炎日記	1	1998	kio	anilist	
qid:Q2339941|name:あした天気になあれ	ashita-tenki-ni-naare	main	ashita-tenki-ni-naare	あした天気になあれ	163	1981	chiba	anilist	
qid:Q20742304|name:あした天気になァれ	ashita-tenki-ni-naare	sub	ashita-tenki-ni-naare-1979	あした天気になァれ	1	1979		none	
qid:Q2077268|name:Days	days	main	days	Days	2	2000		none	
qid:Q8049952|name:DAYS	days	sub	days-yasuda-2018	Days	2	2018	yasuda	anilist	
qid:Q247028|name:BAD BLOOD	bad-blood	main	bad-blood	BAD BLOOD	1	1992	ozaki	anilist	
qid:Q2077268|name:バッドブラッド	bad-blood	sub	bad-blood-1999	バッドブラッド	1	1999		pykakasi	
qid:Q2077268|name:ルード・ボーイ	rude-boy	main	rude-boy	ルード・ボーイ	1	1984	caribu	anilist	
qid:Q465645|name:RUDE BOY	rude-boy	sub	rude-boy-okazaki-2012	RUDE BOY	1	2012	okazaki	anilist	
qid:Q26043508|name:Love ＆ hate	love-hate	main	love-hate	Love ＆ hate	2	2016		none	
qid:Q2178375|name:LOVE & HATE	love-hate	sub	love-hate-takagi-2020	LOVE & HATE	1	2020	takagi	anilist	
qid:Q22123134|name:好き・嫌い・好き	suki-kirai-suki	main	suki-kirai-suki	好き・嫌い・好き	3	2010	tsukishima	anilist	
qid:Q6142167|name:スキキライ好き。	suki-kirai-suki	sub	suki-kirai-suki-obata-2000	スキキライ好き。	2	2000	obata	anilist	
qid:Q22126853|name:ジゴロ	gigolo	main	gigolo	ジゴロ	1	1993		none	
qid:Q2526458|name:Gigolo	gigolo	sub	gigolo-saito-2009	Gigolo	1	2009	saito	anilist	
qid:Q6359803|name:クリップ	clip	main	clip	クリップ	1	1990		none	
qid:Q22130770|name:Clip	clip	sub	clip-2003	Clip	1	2003		none	
qid:Q2279877|name:QP	qp	main	qp	QP	15	1999	takahashi	anilist	
qid:Q9019844|name:QP	qp	sub	qp-oya-1990	QP	3	1990	oya	anilist	
qid:Q7105688|name:HAPPY MAN	happy-man	main	happy-man	HAPPY MAN	10	1991	makino	anilist	
qid:Q2290191|name:ハッピーマン	happy-man	sub	happy-man-shiozaki-1999	ハッピーマン	1	1999	shiozaki	anilist	
qid:Q234417|name:イマドキ!	imadoki	main	imadoki	イマドキ!	8	2000	watase	anilist	
qid:Q9359938|name:旬	imadoki	sub	imadoki-2004	旬	1	2004		pykakasi	
qid:Q234425|name:NANA	nana	main	nana	NANA	21	2000	yazawa	anilist	
qid:Q967455|name:7	nana	sub	nana-1988	7	1	1988		none	
qid:Q438368|name:恋愛中毒	love-chuudoku	main	love-chuudoku	恋愛中毒	1	2010		none	
qid:Q23901397|name:恋愛中毒	love-chuudoku	sub	love-chuudoku-2012	恋愛中毒	1	2012		none	
qid:Q3532202|name:COLORFUL	colorful	main	colorful	COLORFUL	7	1998	kishi	anilist	
qid:Q28688686|name:カラフル!	colorful	sub	colorful-tokiwa-2021	カラフル!	3	2021	tokiwa	anilist	
qid:Q24008105|name:coLOrful	colorful	sub	colorful-2023	coLOrful	1	2023		none	
qid:Q247028|name:ダリア	dahlia	main	dahlia	ダリア	1	2016	ozaki	anilist	
qid:Q48762211|name:ダリア	dahlia	sub	dahlia-2021	ダリア	1	2021		none	
qid:Q351105|name:鵺	nue	main	nue	鵺	1	1982		none	
qid:Q7827649|name:鵺	nue	sub	nue-1998	鵺	1	1998		none	
qid:Q2661273|name:シュガー	sugar	main	sugar	シュガー	10	1985		none	
qid:Q3135257|name:シュガー	sugar	sub	sugar-arai-2002	シュガー	8	2002	arai	anilist	
qid:Q2661273|name:刺客	shikaku	main	shikaku	刺客	2	2012		pykakasi	
qid:Q744237|name:死角	shikaku	sub	shikaku-2016	死角	1	2016		pykakasi	
qid:Q313945|name:YAIBA	yaiba	main	yaiba	YAIBA	70	1989	yamagishi	anilist	
qid:Q2661273|name:刃	yaiba	sub	yaiba-2013	刃	1	2013		none	
qid:Q2738694|name:紅匂ふ	kurenai-niou	main	kurenai-niou	紅匂ふ	7	2004	yamato	anilist	
qid:Q268789|name:紅にほふ	kurenai-niou	sub	kurenai-niou-takemiya-1994	紅にほふ	5	1994	takemiya	anilist	
qid:Q2707181|name:綺流斗	kiruto	main	kiruto	綺流斗	4	2002	ikeda	anilist	
qid:Q9046723|name:キルト	kiruto	sub	kiruto-takahashi-2005	キルト	2	2005	takahashi	anilist	
qid:Q459911|name:Water	water	main	water	Water	1	2006		none	
qid:Q271632|name:Water.	water	sub	water-nananan-2007	Water	1	2007	nananan	anilist	
qid:Q3136401|name:Water	water	sub	water-2011	Water	1	2011		none	
qid:Q438220|name:クロニクル	chronicle	main	chronicle	クロニクル	1	1999	koga	anilist	
qid:Q2723165|name:CHRONICLE	chronicle	sub	chronicle-2012	CHRONICLE	1	2012		none	
qid:Q3519218|name:SOUL	soul	main	soul	SOUL	8	1986	saruwatari	anilist	
qid:Q276378|name:Soul	soul	sub	soul-2005	Soul	1	2005		none	
qid:Q597117|name:カラー	color	main	color	カラー	2	2001		none	
qid:Q2857952|name:Color	color	sub	color-mimori-2012	Color	2	2012	mimori	anilist	
qid:Q445234|name:Color	color	sub	color-tsuda-1999	Color	1	1999	tsuda	anilist	
qid:Q3776935|name:Boys	boys	main	boys	Boys	5	1982		none	
qid:Q2875041|name:ボーイズ	boys	sub	boys-1986	ボーイズ	3	1986		none	
qid:Q2875041|name:花火	hanabi	main	hanabi	花火	3	1992		none	
qid:Q3573155|name:花火	hanabi	sub	hanabi-yoshihara-2021	花火	1	2021	yoshihara	anilist	
qid:Q2875041|name:東京	tokyo	main	tokyo	東京	8	1999	tachihara	anilist	
qid:Q359625|name:東京|sub:ATSUSHI KAMIJO 35th	tokyo	sub	tokyo-2018	東京	1	2018		none	
qid:Q292772|name:スキスキ大好き	suki-suki-daisuki	main	suki-suki-daisuki	スキスキ大好き	1	1990		none	
qid:Q7499514|name:好き好き大好き❤	suki-suki-daisuki	sub	suki-suki-daisuki-1997	好き好き大好き❤	1	1997		none	
qid:Q678328|name:すき❤すき❤だいすきっ	suki-suki-daisuki	sub	suki-suki-daisuki-2002	すき❤すき❤だいすきっ	1	2002		none	
qid:Q3076805|name:パエトーン	phaethon	main	phaethon	パエトーン	2	1984	sakata	anilist	
qid:Q445827|name:パエトーン	phaethon	sub	phaethon-yamagishi-1988	パエトーン	1	1988	yamagishi	anilist	
qid:Q3087376|name:カウンタック	countach	main	countach	カウンタック	27	2005	umezawa	anilist	
qid:Q3980316|name:カウンタック	countach	sub	countach-okazaki-1996	カウンタック	1	1996	okazaki	anilist	
qid:Q3109142|name:Real kiss	real-kiss	main	real-kiss	Real kiss	1	2008	miyasaka	anilist	
qid:Q45819660|name:リアルキス	real-kiss	sub	real-kiss-2014	リアルキス	1	2014		none	
qid:Q360638|name:すくらんぶるえっぐ	scramble-egg	main	scramble-egg	すくらんぶるえっぐ	2	1992		none	
qid:Q3113855|name:すくらんぶる・えっぐ	scramble-egg	sub	scramble-egg-ichijo-1998	すくらんぶる・えっぐ	1	1998	ichijo	anilist	
qid:Q48762140|name:楽園は眠らない	rakuen-wa-nemuranai	main	rakuen-wa-nemuranai	楽園は眠らない	1	1992		none	
qid:Q3120352|name:楽園は眠らない	rakuen-wa-nemuranai	sub	rakuen-wa-nemuranai-1998	楽園は眠らない	1	1998		none	
qid:Q6359803|name:旧約聖書	kyuuyaku-seisho	main	kyuuyaku-seisho	旧約聖書	3	1991		none	
qid:Q3120352|name:旧約聖書	kyuuyaku-seisho	sub	kyuuyaku-seisho-2008	旧約聖書	3	2008		none	
qid:Q435321|name:POCHI	pochi	main	pochi	POCHI	1	2003	obana	anilist	
qid:Q3136470|name:ポチ!|sub:ののちゃんセレクション	pochi	sub	pochi-2018	ポチ!	1	2018		none	
qid:Q3573155|name:人魚王子	ningyo-ouji	main	ningyo-ouji	人魚王子	1	2003	yoshihara	anilist	
qid:Q3192816|name:人魚王子	ningyo-ouji	sub	ningyo-ouji-ozaki-2016	人魚王子	1	2016	ozaki	anilist	
qid:Q56059979|name:HEAVEN'S DOOR	heaven-s-door	main	heaven-s-door	HEAVEN'S DOOR	1	1997	watanabe	anilist	
qid:Q3194680|name:Heaven's door	heaven-s-door	sub	heaven-s-door-koike-2003	Heaven's door	1	2003	koike	anilist	
qid:Q60627555|name:Heaven's Door	heaven-s-door	sub	heaven-s-door-akimoto-2013	Heaven's Door	1	2013	akimoto	anilist	
qid:Q3201015|name:愛のカタチ	ai-no-katachi	main	ai-no-katachi	愛のカタチ	1	2000	hatsuki	anilist	
qid:Q92683762|name:愛のカタチ	ai-no-katachi	sub	ai-no-katachi-bonchi-2018	愛のカタチ	1	2018	bonchi	anilist	
qid:Q3980316|name:Void	void	main	void	Void	1	2003		none	
qid:Q3201016|name:VOID	void	sub	void-nanatsuki-2009	VOID	1	2009	nanatsuki	anilist	
