slug	title	authors	matched_title_core(著者の作品)	orig_status
saibai-megami	栽培女神!	スズノ木クロ;那伊木達也	栽培女神理想郷ヲ修復シヨウ	NOT_FOUND
saigaikyuu-shito-no-hanayome-sagashi	災害級使徒の花嫁探し	lukezrc;suannaiwanzi;yibie	災害級使徒ノ花嫁探シ2	NOT_FOUND
saigo-no-ban-san-maita-2018	最後の晩餐	マイタ菜穂	マイタ菜穂ホラセレクション最後ノ晩餐	AUTHOR_MISMATCH
saigo-no-furyou	最後の不良	山本隆一郎	最後ノ不良3	NOT_FOUND
saigo-no-hikyou-tokyo-geidai	最後の秘境東京藝大	二宮敦人	最後ノ秘境東京藝大3	NOT_FOUND
saigo-no-isha-wa-ameagari-no-sora-ni-kimi-o-negau	最後の医者は雨上がりの空に君を願う	二宮敦人;菅原竜	最後ノ医者ハ雨上ガリノ空ニ君ヲ願ウ=thelastdoctorswishyouhappinessupontheskyaftertherain	NOT_FOUND
saigo-no-kotoba	最後の言葉	山本マユリ	最後ノ言葉新版	AUTHOR_MISMATCH
saigo-no-restaurant-dante	最後のレストランDante	藤栄道彦	最後ノレストラン11	NOT_FOUND
saigo-no-ryuukishi-no-eiyuu-tan	最後の竜騎士の英雄譚	戯屋ベンベ;蒼木雅彦	最後ノ竜騎士ノ英雄譚パンジャル猟兵団戦記3	NOT_FOUND
saihate-no-tomodachi	最果てのともだち	雪宮アリサ	最果テノトモダチ3	NOT_FOUND
saihate-quartet	サイハテ四重奏(カルテット)	上月ヲサム	サイハテ四重奏1	NOT_FOUND
saihate-reset	最果てリセット	瀬田ハルヒ	最果テリセット1	NOT_FOUND
saijaku-boukensha-ga-kanzen-drop-de-gendai-saikyou	最弱冒険者が【完全ドロップ】で現代最強	ichtys;萩鵜アキ	最弱冒険者ガデ現代最強自分ダケノレアスキルトカスタムアビリティヲ駆使シテ他ノ誰ヨリ強クナル	NOT_FOUND
saijaku-munou-ga-gyokuza-e-itaru	最弱無能が玉座へ至る	tate;坂石遊	最弱無能ガ玉座ヘ至ル人間社会ノ落チコボレ、亜人ノ眷属ニナッテ成リ上ガル	NOT_FOUND
saijaku-tamer-wa-gomihiroi-no-tabi-o-hajimemashita	最弱テイマーはゴミ拾いの旅を始めました。	ホノボノル500;蕗野冬	最弱テイマハゴミ拾イノ旅ヲ始メマシタ@comic3	NOT_FOUND
saijo-no-osewa	才女のお世話	坂石遊;水島空彦	才女ノオ世話1高嶺ノ花ダラケナ名門校デ、学院一ノオ嬢様ヲ陰ナガラオ世話スルコトニナリマシタ	NOT_FOUND
saikin-haitta-haku-madoushi-ga-party-crusher-de-ore-no-isekai-boukensha-seikatsu-ga-houkai-no-kiki	最近入った白魔導士がパーティークラッシャーで、俺の異世界冒険者生活が崩壊の危機な件について	オヤジ草;御鷹穂積	最近入ッタ白魔導士ガパティクラッシャデ、俺ノ異世界冒険者生活ガ崩壊ノ危機ナ件ニツイテ3	NOT_FOUND
saikin-kono-sekai-wa-watashi-dake-no-mono-ni-narimashita	最近この世界は私だけのモノになりました……	唯登詩樹	最近コノ世界ハ私ダケノモノニナリマシタ.....	NOT_FOUND
saikon-shounin-o-youkyuu-shimasu	再婚承認を要求します	sumpul	再婚承認ヲ要求シマス5	NOT_FOUND
saikou-nando-meikyuu-de-party-ni-okizari-ni-sareta-esu-rank-kenshi-hontou-ni-mayoimakutte-daremo	最高難度迷宮でパーティに置き去りにされたSランク剣士、本当に迷いまくって誰も知らない最深部へ	quiet;toi8;因幡シホ	最高難度迷宮デパティニ置キ去リニサレタsランク剣士、本当ニ迷イマクッテ誰モ知ラナイ最深部ヘ俺ノ勘ダトタブンコッチガ出口ダト思ウ	NOT_FOUND
saikou-no-ichiya-kara-hajimeru-koi	最高の一夜から始める恋	猫又ショウ	最高ノ一夜カラ始メル恋下	NOT_FOUND
saikou-no-koi-hajimemasu	最高の恋、はじめます	トウバキキョウ;中島千晴	最高ノ恋、ハジメマスエリト御曹司ノ独占愛1	NOT_FOUND
saikyou-chiyushi-no-techigai-surooraifu	最強治癒師の手違いスローライフ	吉山航平;向原行人	最強治癒師ノ手違イスロライフ「白魔法」ガ使エナイト追放サレタケド、代ワリノ「城魔法」ガ無敵デシタ2	NOT_FOUND
saikyou-de-saisoku-no-mugen-level-appu	最強で最速の無限レベルアップ	シオヤマ琴;鳥羽田航	最強デ最速ノ無限レベルアップスキルトデレベル上限ノ枷ガ外レタ俺ハ無双スル	NOT_FOUND
saikyou-eiyuu-to-muhyoujou-kawaii-ansatsusha-no-raburabu-shinkon-seikatsu	最強英雄と無表情カワイイ暗殺者のラブラブ新婚生活	アナグマケイゴ;アレセイア	最強英雄ト無表情カワイイ暗殺者ノラブラブ新婚生活1	NOT_FOUND
saikyou-fuhai-no-shinken-tsukai	最強不敗の神剣使い	不動ラン;羽田遼亮	最強不敗ノ神剣使イ1	NOT_FOUND
saikyou-juzoku-tensei	最強呪族転生	ハルチカ;猫子	最強呪族転生=reincarnationofsherman魔術オタクノ理想郷	NOT_FOUND
saikyou-kenshi-saiteihen-kishidan-de-funsenchuu	最強剣士、最底辺騎士団で奮戦中	渡辺神威	最強剣士、最底辺騎士団デ奮戦中オクヲ地ノ果テマデ追イ詰メテ絶対ニ始末スルダケノ簡単ナオ仕事デス2	NOT_FOUND
saikyou-kyuutei-shinanyaku-no-otsu-san-tsuihousareta-sareta-hekichi-de-musou-suru	最強宮廷指南役のおっさん、追放された僻地で無双する	スカイファーム;咲宮マフ	最強宮廷指南役ノオッサン、追放サレタ僻地デ無双スル幻トナッタ種族ノ美少女タチヲ育テテ辺境ヲ開拓	NOT_FOUND
saikyou-majutsushi-no-ijou-naru-toubou-seikatsu	最凶魔術師の異常なる逃亡生活	ピンク色伯爵;獅堂シロウ	最凶魔術師ノ異常ナル逃亡生活thecomic4	NOT_FOUND
saikyou-no-ito-tsukai-wa-fukushuu-no-shinigami-ni-naru	最強の糸使いは復讐の死神になる	クロノヤミ;ポルカ	明カセヌ正体最強ノ糸使イハ復讐ノ死神ニナル	NOT_FOUND
saikyou-no-kanteishi-tte-dare-no-koto-manpukugohandeisekaiseikatsu	最強の鑑定士って誰のこと?	不二原理夏;港瀬ツカサ	最強ノ鑑定士ッテ誰ノコト満腹ゴハンデ異世界生活	NOT_FOUND
saikyou-no-maou-ni-kitaerareta-yuusha-isekai-kikansha-tachi-no-gakuen-de-musou-suru	最凶の魔王に鍛えられた勇者、異世界帰還者たちの学園で無双する	岩葉純希;紺野千昭	最凶ノ魔王ニ鍛エラレタ勇者、異世界帰還者タチノ学園デ無双スル2	NOT_FOUND
saikyou-no-onna-youhei	最強の女傭兵	ノコノコ大王	最強ノ女傭兵近未来デスポツ美少女トナル	NOT_FOUND
saikyou-no-ou-sama-nidome-no-jinsei-wa-nani-o-suru	最強の王様、二度目の人生は何をする?	fuyuki23;turtleme	最強ノ王様、二度目ノ人生ハ何ヲスル2	NOT_FOUND
saikyou-no-shienshoku-wajutsushi-de-aru-ore-wa-sekai-saikyou-kuran-o-shitagaeru	最凶の支援職〈話術士〉である俺は世界最強クランを従える	ジャキ;春日絹衣	最凶ノ支援職デアル俺ハ世界最強クランヲ従エル5	NOT_FOUND
saikyou-no-uta	最強の詩	宮田大介	最強ノ詩4	NOT_FOUND
saikyou-no-youhei-shoujo-no-gakuen-seikatsu	最強の傭兵少女の学園生活	トミイ大塚;新山サホ	最強ノ傭兵少女ノ学園生活少女ト少女、邂逅スル2	NOT_FOUND
saikyou-party-no-zatsuyougakari	最強パーティーの雑用係	pecopub2019;佐藤貴文	最強パティノ雑用係afterheroictale	NOT_FOUND
saikyou-shoukanshi-ha-arasa-otsu-san	最強召喚士はアラサーおっさん	ベニガシラ;村光	最強召喚士ハアラサオッサンカドヲ親ニ処分サレタカドゲマノ異世界無双	NOT_FOUND
saikyou-skill-inochigoi-de-kuyashii-kedo-musou-shichau-moto-maou-sama-no-sekai-seifuku-katsudou	最強スキル〈命乞い〉で悔しいけど無双しちゃう・元魔王様の世界征服活動	村田真哉;隅田カズアサ	最強スキル「命乞イ」デ悔シイケド無双シチャウ元魔王様ノ世界征服活動	NOT_FOUND
saikyou-suteetasu-o-hikitsuide-ningen-ni-tensei-shita-seijuu-behiimosu	《最強ステータス》を引き継いで人間に転生した聖獣ベヒーモス、勇者の婚約者〈お姫様〉をうっかり寝取ってしまう	銀翼ノゾミ	《最強ステタス》ヲ引キ継イデ人間ニ転生シタ聖獣ベヒモス、勇者ノ婚約者ヲウッカリ寝取ッテシマウ1	NOT_FOUND
saikyou-tanku-no-meikyuu-kouryaku	最強タンクの迷宮攻略	如月命;木嶋隆太	最強タンクノ迷宮攻略体力9999ノレアスキル持チタンク、勇者パティヲ追放サレル	NOT_FOUND
saikyou-wa-inaka-nouka-no-otsu-san-deshita	最強は田舎農家のおっさんでした	天池ノゾム;如月謙一	最強ハ田舎農家ノオッサンデシタ最高ランクノドラゴンヲ駆除シタ結果、実力ガ世界ニバレマシタ	NOT_FOUND
saikyouken-sei-no-mahou-shugyou	最強剣聖の魔法修行	五月ヤミ;年中麦茶太郎	最強剣聖ノ魔法修行レベル99ノステタスヲ保ッタママレベル1カラヤリ直ス	NOT_FOUND
saimin-esute	催眠エステ	松任知基	催眠エステイツノ間ニカハダカニ	NOT_FOUND
sainou-ga-nakutemo-boukensha-ni-naremasu-ka	才能がなくても冒険者になれますか?	カタナカジ;山中樹	才能ガナクテモ冒険者ニナレマスカゼロカラ始マル成長チト	NOT_FOUND
saint-mariya	聖闘士真理矢	車田正美;霜月星良	聖闘士真理矢2	NOT_FOUND
saint-seiya-kaiou-saiki-riraizu-of-poseidon	聖闘士星矢海皇再起RERISE OF POSEIDON	車田正美;須田綱鑑	聖闘士星矢3	NOT_FOUND
saint-seiya-meiou-iden-dark-wing	聖闘士(セイント)星矢冥王異伝ダークウィング	サイトウケンジ;上田信舟;車田正美	聖闘士星矢冥王異伝ダクウィング3	NOT_FOUND
saint-seiya-saintia-show-memories	聖闘士星矢セインティア翔memories	久織チマキ;車田正美	聖闘士星矢セインティア翔	NOT_FOUND
saisho-de-saigo-no-muu-misa	最初で最後のムウ=ミサ	和田慎二	和田慎二傑作選最初デ最後ノムウ=ミサ	NOT_FOUND
saishu-wa-game-no-kihon-desu	採取はゲームの基本です!!	一色遥	採取ハゲムノ基本デス採取道具デダッテ戦エマス2	NOT_FOUND
saishuu-bouei-heiki-na-kanojo-no-nichijou	最終防衛兵器な彼女の日常	山本デイチ	最終防衛兵器ナ彼女ノ日常上	NOT_FOUND
saitee-na-takashina-kun-wa-gokuama-na-seijuu-deshita	サイテーな高階くんは極甘な性獣でした	桃凪メグ	サイテナ高階クンハ極甘ナ性獣デシタ1	NOT_FOUND
saitei-chara-ni-tensei-shita-ore-wa-ikinokoritai	最低キャラに転生した俺は生き残りたい	フカミン;霜月雹花	最低キャラニ転生シタ俺ハ生キ残リタイ1	NOT_FOUND
saitei-ouji-tachi-ni-yoru-koui-jousen	最低皇子たちによる皇位争『譲』戦	シメサバ;鹿乃快楽	最低皇子タチニヨル皇位争『譲』戦貧乏クジノ皇位ナンテ誰ニデモクレテヤル2	NOT_FOUND
saitou-chronicle	サイトウクロニクル	芹沢直樹	サイトウクロニクルヘヴンズクロウ風雲立志1	NOT_FOUND
saiyaku-reijou-no-fujouri-na-jijou	災厄令嬢の不条理な事情	中村朱里;柴田五十鈴	災厄令嬢ノ不条理ナ事情婚約者ニ私以外ノオ相手ガイルト聞イテシマッタノデスガ2巻	NOT_FOUND
saiyou-no-kamen	採用の仮面	シソマル	採用ノ仮面心ガ読メル下剋上内定	NOT_FOUND
sakagura-kamoshi-kon	酒蔵かもし婚	増田晶文	酒蔵カモシ婚1	NOT_FOUND
sakai-miu-no-shoujo-manga-senki	酒井美羽の少女まんが戦記	酒井美羽	酒井美羽ノ少女マンガ戦記2	NOT_FOUND
sakamoto-holidays	SAKAMOTO HOLIDAYS	大川哲;鈴木祐斗	sakamotodays2	NOT_FOUND
sakana-to-mizu-no-mori	魚と水の森	本郷地下	魚ト水ノ森1	NOT_FOUND
sake-no-tomo	酒のとも	ラズウェル細木	酒ノトモ幸セ小料理古今東西	NOT_FOUND
sake-wa-shikou-no-minamoto-de-aaru	酒は思考の源でR	ラズウェル細木	酒ハ思考ノ源デrメクルメク家飲ミ一人酒	NOT_FOUND
sakedokoro-shunraisou-nichijou	酒処春來荘日乗	丸岡九蔵	酒処春來荘日乗3	NOT_FOUND
sakikaeri-hime-no-souka	咲き還り姫の葬歌	モスコ	咲キ還リ姫ノ葬歌捨テラレタ花ハ復讐ニ舞ウ4	NOT_FOUND
sakiyomi	サキヨミ!	千秋リエ;山口美由紀	サキヨミ2	NOT_FOUND
sakkon-no-cinderella-wa-kutsu-o-otosanai	昨今のシンデレラは靴を落とさない。	小山内慧夢;式部玲	昨今ノシンデレラハ靴ヲ落トサナイ1巻	NOT_FOUND
sakura-no-you-na-boku-no-koibito	桜のような僕の恋人	加藤朱々;宇山佳佑	桜ノヨウナ僕ノ恋人2	NOT_FOUND
sakura-saku	サクラ、サク。	咲坂伊緒	サクラ、サクlovewillbeinfullbloom	AUTHOR_MISMATCH
sakura-to-ageha	桜と揚羽	上田倫子	桜ト揚羽1	NOT_FOUND
sakura-to-kaigo-to-oniokame	さくらと介護とオニオカメ!	タカノ歩	サクラト介護トオニオカメ2	NOT_FOUND
sakurada-familia-tsuurisuto	桜田ファミリア・ツーリスト	胡桃チノ	桜田ファミリアツリスト=sakuradafamiliartourist	NOT_FOUND
sakurada-no-repo	桜田の××レポ	桜田	桜田ノ××レポ2	NOT_FOUND
sakuragi-sayumi-no-ikenai-toko-itchatta	桜木さゆみのイケナイとこイッちゃった♥	桜木サユミ	桜木サユミノイケナイトコイッチャッタ	NOT_FOUND
sakuragi-sayumi-no-nagusamete-agerutsu	桜木さゆみのなぐさめてあげるッ♥	桜木サユミ	ナグサメテアゲルッ	NOT_FOUND
salad-viking	サラダ・ヴァイキング	ソウイチロウ	サラダヴァイキング3	NOT_FOUND
salaryman-ga-isekai-ni-ittara-shitennou-ni-natta-hanashi	サラリーマンが異世界に行ったら四天王になった話	ベニガシラ;村光	サラリマンガ異世界ニ行ッタラ四天王ニナッタ話1	NOT_FOUND
samayoeru-tenseishatachi-no-riraibu-game	さまよえる転生者たちのリライブゲーム	サイトウケンジ;火野遥人	サマヨエル転生者タチノリライブゲム2	NOT_FOUND
samenyan	サメにゃん	ヂュノ	サメニャン2	NOT_FOUND
samezon	サメゾン	山内コウタロウ	サメゾンサメトゾンビトナンデモ屋	NOT_FOUND
samurai-buiesu-zombie	侍VSゾンビ	荒吐巌	侍vsゾンビ上	NOT_FOUND
samuwan-herutsu	さむわんへるつ	ヤマノエイ	サムワンヘルツ1	NOT_FOUND
san-jikisou-yami-baito	SAN値直葬!闇バイト	ムクロメ	san値直葬闇バイト2	NOT_FOUND
sanada-yukimura-2019	真田幸村	カワノイチロウ	舞将真田幸村	AUTHOR_MISMATCH
sanae-san-wa-iede-chuu	早苗さんは家出中!	アズマアヤ	東方project二次創作シリズ早苗サンハ家出中	NOT_FOUND
sanbyoushi-no-musume	三拍子の娘	町田メロメ	三拍子ノ娘1	NOT_FOUND
sanda	SANDA	板垣巴留	sanda8	NOT_FOUND
sangeki-kaiiki	惨劇海域	佐伊村司	惨劇海域シャクパニック	NOT_FOUND
sanji	サンジ	尾田栄一郎	onepieceサンジ	NOT_FOUND
sankaku-no-kyori-wa-kagirinai-zero	三角の距離は限りないゼロ	岬鷺宮;後藤	三角ノ距離ハ限リナイゼロ3	NOT_FOUND
sankyuu-pitch	サンキューピッチ	住吉九	サンキュピッチ4	NOT_FOUND
sannengo-rikon-suru-hazu-ga-naze-dekiai-dekiaisaretemasu	三年後離婚するはずが、なぜか溺愛されてます	咲宮イロハ;春日部コミト	三年後離婚スルハズガ、ナゼカ溺愛サレテマス2巻	NOT_FOUND
sanninkon-azato-otoko-to-buaisou-ookami-ga-hageshi-sugite-mi-ga-mochimasen	三人婚	秋元奈美	三人婚アザト男子ト無愛想オオカミガ激シスギテ身ガ持チマセン	NOT_FOUND
sanshoku-bentou	さんしょく弁当	兎月アイ	サンショク弁当2	NOT_FOUND
santai	三体	劉慈欣;大森望;暮色鹿;蔡劲;蔡旭東	三体〔コミック版〕3	NOT_FOUND
sara-kun-wa-ouji-no-kiss-de-me-o-samasu	さらくんは王子のキスで目を覚ます	卯ノ花オソラ	サラクンハ王子ノキスデ目ヲ覚マス1	NOT_FOUND
sarabure	さらぶれ	葵蜜柑	サラブレ女子高生ノウマ育成日記	NOT_FOUND
saraka-ouji-to-rokutouryuu	サラカ王子と六頭竜	伊藤亰;岡エリ	サラカ王子ト六頭竜2	NOT_FOUND
sarani-yamete-mita	さらに、やめてみた。	ワタナベポン	ヤメテミタ	NOT_FOUND
sarashina-nikki	更級日記	羽崎ヤスミ	更級日記蜻蛉日記	AUTHOR_MISMATCH
saredo-futago	されどふたご	西公平	サレドフタゴ2	NOT_FOUND
sarezuma-oedo-rikokatsu-roku	サレ妻お江戸リコカツ録	梶井スパナ	サレ妻オ江戸リコカツ録2	NOT_FOUND
saru-lock-reboot	猿ロックREBOOT	芹沢直樹	猿ロックreboot1	NOT_FOUND
sasaki-to-pii-chan	佐々木とピーちゃん	ブンコロリ;プレジ和尚	佐々木トピチャン異世界デスロライフヲ楽シモウトシタラ、現代デ異能バトルニ巻キ込マレタ件魔法少女ガアップヲ始メタヨウデス	NOT_FOUND
sasana-nana-no-kyuumei	佐々々奈々の究明.	森泉岳土	佐々々奈々ノ究明	NOT_FOUND
sasanishiki-san-to-30-sai-no-nayameru-nakamatachi	笹錦さんと30歳の悩める仲間たち	永田正実	笹錦サント30歳ノ悩メル仲間タチ恋愛カタログ番外編	NOT_FOUND
sasen-sareta-guild-shokuin-ga-henkyou-de-jimichi-ni-katsuyaku-suru-hanashi	左遷されたギルド職員が辺境で地道に活躍する話	ミナカミショウ;芝本七乃香	左遷サレタギルド職員ガ辺境デ地道ニ活躍スル話ナオ、原因ノコネ野郎ハ大変ナ目ニアウ模様	NOT_FOUND
sasen-sareta-munou-kyuutei-mahoutsukai-jitsu-wa-mahou-ga-nakutemo-saikyou	左遷された〈無能〉宮廷魔法使い、実は魔法がなくても最強	zelitto;スカイファーム;竹内ジュンヤ	左遷サレタ宮廷魔法使イ、実ハ魔法ガナクテモ最強3	NOT_FOUND
sasen-sareta-munou-ouji-wa-jitsuryoku-o-kakushitai	左遷された無能王子は実力を隠したい	七桃リオ;茨木野	左遷サレタ無能王子ハ実力ヲ隠シタイ2二度転生シタ最強賢者、今世デハ楽シタイノデ手ヲ抜イテタラ、王家ヲ追放サレタ今更帰ッテコイト言ワレテモ遅イ、領民ニ実力ガバレテ、実家ニ帰シテクレナイカラ......	NOT_FOUND
satou-fuufu-wa-amakunai	佐藤夫婦は甘くない	春楡イチル	佐藤夫婦ハ甘クナイ新婚デスガ、シテマセン3	NOT_FOUND
satsu-chan-to-ken-chan-wa-kyou-mo-itteru	さっちゃんとけんちゃんは今日もイってる	葵日向	サッチャントケンチャンハ今日モイッテル5	NOT_FOUND
satsujin-game-haishin-gentei	サツジンゲーム配神限定	弘川ニウ	サツジンゲム配神限定ナンデモ願イガ叶ウアプリヲ落トシタラ、神々ノ殺シ合イゲムニ巻キ込マレマシタ	NOT_FOUND
