sid	title	signals	n_authors	confidence
145061	マジキュー4コマ 月姫	巻内多作家	19	低(要確認)
146531	ワーキング・プアの真実	巻内多作家	19	低(要確認)
149796	号外On BLUE 2nd SEASON	巻内多作家	19	低(要確認)
152366	実録!!怖～いパワースポット	巻内多作家	19	低(要確認)
155617	攻め女に捧げる童貞喪失ラプソディ♪	巻内多作家	19	低(要確認)
156488	最凶アウトロー伝説	巻内多作家	19	低(要確認)
158657	激盛!本当にあった〔○生〕史上サイテー病院SP	巻内多作家	19	低(要確認)
2547	春マン開♥発情系!!美少女ぱらだいす	巻内多作家	18	低(要確認)
3983	虎漫	巻内多作家	18	低(要確認)
51066	コミックいわて	巻内多作家	18	低(要確認)
79641	チェンジH	巻内多作家	18	低(要確認)
80423	トライガン	巻内多作家	18	低(要確認)
92798	号外 on BLUE	巻内多作家	18	低(要確認)
95001	大胆告白!本当に淫らな人妻たちの赤裸々体験談	巻内多作家	18	低(要確認)
97022	実録コミック!ヤング・ホームレスの真実	巻内多作家	18	低(要確認)
97025	実録ヤバい職業	巻内多作家	18	低(要確認)
99810	怨霊事故物件	巻内多作家	18	低(要確認)
103431	日本絶対タブー領域	巻内多作家	18	低(要確認)
108241	無垢な彼女の初体験事情	巻内多作家	18	低(要確認)
110500	百合天国	巻内多作家	18	低(要確認)
115169	行列のできる〔○超〕有名事件裁判傍聴ファイル	巻内多作家	18	低(要確認)
121040	特撰思い出食堂	巻内多作家	18	低(要確認)
121809	コミックごくうま!	巻内多作家	18	低(要確認)
122172	fellows	巻内多作家	18	低(要確認)
122441	満腹グルメスペシャル	巻内多作家	18	低(要確認)
124373	しあわせ出産!	巻内多作家	18	低(要確認)
125892	〔○生〕病院＆救急車トラブル読者投稿ベスト	巻内多作家	18	低(要確認)
125897	ぷち本当にあった愉快な話 ナースの激白DX	巻内多作家	18	低(要確認)
125963	激盛!本当にあった〔○生〕妊娠出産スクープSP	巻内多作家	18	低(要確認)
125966	特盛!本当にあった〔○生〕妊娠出産スクープSP	巻内多作家	18	低(要確認)
126202	ブラック・ジャック ALIVE	巻内多作家	18	低(要確認)
126203	ブラック・ジャックALIVE	巻内多作家	18	低(要確認)
126506	日本短編漫画傑作集	巻内多作家	18	低(要確認)
127309	家	巻内多作家	18	低(要確認)
127428	日本短編漫画傑作集	巻内多作家	18	低(要確認)
130585	Api	巻内多作家	18	低(要確認)
132225	Petitチャイム	巻内多作家	18	低(要確認)
132285	RED＆BLACK	巻内多作家	18	低(要確認)
133071	milky comic	巻内多作家	18	低(要確認)
133277	〔○生〕仰天ドクター大告発読者投稿ベスト	巻内多作家	18	低(要確認)
133780	いただき〔□／〕幸せごはん	巻内多作家	18	低(要確認)
136217	つぼみ	巻内多作家	18	低(要確認)
138566	アックス	巻内多作家	18	低(要確認)
152376	実録!歌舞伎町の黒幕	巻内多作家	18	低(要確認)
152797	山村美紗ミステリーコミックセレクション	巻内多作家	18	低(要確認)
156042	日本暗黒タブーの真相	巻内多作家	18	低(要確認)
159239	猫・ネコ・ねこ!!!	巻内多作家	18	低(要確認)
165129	隣のお姉さんがとってもスケベに誘惑してくる	巻内多作家	18	低(要確認)
165340	霊感者の事件簿	編+巻内多作家	18	低(要確認)
2046	Sakura	巻内多作家	17	低(要確認)
2055	発情ムスメのおねだり新性活	巻内多作家	17	低(要確認)
2334	はつ☆えち	巻内多作家	17	低(要確認)
2362	いじられ系カノジョの素顔をみたいと思いませんか?	巻内多作家	17	低(要確認)
2366	エッチな彼女のお気に入り	巻内多作家	17	低(要確認)
2373	生意気カノジョのしつけ方	巻内多作家	17	低(要確認)
29322	魅惑のカノジョと×××!	巻内多作家	17	低(要確認)
31612	夜行	巻内多作家	17	低(要確認)
35276	日本短編漫画傑作集	巻内多作家	17	低(要確認)
42074	ゴラクのグルメ	巻内多作家	17	低(要確認)
50351	夏うま!カレー＆ビール天国	巻内多作家	17	低(要確認)
51952	めろねこ	巻内多作家	17	低(要確認)
63253	いたずら彼女の魅惑のスキマ	巻内多作家	17	低(要確認)
65788	けもも	巻内多作家	17	低(要確認)
70933	まんがで読む最悪の殺人事件簿	巻内多作家	17	低(要確認)
