slug	title	edition	vol	cur_isbn
aka-chan-to-boku	赤ちゃんと僕	standard	11	9784592128212
aka-chan-to-boku	赤ちゃんと僕	standard	12	9784592128229
aka-chan-to-boku	赤ちゃんと僕	standard	13	9784592128236
aka-chan-to-boku	赤ちゃんと僕	standard	14	9784592128243
aka-chan-to-boku	赤ちゃんと僕	standard	15	9784592128250
aka-chan-to-boku	赤ちゃんと僕	standard	16	9784592128267
aka-i-ito-no-futari	赤い糸のふ・た・り	standard	1	9784257918776
aka-i-piano-sen	赤いピアノ線	standard	3	9784049240504
aka-i-piano-sen	赤いピアノ線	standard	4	9784049240566
aka-meikyuu	赤迷宮	standard	1	9784592174769
aka-no-kuruseedo	赤のクルセード	standard	1	9784870255296
aka-no-washupiiru	赤の原遊戯	standard	1	9784882712060
aka-tan-ao-tan	紅たん碧たん	standard	2	9784592135340
aka-tights-otoko	赤タイツ男	standard	1	9784883791682
aka-to-midori-no-rondo	赤と緑のロンド	standard	1	9784592127246
akabako	赤箱。	standard	1	9784048864640
akachiyan-shinniyuusei	赤ちゃん新入生	standard	1	9784048522526
akademeia-no-boukensha	アカデメイアの冒険者	standard	1	9784592118664
akademeia-no-boukensha	アカデメイアの冒険者	standard	2	9784592120506
akagawa-jirou-mikeneko-holmes-no-file	赤川次郎三毛猫ホームズの事件簿	standard	1	9784253242103
akage-no-lion	赤毛のライオン	standard	1	9784253080613
akahana-no-azunaburu	赤鼻のアズナブル	standard	1	9784257918059
akahishi-no-eleven	赤菱のイレブン	standard	1	9784757705418
akai-dress-no-otoko	赤いドレスの男	standard	1	9784061027091
akai-gsen	紅いG線	standard	1	9784061047174
akai-gsen	紅いG線	deluxe	1	9784063194920
akai-hana-1987	赤い花	standard	1	9784795246294
akai-handoru	紅いハンドル	standard	1	9784537031522
akai-handoru	紅いハンドル	standard	2	9784537031676
akai-heel-no-shinnyuusha	赤いヒールの侵入者	standard	1	9784061754225
akai-heya	紅い部屋	standard	1	9784862255242
akai-hitsuji-no-kokuin	赤い羊の刻印	standard	1	9784592125976
akai-hitsuji-no-kokuin	赤い羊の刻印	standard	2	9784592122357
akai-ito-no-densetsu	赤い糸の伝説	bunkobon	1	9784086122610
akai-ito-no-mukouni	赤い糸のむこうに	standard	1	9784592157151
akai-ito-no-parallel	朱い絲のパラレル	standard	1	9784088497563
akai-juujiro	紅い十字路	standard	1	9784253126328
akai-kami-no-shounen	クリスマス	standard	1	9784257913887
akai-kaze-no-densetsu	赤い風の伝説	standard	1	9784088532974
akai-kisetsu	紅い季節	standard	1	9784903705224
akai-kutsu-haita	赤い靴はいた	standard	1	9784794506733
akai-meiro	赤い迷路	standard	1	9784061084490
akai-memai	赤い眩暈	standard	1	9784537031683
akai-numa	赤い沼	standard	1	9784061082717
akai-pegasasu-tsuu-show	赤いペガサスⅡ翔	standard	1	9784091223210
akai-pegasasu-tsuu-show	赤いペガサスⅡ翔	standard	2	9784091223227
akai-pegasasu-tsuu-show	赤いペガサスⅡ翔	standard	3	9784091223234
akai-pegasasu-tsuu-show	赤いペガサスⅡ翔	standard	4	9784091223241
akai-pegasasu-tsuu-show	赤いペガサスⅡ翔	standard	5	9784091223258
akai-rapuntsueru	紅いラプンツェル	deluxe	1	9784063194494
akai-shundou	あかい蠢動	standard	1	9784757202580
akai-tanin	あかい他人	standard	1	9784253102315
akai-tsume	赤い爪	standard	1	9784883790562
akai-yami-no-rakuin	赤い闇の烙印	standard	1	9784821195725
akaidoresu	赤いドレス	standard	1	9784575817966
akaikaminoshounen	赤い髪の少年	standard	1	9784257913887
akaki-chi-no-eleven	赤き血のイレブン	standard	3	9784331251027
akaki-chi-no-eleven	赤き血のイレブン	standard	4	9784331251034
akaki-chi-no-eleven	赤き血のイレブン	standard	5	9784331251041
akakke-no-itoko	赤ッ毛のいとこ	bunkobon	1	9784091907196
akane	〔あかね〕	standard	1	9784253120081
akane	〔あかね〕	standard	2	9784253120135
akane	〔あかね〕	standard	3	9784253120265
akane	〔あかね〕	standard	4	9784253120272
akane	〔あかね〕	standard	5	9784253120289
akari-iro-ga-setsunai-hi	灯色がせつない日	standard	1	9784088508344
akari-o-kudasai	あかりをください	standard	1	9784789783675
akarito-shirono-shinrei-yawa	あかりとシロの心霊夜話	standard	1	9784873172576
akarui-katei-no-tsukuri-kata	明るい家庭のつくり方	standard	2	9784049241402
akashia-no-michi	アカシアの道	standard	1	9784575934328
akashiro-tamago	赤白たまご	standard	3	9784887417632
akashiro-tamago	赤白たまご	standard	4	9784887418103
akashiro-tamago	赤白たまご	standard	9	9784887419346
akashiro-tamago	赤白たまご	standard	10	9784887419698
akashiro-tamago	赤白たまご	standard	11	9784864230070
akashiro-tamago	赤白たまご	standard	12	9784864230407
akashiro-tamago	赤白たまご	standard	13	9784864230766
akatsuka-fujio-no-bungaku-sanpo	赤塚不二夫の文学散歩	standard	1	9784090019012
akatsuka-fujio-no-doushitekureru	赤塚不二夫のどうしてくれる!?	standard	1	9784090019067
akatsuka-fujio-no-hachamecha-tetsugaku	赤塚不二夫のハチャメチャ哲学	standard	1	9784341160456
akatsuka-fujio-no-hata-no-moto-ni	赤塚不二夫の旗の下に	standard	1	9784811200002
akatsuka-fujio-no-jinsei-korede-iinoda	赤塚不二夫の「人生これでいいのだ!!」	standard	1	9784537025347
akatsuka-fujio-no-kyojingun-shougeki-report	赤塚不二夫の巨人軍笑撃レポート	standard	1	9784537006162
akatsuka-fujio-no-meigaza-omoshirokan	赤塚不二夫の名画座・面白館	standard	1	9784062037341
akazukin-kagekidan	赤ずきん過激団	standard	1	9784900780262
akazukin-wa-ookamiotoko-no-yume-o-miru	赤ずきんは狼男の夢を見る	standard	1	9784592153665
akebonomura-senki	あけぼの村戦記	standard	1	9784088508719
akechi-keishi-no-yuuganaru-file	明智警視の優雅なる事件簿	deluxe	1	9784063343038
akechi-mitsuhide-wa-naze-muhon-o-okoshitanoka	明智光秀はなぜ謀叛を起こしたのか?	standard	1	9784845856459
akechi-mitsuhide	明智光秀	standard	1	9784845839087
akera-to-magozou	明楽と孫蔵	standard	3	9784862259011
aki-eno-komichi	秋への小径	standard	1	9784088533292
aki-ryuuzan-no-edo-senryuu-to-hitoshoubu	秋竜山の江戸川柳と一勝負	standard	1	9784262146584
aki-ryuuzan-no-sutten-kororin-gekijou	秋竜山のすってんころりん劇場	standard	1	9784022604866
akiakane-no-touge	アキアカネの峠	standard	1	9784391904826
akihabara-ichiman-channel	秋葉原いちまんちゃんねる	standard	1	9784047136915
akihi	〔アキ〕姫	standard	2	9784091320629
akihi	〔アキ〕姫	standard	3	9784091320636
akihi	〔アキ〕姫	standard	4	9784091320643
akihi	〔アキ〕姫	standard	5	9784091320650
akihi	〔アキ〕姫	standard	6	9784091320667
akihi	〔アキ〕姫	standard	7	9784091320674
akihi	〔アキ〕姫	standard	8	9784091320681
akihi	〔アキ〕姫	standard	9	9784091320698
akihi	〔アキ〕姫	standard	10	9784091320704
akihi	〔アキ〕姫	standard	11	9784091330710
akihi	〔アキ〕姫	standard	12	9784091330727
akihi	〔アキ〕姫	standard	13	9784091330734
akihi	〔アキ〕姫	standard	14	9784091330741
akihi	〔アキ〕姫	standard	15	9784091330758
akihi	〔アキ〕姫	standard	16	9784091330765
akihi	〔アキ〕姫	standard	17	9784091330772
akihi	〔アキ〕姫	standard	18	9784091330789
akihiko-kaku-katariki	秋日子かく語りき	standard	1	9784049240313
akiiro-sutoorii	秋色すとおりい	standard	1	9784253080736
akikazeiro-no-diamond	秋風色のダイヤモンド	standard	1	9784257917144
akiko-koiuta	晶子恋歌	standard	1	9784061064737
akiko-no-calendar-16-sai	亜紀子のカレンダー 16歳	standard	1	9784049243185
akiko-no-calendar-17-sai	亜紀子のカレンダー17歳	standard	1	9784049243192
akiko-no-calendar-18sai	亜紀子のカレンダー18歳	standard	1	9784049243765
akiko-teradateka	AKIKO	standard	1	9784391905052
akira	AKIRA	standard	3	9784061744707
akki-yakou	悪鬼夜行	standard	1	9784253200561
akogare-no-amerikan-diijiei	憧れのアメリカンD・J	standard	1	9784592125938
akogare-rouge-magic	あこがれルージュマジック	standard	1	9784063173987
aku-ga-yobu	悪がよぶ!	standard	3	9784198390402
aku-no-hana	悪の華	standard	3	9784408168357
akuamarin-no-yume	アクアマリンの夢	standard	1	9784088535524
akubana-meshia	悪花救世主	standard	1	9784864231404
akuerian-age	アクエリアンエイジ	standard	1	9784047122703
akuerian-age	アクエリアンエイジ	standard	2	9784047122888
akugyou-hunter	悪業ハンター!!	standard	1	9784091507310
akujo-wa-yoru-tsukurareru	悪女は夜つくられる	standard	1	9784063173031
akuma-de-omocha	悪魔でおもちゃ	standard	1	9784832282216
akuma-ga-kitarite-fue-o-fuku	悪魔が来りて笛を吹く	bunkobon	1	9784063600360
akuma-ga-yoru-kuru	悪魔が夜来る	standard	1	9784883790180
akuma-kamoshirenai	悪魔かもしれない	standard	1	9784790112891
akuma-kamoshirenai	悪魔かもしれない	standard	4	9784790120162
akuma-kun-black-minion	アクマくんブラック・ミニオン	standard	1	9784592117346
akuma-kun-boku-wa-tenshi-ni-naritai	アクマくんぼくは天使になりたい	standard	1	9784592117117
akuma-kun-ni-onegai	アクマくんにお願い	standard	1	9784592116929
akuma-nandamon	あくまなんだもん!?	standard	1	9784756703668
akuma-ni-miirareta-hana	悪魔に魅いられた花	standard	1	9784049260236
akuma-no-finaare	悪魔の終曲	standard	1	9784253091329
akuma-no-hohoemi	悪魔のほほえみ	standard	1	9784061760578
akuma-no-kisu	悪魔のkiss	standard	1	9784847030994
akuma-no-kisu	悪魔のkiss	standard	2	9784847031007
akuma-no-kotowaza	悪魔のことわざ	bunkobon	1	9784195987797
akuma-no-rakuen	アクマの楽園	standard	1	9784575935196
akuma-no-sumu-gakuen	悪魔のすむ学園	standard	1	9784253125208
akuma-no-temariuta	悪魔の手毬唄	standard	1	9784253108126
akuma-to-odore	悪魔と踊れ	standard	1	9784049243659
akuma-to-odore	悪魔と踊れ	standard	2	9784049243857
akuma-to-odore	悪魔と踊れ	standard	3	9784049243994
akuma-to-odore	悪魔と踊れ	standard	4	9784049244403
akuma-to-odore	悪魔と踊れ	standard	5	9784049244557
akuma-to-odore	悪魔と踊れ	standard	6	9784049245042
akuma-to-odore	悪魔と踊れ	standard	7	9784049245295
akuma-to-odore	悪魔と踊れ	standard	8	9784049245394
akuma-to-odore	悪魔と踊れ	standard	9	9784049245646
akuma-to-odore	悪魔と踊れ	standard	10	9784049246063
akuma-to-odore	悪魔と踊れ	standard	11	9784049246179
akuma-to-tenshi-no-sentaku	悪魔と天使の選択	standard	1	9784821197385
akuma-wa-nemurazu	悪魔は眠らず	standard	1	9784063175097
akumagari	悪魔狩り	standard	1	9784870252783
akumanoyounawatashi	悪魔のような私	standard	1	9784765921947
akumu-koushoujin	悪夢交渉人	standard	1	9784257905059
akumu-nightmare	悪夢―ナイトメア―	deluxe	1	9784063195101
akumu-no-tameiki	悪夢のためいき	standard	1	9784253129220
akunin-shigan	悪人志願	standard	1	9784832226562
akunin-shigan	悪人志願	standard	2	9784832226593
akunin-shigan	悪人志願	standard	3	9784832226616
akurobatto-baka-yarou	アクロバットバカ野郎	standard	1	9784870256156
akuru-chan-break	あくるちゃんブレイク	standard	1	9784047122963
akuru-chan-high	あくるちゃんHigh!	standard	1	9784047123137
akuryou-iwa-kidan	悪霊岩奇談	standard	1	9784047123786
akuryou-no-juujimon	悪霊の十字紋	standard	1	9784253125246
akuryou-no-uta-ga-kikoeru	悪霊の歌が聞こえる	standard	1	9784651071213
akuryou-no-yakata	悪霊の館	standard	1	9784049246926
akuryou-sama-ote-yawaraka-ni	悪霊さまお手やわらかに	standard	1	9784063175929
akuryou	悪霊	standard	1	9784592131229
akuryoumu	悪霊夢<ナイトメア>	standard	1	9784088491813
akuryoumu	悪霊夢<ナイトメア>	standard	2	9784088491899
akuryoutou	悪霊島	standard	1	9784049242300
akuryuu-no-niwa	悪霊の庭	standard	1	9784253070492
akushizu-no-haman-san	アクシズのハマーンさん	standard	1	9784047138452
alexandrite	ALEXANDRITE	standard	5	9784592120353
alexandrite	ALEXANDRITE	standard	6	9784592120360
alexandrite	ALEXANDRITE	standard	7	9784592120377
alice-blade	Alice・blade	standard	1	9784882712862
alice-blade	Alice・blade	bunkobon	1	9784883324804
alice-club-mihappyou-selection	アリスくらぶ未発表セレクション	standard	1	9784877343972
alice-club-mihappyou-selection	アリスくらぶ未発表セレクション	standard	2	9784877346416
alice-doumei	ありす同盟	standard	1	9784048531351
alice-i-love-you	アリス・アイラブユー	standard	1	9784061083424
alice-ni-kiss	アリスにきっす	standard	1	9784061700765
alice-no-13-jikan	アリスの13時間	deluxe	1	9784063131086
alice-no-hanamichi	アリスの花道	standard	3	9784049249118
alice-tanteikyoku	アリス探偵局	standard	1	9784073038702
alice-ttara-moo	アリスったらもお!	standard	1	9784886410856
alicia-y	アリシア・Y	standard	1	9784871821032
alien-crash	エイリアンクラッシュ	standard	2	9784267901775
alien-no-daishinjitsu	エイリアンの大真実	standard	1	9784063133660
alien-street	エイリアン通り	standard	2	9784592113027
alien-street	エイリアン通り	standard	4	9784592113041
alien-street	エイリアン通り	standard	5	9784592113058
alien-street	エイリアン通り	standard	6	9784592113065
alien-street	エイリアン通り	standard	8	9784592113089
all-kusemono	オール曲者	standard	1	9784103447023
all-naito-live	オールナイトライブ	standard	1	9784757202597
all-naito-live	オールナイトライブ	standard	3	9784757704398
all-night-long	ALL NIGHT LONG	standard	1	9784803319071
all-red	オール・レッド	standard	1	9784592115052
all-stars	All stars	standard	1	9784943966104
alle-gra-mente	Alle gra mente	standard	1	9784088602639
allergy-suit	アレルギー戦士	standard	1	9784091811905
allergy	アレルジィ	standard	1	9784592730576
alpha-1993	ALPHA	standard	1	9784048523851
alps-no-shoujo-heidi-1990	アルプスの少女ハイジ	standard	1	9784091413550
am-4ji-no-umi-no-iro	A.M.4時の海の色	standard	1	9784592130925
ama-gonzui	海人ゴンズイ	standard	1	9784420131322
amadera-kaigoroshi	尼寺飼いごろし	standard	1	9784900854055
amaenjaneeyo	甘えんじゃねぇよ!	standard	1	9784796243599
amaenjaneeyo	甘えんじゃねぇよ!	bunkobon	1	9784480035349
amaenjaneeyo	甘えんじゃねぇよ!	deluxe	1	9784789783132
amagakeru-hoshi	天翔ける星	standard	1	9784253092470
amahara-mahou-kottouten	天原魔法骨董店	standard	1	9784047135901
amai-koe	あまい声	standard	1	9784812487341
amai-toge	甘い棘	standard	1	9784088620688
amaizo-dango	あまいぞ!男吾	standard	16	9784091417060
amakakeru-doushin	天翔ける童心	standard	1	9784907887018
amakakeru-toki-no-shizuku	天翔る時の雫	standard	1	9784894471511
amanatsu	あまなつ	standard	1	9784757703117
amasakaru-tsukihoshi	天離る月星	standard	1	9784253091206
amaterasu	アマテラス	standard	1	9784049240191
amaterasu	アマテラス	standard	2	9784049240405
amaterasu	アマテラス	standard	3	9784049241440
amatsu-raimei	天つ雷鳴	standard	1	9784253075398
amayadori-no-koibito	雨やどりの恋人	standard	1	9784088543376
amazing-mary	あめいじんぐマリー	standard	1	9784253068406
ame-monogatari	雨物語	standard	1	9784537035452
ame-ni-nurete-hot-milk	雨にぬれてホットミルク	standard	1	9784061097407
ame-no-hi-mo-hare-no-hi-mo	雨の日も晴れの日も	standard	1	9784049280425
ame-no-kaauosshu	雨のカーウォッシュ	standard	1	9784420132275
ame-no-oto-ga-kikoeru	雨の音がきこえる	bunkobon	1	9784091907219
ame-no-yoru-doa-no-ushiro-ni	雨の夜、ドアの後ろに	standard	1	9784651071114
ame-nochi-hare-1997	あめのち晴れ	standard	1	9784592127499
ame-o-mitakai	雨を見たかい	standard	1	9784061701113
amemajiriromanholiday	雨まじりRoman Holiday	standard	1	9784061702196
amemiya-yukigoori	雨宮雪氷	standard	1	9784792602468
amenohousoku	雨の法則	standard	1	9784592130604
amentia	AMENTIA	standard	1	9784799209066
amentia	AMENTIA	standard	2	9784799209561
american-pie	アメリカン・パイ	standard	1	9784091780171
ameta	雨太	standard	1	9784592132813
ammonite-romance	アンモナイト・ロマンス	standard	1	9784391913835
amnesia-1995	AMNESIA	standard	1	9784091331045
an-to-non	アンとノン	standard	1	9784537008449
ana-ga-aiteru	穴があいてる	standard	1	9784408166513
anata-dake-ga-suki	あなただけがすき	standard	1	9784773005622
anata-dake-kyou-wa	あなただけ今日は	standard	1	9784847030352
anata-eno-kotoba	あなたへの言葉	standard	1	9784061089075
anata-ga-nozomu-nara	あなたが望むなら	standard	1	9784088498430
anata-ga-paradise	あなたがパラダイス	standard	1	9784592177197
anata-ni-aete-yokatta	あなたに、逢えてよかった!!	standard	2	9784883155064
anata-ni-aete-yokatta	あなたに、逢えてよかった!!	standard	3	9784883154944
anata-ni-ageru	あなたにあげる♡	standard	1	9784821195626
anata-ni-aitai	あなたに逢いたい	standard	1	9784049242959
anata-ni-hot-message	あなたにホット・メッセージ	standard	1	9784253081429
