isbn	db_slug	db_title	db_author	src_title(種1/楽天)	src_author
9784098613045	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784098614219	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784098615735	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784098617166	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784098625291	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784098626045	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ.	若狭星;香川マサヒト	AUTHOR_DIFF
9784098626977	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784098627851	shinratsu-naru-gourmet	辛辣なるグルメ	g3井田;鷹巣ヒロキ	辛辣なるグルメ	若狭星;香川マサヒト	AUTHOR_DIFF
9784408170794	shinrei-jikkyou-chuukei-special	心霊実況中継スペシャル	(unknown)	心霊実況中継スペシャル	キモトノリコ;ナルミ連子;ミル吉;井	AUTHOR_DIFF
9784408176239	shinrei-jikkyou-chuukei-special	心霊実況中継スペシャル	(unknown)	心霊実況中継スペシャル : 本当にあった	カワグチケイ;キモトノリコ;ナルミ連	AUTHOR_DIFF
9784886728036	shinreijoumonogatari	真・隷嬢物語	woody-rinn	新・隷嬢物語	森林リンゴ	TORICHIGAE
9784091386199	shinri-sousakan-kokoro	心理捜査官ココロ	北村有香	心理捜査官ココロ	キタムラユウカ	AUTHOR_DIFF
9784098700172	shinri-sousakan-kokoro	心理捜査官ココロ	北村有香	心理捜査官ココロ	キタムラユウカ	AUTHOR_DIFF
9784098707393	shinri-sousakan-kokoro	心理捜査官ココロ	北村有香	心理捜査官ココロ	キタムラユウカ	AUTHOR_DIFF
9784098713394	shinri-sousakan-kokoro	心理捜査官ココロ	北村有香	心理捜査官ココロ	キタムラユウカ	AUTHOR_DIFF
9784098715824	shinri-sousakan-kokoro	心理捜査官ココロ	北村有香	心理捜査官ココロ	キタムラユウカ	AUTHOR_DIFF
9784065204863	shinryaku-nyatsu	侵略ニャッ!	渡辺慎一漫画家	侵略ニャッ!	渡辺慎一	AUTHOR_DIFF
9784065224540	shinryaku-nyatsu	侵略ニャッ!	渡辺慎一漫画家	侵略ニャッ!	渡辺慎一	AUTHOR_DIFF
9784088762067	shinseiki-buraiden-kyouko-ekusupuroojon	新世紀無頼伝侠子エクスプロージョン	山本夜羽音	新世紀無頼伝侠子エクスプロージョン	山本夜羽	AUTHOR_DIFF
9784893675033	shinsekai-blood-street	新世界ブラッドストリート	尾上龍太郎	新世界ブラッドストリート（vol．1）	尾上竜太郎	AUTHOR_DIFF
9784257904939	shinsengumi-fushimatsuki-kondou-isami	新選組不始末記・近藤勇	二階堂正宏	新選組不始末記・近藤勇	二階堂正宏(1948-)	AUTHOR_DIFF
9784757559554	shinu-toki-wa-mabayuku	死ぬときはまばゆく	カズキ	死ぬときはまばゆく	小鳥游ミズキ	AUTHOR_DIFF
9784757562981	shinu-toki-wa-mabayuku	死ぬときはまばゆく	カズキ	死ぬときはまばゆく	小鳥游ミズキ	AUTHOR_DIFF
9784757566422	shinu-toki-wa-mabayuku	死ぬときはまばゆく	カズキ	死ぬときはまばゆく	小鳥游ミズキ	AUTHOR_DIFF
9784757571297	shinu-toki-wa-mabayuku	死ぬときはまばゆく	カズキ	死ぬときはまばゆく	小鳥游ミズキ	AUTHOR_DIFF
9784757577145	shinu-toki-wa-mabayuku	死ぬときはまばゆく	カズキ	死ぬときはまばゆく	小鳥游ミズキ	AUTHOR_DIFF
9784063910070	shinyaku-meruhien	新約Marchen	エムケエ	新約Marchen	soundhorizon;鳥飼ヤスユ	AUTHOR_DIFF
9784065144206	shinyaku-meruhien	新約Marchen	エムケエ	新約Marchen	soundhorizon;鳥飼ヤスユ	AUTHOR_DIFF
9784088907109	shio-chan-to-boku	しをちゃんとぼく	leegeorgie	しをちゃんとぼく	t長	AUTHOR_DIFF
9784088910338	shio-chan-to-boku	しをちゃんとぼく	leegeorgie	しをちゃんとぼく = Lifeless 	t長	AUTHOR_DIFF
9784596530387	shio-taiou-osananajimi-ni-amasugi-body-o-taberaremashita	塩対応幼馴染に甘過ぎボディを食べられまし	竹若トモハル	塩対応幼馴染に甘過ぎボディを食べられまし	南志都	AUTHOR_DIFF
9784596530400	shio-taiou-osananajimi-ni-amasugi-body-o-taberaremashita	塩対応幼馴染に甘過ぎボディを食べられまし	竹若トモハル	塩対応幼馴染に甘過ぎボディを食べられまし	南志都	AUTHOR_DIFF
9784302103799	shio-taiou-osananajimi-ni-amasugi-body-o-taberaremashita	塩対応幼馴染に甘過ぎボディを食べられまし	竹若トモハル	塩対応幼馴染に甘過ぎボディを食べられまし	南志都	AUTHOR_DIFF
9784302103812	shio-taiou-osananajimi-ni-amasugi-body-o-taberaremashita	塩対応幼馴染に甘過ぎボディを食べられまし	竹若トモハル	塩対応幼馴染に甘過ぎボディを食べられまし	南志都	AUTHOR_DIFF
9784592230656	shiokaze-to-ryuu-no-sumika	汐風と竜のすみか	キアチマチ	汐風と竜のすみか	縞アサト	AUTHOR_DIFF
9784592230854	shiokaze-to-ryuu-no-sumika	汐風と竜のすみか	キアチマチ	汐風と竜のすみか	縞アサト	AUTHOR_DIFF
9784253253611	shiosai-no-bon	潮騒の凡	ウヒョ助	潮騒の凡	ナンジョウヨシミ;塚脇永久	AUTHOR_DIFF
9784253253628	shiosai-no-bon	潮騒の凡	ウヒョ助	潮騒の凡	ナンジョウヨシミ;塚脇永久	AUTHOR_DIFF
9784253253635	shiosai-no-bon	潮騒の凡	ウヒョ助	潮騒の凡	ナンジョウヨシミ;塚脇永久	AUTHOR_DIFF
9784253253642	shiosai-no-bon	潮騒の凡	ウヒョ助	潮騒の凡	ナンジョウヨシミ;塚脇永久	AUTHOR_DIFF
9784758016810	shiosai-no-majo	潮騒の魔女	上田アキ	潮騒の魔女	モグス	AUTHOR_DIFF
9784758017169	shiosai-no-majo	潮騒の魔女	上田アキ	潮騒の魔女	モグス	AUTHOR_DIFF
9784781613048	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784781615325	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784781618005	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784781619880	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784781621807	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784781623139	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784781625133	shiota-sensei-to-amai-chan	塩田先生と雨井ちゃん	クレヨンカンパニー	塩田先生と雨井ちゃん	ナカトカクミコ	AUTHOR_DIFF
9784593881420	shiotaiou-no-shiota-kun	塩対応の塩田くん	永遠幸	塩対応の塩田くん	エトオミユキ	AUTHOR_DIFF
9784593881543	shiotaiou-no-shiota-kun	塩対応の塩田くん	永遠幸	塩対応の塩田くん	エトオミユキ	AUTHOR_DIFF
9784063119442	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（4）	山本晃	AUTHOR_DIFF
9784063120479	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（7）	山本晃	AUTHOR_DIFF
9784063120752	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（8）	山本晃	AUTHOR_DIFF
9784063121315	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（9）	山本晃	AUTHOR_DIFF
9784063121605	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（10）	山本晃	AUTHOR_DIFF
9784063121834	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（11）	山本晃	AUTHOR_DIFF
9784063122398	shippuu-densetsu-hikosa	疾風伝説 彦佐	山本航暉	疾風伝説彦佐（12）	山本晃(1965生)	AUTHOR_DIFF
9784845852017	shippuuken-hayabusa-tenchuu-mizuno-tadakuni	疾風剣はやぶさ天誅!!水野忠邦	甲良幹二郎	疾風剣はやぶさ天誅!!水野忠邦	甲良幹二朗	AUTHOR_DIFF
9784757557369	shiraishi-kun-no-doukyuusei	白石君の動級生	港川一臣	白石君の動級生	チノク	AUTHOR_DIFF
9784757561786	shiraishi-kun-no-doukyuusei	白石君の動級生	港川一臣	白石君の動級生	チノク	AUTHOR_DIFF
9784832276031	shiratama	しらたま!	アズマユキ	しらたま！	アヅマユキ	AUTHOR_DIFF
9784061702004	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（1）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784061702202	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（2）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784061702356	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（3）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784061702462	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（4）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784061702769	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（5）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784061703124	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（6）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784061703681	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます（7）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784062608213	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます！（1）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784062608220	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます！（2）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784062608237	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます！（3）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784062608244	shiratori-reiko-de-gozaimasu	白鳥麗子でございます!	鈴木由美子	白鳥麗子でございます！（4）	鈴木由美子(漫画家)	AUTHOR_DIFF
9784063300369	shiratori-reiko-no-gokuraku-hawai-de-gozaimasutsu	白鳥麗子の極楽ハワイでございますっ!	鈴木由美子	白鳥麗子の極楽ハワイでございますっ！	鈴木由美子(漫画家)	AUTHOR_DIFF
9784796413091	shirayukihime-ni-kuchizuke	白雪姫にくちづけ	深緑野分	白雪姫にくちづけ	吉尾アキラ	AUTHOR_DIFF
9784796414012	shirayukihime-ni-kuchizuke	白雪姫にくちづけ	深緑野分	白雪姫にくちづけ	吉尾アキラ	AUTHOR_DIFF
9784088934983	shiretsu-to-sugee-koto-itteru-gal	しれっとすげぇこと言ってるギャル。	中村朝;松浦太一	しれっとすげぇこと言ってるギャル。 2 	オツジ;松浦太一(plott)	AUTHOR_DIFF
9784049121490	shiritsu-hamanasu-chuukoutou-gakkou-danshiryou-no-tomadoi	私立浜茄子中高等学校男子寮の戸惑い	住咲ユヅナ	私立浜茄子中高等学校男子寮の戸惑い	円山晃	AUTHOR_DIFF
9784049127065	shiritsu-hamanasu-chuukoutou-gakkou-danshiryou-no-tomadoi	私立浜茄子中高等学校男子寮の戸惑い	住咲ユヅナ	私立浜茄子中高等学校男子寮の戸惑い	円山晃	AUTHOR_DIFF
9784040658766	shirohebijou-ni-kisu-kudasai	白蛇嬢にキスください。	由村	白蛇嬢にキスください。	ヨハチ	AUTHOR_DIFF
9784040643441	shirohebijou-ni-kisu-kudasai	白蛇嬢にキスください。	由村	白蛇嬢にキスください。	ヨハチ	AUTHOR_DIFF
9784575818000	shiroi-dandou	白い弾道	渡辺敏	白い弾道（1）	渡辺敏(漫画家)	AUTHOR_DIFF
9784575818468	shiroi-dandou	白い弾道	渡辺敏	白い弾道（2）	渡辺敏(漫画家)	AUTHOR_DIFF
9784575819809	shiroi-dandou	白い弾道	渡辺敏	白い弾道（4）	渡辺敏(漫画家)	AUTHOR_DIFF
9784391904444	shiroi-machi-no-adoriaana	白い町のアドリアーナ	野妻マユ美	白い町のアドリアーナ（1）	野妻マユミ	AUTHOR_DIFF
9784391904604	shiroi-machi-no-adoriaana	白い町のアドリアーナ	野妻マユ美	白い町のアドリアーナ（2）	野妻マユミ	AUTHOR_DIFF
9784047300200	shirojishi-no-kodomotachi	白獅子の子供たち	菊池マリコ	白獅子の子供たち	高橋那津子	AUTHOR_DIFF
9784047300897	shirojishi-no-kodomotachi	白獅子の子供たち	菊池マリコ	白獅子の子供たち	高橋那津子	AUTHOR_DIFF
9784832256644	shirokuma-wa-shieekaa-o-furemasen	シロクマはシェーカーを振れません	tsukuru	シロクマはシェーカーを振れません	佐倉色	AUTHOR_DIFF
9784832257306	shirokuma-wa-shieekaa-o-furemasen	シロクマはシェーカーを振れません	tsukuru	シロクマはシェーカーを振れません	佐倉色	AUTHOR_DIFF
9784783510949	shisaku-nansensu-senshuu	思索ナンセンス選集	久里洋二	佐々木マキのナンセンス世界	佐々木マキ	TORICHIGAE
9784537008357	shishitachi-no-kouya	獅子たちの荒野	由紀賢二;雁屋哲	獅子たちの荒野（1）	由起賢二	AUTHOR_DIFF
9784537008487	shishitachi-no-kouya	獅子たちの荒野	由紀賢二;雁屋哲	獅子たちの荒野（7）	由起賢二	AUTHOR_DIFF
9784537008494	shishitachi-no-kouya	獅子たちの荒野	由紀賢二;雁屋哲	獅子たちの荒野（8）	由起賢二	AUTHOR_DIFF
9784537008463	shishitachi-no-kouya	獅子たちの荒野	由紀賢二;雁屋哲	獅子たちの荒野（9）	由起賢二	AUTHOR_DIFF
9784022142757	shishunki-koara-no-ichinichi	思春期コアラの一日	ナカ憲人	思春期コアラの一日	中憲人	AUTHOR_DIFF
9784897422664	shitou-iejimasen	死闘伊江島戦	新里堅進	死闘伊江島戦	シンザトケンシン;石原昌家	AUTHOR_DIFF
9784897422671	shitou-iejimasen	死闘伊江島戦	新里堅進	死闘伊江島戦	シンザトケンシン;石原昌家	AUTHOR_DIFF
9784864234634	shitsuji-dono-no-aineko	執事殿の愛猫	舵英里	執事殿の愛猫	蛇英里	AUTHOR_DIFF
9784758030304	shitsuji-emu	執事M	サクラ真呂	執事M	佐倉牡丹	AUTHOR_DIFF
9784758031127	shitsuji-emu	執事M	サクラ真呂	執事M	佐倉牡丹	AUTHOR_DIFF
9784758056236	shitsuji-ni-kokkyou-nante	執事に国境なんて	赤夏	執事に国境なんて	五十嵐嵐	AUTHOR_DIFF
9784758057301	shitsuji-ni-kokkyou-nante	執事に国境なんて	赤夏	執事に国境なんて	五十嵐嵐	AUTHOR_DIFF
9784776735274	shitsuji-to-torawarehime	執事と囚われ姫	徐園	執事と囚われ姫	水里友紀	AUTHOR_DIFF
9784776735281	shitsuji-to-torawarehime	執事と囚われ姫	徐園	執事と囚われ姫	水里友紀	AUTHOR_DIFF
9784776736899	shitsuji-to-torawarehime	執事と囚われ姫	徐園	執事と囚われ姫	水里友紀	AUTHOR_DIFF
9784776738398	shitsuji-to-torawarehime	執事と囚われ姫	徐園	執事と囚われ姫	水里友紀	AUTHOR_DIFF
9784893932006	shitsurakuen-1996	失楽園	targo良明;ジェームスホタテ;ツ	失楽園	kinsan;イヅルミ;カクシナノゾ	AUTHOR_DIFF
9784893932075	shitsurakuen-1996	失楽園	targo良明;ジェームスホタテ;ツ	失楽園	mac-v;tagro;イヅルミ;ヨ	AUTHOR_DIFF
9784065105580	shittaka-brillia	しったかブリリア	カトウハルアキ	しったかブリリア	珈琲	AUTHOR_DIFF
9784065115367	shittaka-brillia	しったかブリリア	カトウハルアキ	しったかブリリア = SITTAKA B	珈琲	AUTHOR_DIFF
9784785946432	shiyounan-bakusouzoku	湘南爆走族	西城隆詞	湘南爆走族アニメカラー版（6）	吉田聡	AUTHOR_DIFF
9784063281422	shiyouyo	しようよ	小野佳苗	しようよ（2）	倉上淳士	AUTHOR_DIFF
9784065148235	shizumare-vinsento	しずまれ!ヴィンセント	百井一途	しずまれ!ヴィンセント	カイレメク	AUTHOR_DIFF
9784065168615	shizumare-vinsento	しずまれ!ヴィンセント	百井一途	しずまれ!ヴィンセント	カイレメク	AUTHOR_DIFF
9784575854480	shogun-ashikaga-yoshiaki	将軍足利義昭	國津武士	将軍足利義昭 : 信長を一番殺したかった	シマタケヒト	AUTHOR_DIFF
9784040656441	shogun-no-chi	将軍の血	flowerchild	将軍の血 = Blood of the 	今井ムジイ	AUTHOR_DIFF
9784040658193	shogun-no-chi	将軍の血	flowerchild	将軍の血 = Blood of the 	今井ムジイ	AUTHOR_DIFF
9784040645650	shogun-no-chi	将軍の血	flowerchild	将軍の血 = Blood of the 	今井ムジイ	AUTHOR_DIFF
9784799744949	shojo-kara-hajimeru-kekkon-seikatsu	処女から始める結婚生活	冬坂コロモ	処女から始める結婚生活	柚樹チヒロ	AUTHOR_DIFF
9784799749005	shojo-kara-hajimeru-kekkon-seikatsu	処女から始める結婚生活	冬坂コロモ	処女から始める結婚生活	柚樹チヒロ	AUTHOR_DIFF
9784418965182	shokatsu-koumei-1996	諸葛孔明	石ノ森章太郎	諸葛孔明	石森プロ	AUTHOR_DIFF
9784049230284	shoki-sakuhin-shuu	レフトアンドライト	山岸凉子	レフトアンドライト 山岸涼子全集　28	山岸涼子	AUTHOR_DIFF
9784041112809	shokuba-to-jitaku-de-gap-no-aru-papa	職場と自宅でギャップのあるパパ	佐藤カケル	職場と自宅でギャップのあるパパ	泡沫	AUTHOR_DIFF
9784041118269	shokuba-to-jitaku-de-gap-no-aru-papa	職場と自宅でギャップのあるパパ	佐藤カケル	職場と自宅でギャップのあるパパ	泡沫	AUTHOR_DIFF
9784041122884	shokuba-to-jitaku-de-gap-no-aru-papa	職場と自宅でギャップのあるパパ	佐藤カケル	職場と自宅でギャップのあるパパ	泡沫	AUTHOR_DIFF
9784041137055	shokuba-to-jitaku-de-gap-no-aru-papa	職場と自宅でギャップのあるパパ	佐藤カケル	職場と自宅でギャップのあるパパ	泡沫	AUTHOR_DIFF
9784041166932	shokuba-to-jitaku-de-gap-no-aru-papa	職場と自宅でギャップのあるパパ	佐藤カケル	職場と自宅でギャップのあるパパ	泡沫;泡沫1997-	AUTHOR_DIFF
9784092965232	shokubutsu-dai-tanken	植物大探検	藤子f不二雄	ドラえもんふしぎ探検シリーズ13・ドラえ	小学館	AUTHOR_DIFF
9784048996310	shokugyou-wa-kanteishi-desu-shingan-tte-nandesu-ka	職業は鑑定士ですが〈神眼〉ってなんですか	ニャンタロウ;鹿乃子	職業は鑑定士ですが〈神眼〉ってなんですか	コノモトケント;ユノヒト;渡琉兎	AUTHOR_DIFF
9784048996600	shokugyou-wa-kanteishi-desu-shingan-tte-nandesu-ka	職業は鑑定士ですが〈神眼〉ってなんですか	ニャンタロウ;鹿乃子	職業は鑑定士ですが〈神眼〉ってなんですか	コノモトケント;ユノヒト;渡琉兎	AUTHOR_DIFF
9784040690308	shokunin-otoko-kanda-kun	職人男子神田くん	木下聡志	職人男子神田くん	木下サトシ	AUTHOR_DIFF
9784040693606	shokunin-otoko-kanda-kun	職人男子神田くん	木下聡志	職人男子神田くん	木下サトシ	AUTHOR_DIFF
9784575823677	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（1）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575823813	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（2）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575823950	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（3）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575824193	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（4）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575824339	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（5）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575824469	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（6）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575824605	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（7）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784575824711	shop-riido-koutarou	SHOPLEAD航太郎	人見惠史	Shop　lead航太郎（8）	人見恵史;末田雄一郎	AUTHOR_DIFF
9784757575844	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784757579804	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784757583719	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784757587458	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784757592599	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784757597570	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784301004097	shota-oni	ショタおに	アカコッコ	ショタおに	中山幸	AUTHOR_DIFF
9784048927352	shotenin-hayama-komako	書店員波山個間子	東裏友希	書店員波山個間子	黒谷知也	AUTHOR_DIFF
9784048935555	shotenin-hayama-komako	書店員波山個間子	東裏友希	書店員波山個間子	黒谷知也	AUTHOR_DIFF
9784785965495	shotenin-makoto-no-ban-san	書店員まことの晩餐	ジョポジョリン	書店員まことの晩餐	サカキシン	AUTHOR_DIFF
9784785966546	shotenin-makoto-no-ban-san	書店員まことの晩餐	ジョポジョリン	書店員まことの晩餐	サカキシン	AUTHOR_DIFF
9784785973056	shotenin-makoto-no-ban-san	書店員まことの晩餐	ジョポジョリン	書店員まことの晩餐	サカキシン	AUTHOR_DIFF
9784040657530	shouan-to-hibi	しょうあんと日々。	藤野モヤム	しょうあんと日々。	桑佳アサ	AUTHOR_DIFF
9784040643588	shouan-to-hibi	しょうあんと日々。	藤野モヤム	しょうあんと日々。	桑佳アサ	AUTHOR_DIFF
9784046801944	shouan-to-hibi	しょうあんと日々。	藤野モヤム	しょうあんと日々。	桑佳アサ	AUTHOR_DIFF
9784065115657	shougakusei-ga-mama-demo-iidesuka	小学生がママでもいいですか?	ヂタマ(某)	小学生がママでもいいですか?	ヂタマ某	AUTHOR_DIFF
9784065147597	shougakusei-ga-mama-demo-iidesuka	小学生がママでもいいですか?	ヂタマ(某)	小学生がママでもいいですか?	ヂタマ某	AUTHOR_DIFF
9784065187586	shougakusei-ga-mama-demo-iidesuka	小学生がママでもいいですか?	ヂタマ(某)	小学生がママでもいいですか?	ヂタマ某	AUTHOR_DIFF
9784065215876	shougakusei-ga-mama-demo-iidesuka	小学生がママでもいいですか?	ヂタマ(某)	小学生がママでもいいですか?	ヂタマ某	AUTHOR_DIFF
9784091321329	shouhin-niwa-te-o-dasuna	商品には手を出すな	藤田和子	商品に手を出すな	藤田和子(漫画家)	AUTHOR_DIFF
9784396791964	shoujo-hana-zukan	少女花図鑑	泉スズシロ	少女花図鑑	雪狸	AUTHOR_DIFF
9784396791971	shoujo-hana-zukan	少女花図鑑	泉スズシロ	少女花図鑑	雪狸	AUTHOR_DIFF
9784063945591	shoujo-manga-wa-okirai-desuka	少女マンガはお嫌いですか?	サトマルマミ	少女マンガはお嫌いですか?	森田羊	AUTHOR_DIFF
9784065108659	shoujo-manga-wa-okirai-desuka	少女マンガはお嫌いですか?	サトマルマミ	少女マンガはお嫌いですか?	森田羊	AUTHOR_DIFF
9784408171876	shoujo-no-mousou-wa-itsu-hiraku	少女の妄想はいつひらく?	厦門潤	少女の妄想はいつひらく?	陸乃家鴨	AUTHOR_DIFF
9784198301910	shoujo-tantei	少女探偵	伊藤伸平	少女探偵	伊藤伸平(1960-)	AUTHOR_DIFF
9784575846768	shoujo-za-wairuzu	少女・ザ・ワイルズ	渡邉ポポ	少女・ザ・ワイルズ	hun;zhena	AUTHOR_DIFF
9784575847321	shoujo-za-wairuzu	少女・ザ・ワイルズ	渡邉ポポ	少女・ザ・ワイルズ	hun;zhena	AUTHOR_DIFF
9784575847840	shoujo-za-wairuzu	少女・ザ・ワイルズ	渡邉ポポ	少女・ザ・ワイルズ	hun;zhena	AUTHOR_DIFF
9784480436788	shoujotachi-no-kakusei	少女たちの覚醒	萩尾望都	少女たちの覚醒	]萩尾望都;恩田陸	AUTHOR_DIFF
9784048923293	shoujotachi-wa-kouya-o-mezasu	少女たちは荒野を目指す	平ツクネ;甘露アメ	少女たちは荒野を目指す	カヅチ;ミナトソフト;松竜	AUTHOR_DIFF
9784048929233	shoujotachi-wa-kouya-o-mezasu	少女たちは荒野を目指す	平ツクネ;甘露アメ	少女たちは荒野を目指す	カヅチ;ミナトソフト;松竜	AUTHOR_DIFF
9784048934404	shoujotachi-wa-kouya-o-mezasu	少女たちは荒野を目指す	平ツクネ;甘露アメ	少女たちは荒野を目指す	カヅチ;ミナトソフト;松竜	AUTHOR_DIFF
9784063607024	shoumaru	翔丸	能條純一	翔丸（上）	能条純一	AUTHOR_DIFF
9784063607031	shoumaru	翔丸	能條純一	翔丸（下）	能条純一	AUTHOR_DIFF
9784160900295	shounan-genjiroo	湘南ゲンジロー	クジライイク子	湘南ゲンジロー（1）	クジライイクコ	AUTHOR_DIFF
9784160900455	shounan-genjiroo	湘南ゲンジロー	クジライイク子	湘南ゲンジロー（2）	クジライイクコ	AUTHOR_DIFF
9784160900561	shounan-genjiroo	湘南ゲンジロー	クジライイク子	湘南ゲンジロー（3）	クジライイクコ	AUTHOR_DIFF
9784063821048	shounan-resukyuubu	湘南レスキュー部	東元俊哉	湘南レスキュー部	東元俊也	AUTHOR_DIFF
9784198300821	shounen-captain-serekuto	少年キャプテンSELECT	アロヒロシ	少年キャプテンセレクト（1）	少年キャプテン編集部	AUTHOR_DIFF
9784198320324	shounen-captain-serekuto	少年キャプテンSELECT	アロヒロシ	少年キャプテンセレクト（3）	少年キャプテン編集部	AUTHOR_DIFF
9784124102239	shounen-esuefu-tanpen	少年SF短篇	藤子不二雄	宇宙人	藤子f不二雄	TORICHIGAE
9784124102277	shounen-esuefu-tanpen	少年SF短篇	藤子不二雄	創世日記	藤子f不二雄	TORICHIGAE
9784124102352	shounen-esuefu-tanpen	少年SF短篇	藤子不二雄	マイロボット	藤子f不二雄	TORICHIGAE
9784124102390	shounen-esuefu-tanpen	少年SF短篇	藤子不二雄	おれ、夕子	藤子f不二雄	TORICHIGAE
