slug	title	our_authors	source_authors(同題)	status
kuso-onna-ni-sachi-are	クソ女に幸あれ	岸川瑞樹		NOT_FOUND
kusozako-fuuki-iinchou-kaeri-chan	クソザコ風紀委員長かえりちゃん	サルピン		NOT_FOUND
kusunoki-san-wa-koukou-debut-ni-shippai-shite-iru	楠木さんは高校デビューに失敗している	ミイミツキ	ミイ;ミツキ	AUTHOR_MISMATCH
kusunoki-shouhei-collection	楠勝平コレクション	楠勝平	凉子;勝平;山岸	AUTHOR_MISMATCH
kusuri-de-osanaku-natta-okage-de-reikoku-koushaku-sama-ni-hirowaremashita	薬で幼くなったおかげで冷酷公爵様に拾われました	佐槻奏多;持月コモチ		NOT_FOUND
kusuri-no-mamono-no-kaikosareta-wake-comic	薬の魔物の解雇理由@COMIC	桜瀬彩香;真丸イノ		NOT_FOUND
kusuriya-keiei-shite-mitara-rieki-ga-osoroshii-koto-ni-narimashita	薬屋経営してみたら、利益が恐ろしいことになりました	マイカ;樋木ユイチ		NOT_FOUND
kusuriya-no-seijo	薬屋の聖女	木嶋隆太;浅井ソラ		NOT_FOUND
kusuriyubi-ni-himitsu-no-koi	薬指に秘密の恋	極楽院櫻子	サクラアシカ	AUTHOR_MISMATCH
kusushi-no-hakushaku-reijou-wa-densetsu-no-koryuu-ni-aisareru	薬師の伯爵令嬢は伝説の仔竜に愛される	時雨サヨ;雨川水海	lunam;ヒヅキミヤ;ミズツキ	AUTHOR_MISMATCH
kutabire-chuunen-to-hoshiyomi-no-shoujo	くたびれ中年と星詠みの少女	大槻俊也;葵日向		NOT_FOUND
kutsu-no-muku-mama	靴の向くまま	ミヤビアキノ	アキノ;ミヤビ	AUTHOR_MISMATCH
kuuchuu-roukaku-no-juunin	空中楼閣の住人	波津彬子	彬子;波津	AUTHOR_MISMATCH
kuuden-no-himegimi	空電の姫君	冬目景	冬目	AUTHOR_MISMATCH
kuudere-zuma	クーデレづま	七草天音		NOT_FOUND
kuuneru-marta-nuubo	くーねるまるた ぬーぼ	高尾ジング	ジング;高尾	AUTHOR_MISMATCH
kuuraisen-uchiharairei	空来船打払令	加藤文孝	加藤;文孝	AUTHOR_MISMATCH
kuuron-kiso	空論基礎	ヴィンチ;恐山		NOT_FOUND
kuusou-kagaku-dai-bouken-katsugeki-kyousaku-dai-zenshuu	空想科学大冒険活劇競作大全集	岩尾収蔵		AUTHOR_MISMATCH
kuwata-jirou-adaruto-tanpenshuu	桑田次郎アダルト短編集	桑田二郎	桑田次郎	AUTHOR_MISMATCH
kuwata-kigurumi-gekijou-damekko-doubutsu	桑田着ぐるみ劇場だめっこどうぶつ	桑田乃梨子		NOT_FOUND
kuyashii-cry-suki	くやしいくらい、好き。	一本木尊	斉木;斉木優	AUTHOR_MISMATCH
kuyou-no-houshuu	供養の報酬	山本マユリ		NOT_FOUND
kuze-kun-warui-koto-shicha-dame	久世くん、悪いことしちゃダメ	仲月カナ;香乃子		NOT_FOUND
kuzesanchi-no-oyome-san	久世さんちのお嫁さん.	ミツナナエ		NOT_FOUND
kuzu-inou-saamo-opereetaa-no-ore-ga-musou-suru-made	クズ異能温度を変える者(サーモオペレーター)の俺が無双するまで	中原都;熊坂出	彩藤ナオ;荻pote;鍋敷	AUTHOR_MISMATCH
kuzu-na-kemono-wa-aishisugi	クズなケモノは愛しすぎ	三咲ユウ;吉田マリィ		NOT_FOUND
kuzu-ningen-chiryou-shimasu-jinkaku-seikei-geka	クズ人間、治療します。	亜月亮		NOT_FOUND
kuzu-no-ha	葛の葉	田辺真由美		NOT_FOUND
kuzuless-oblige	クズレス・オブリージュ	アバタロー作家;大崎ペコ丸		NOT_FOUND
kyabajou-to-himoneko	キャバ嬢とヒモ猫	ミツル	一式アキラ	AUTHOR_MISMATCH
kyantaman	キャンタマン	森口ジョー	ジョー;森口	AUTHOR_MISMATCH
kyaruru-city-no-bunchou-ishidan	キャルルCITYの文鳥医師団	マルイミカ	マルイ;ミカ	AUTHOR_MISMATCH
kyatapirando	きゃたぴランド	キャタ		NOT_FOUND
kyatchi-the-sento	キャッチ・ザ・セント	玖乃緑		NOT_FOUND
kyoaku-gakuen	巨悪学園	長沢克泰	長沢克泰ウドン	AUTHOR_MISMATCH
kyodai-seibutsu-bakari-no-isekai-o-parukuuru-to-ashiba-skill-de-musou-suru	巨大生物ばかりの異世界をパルクールと足場スキルで無双する。	tadd;神奈		NOT_FOUND
kyojinjuu	ザ・パラノイド 巨人獣	石川球太	石川球人	AUTHOR_MISMATCH
kyojinyou-shingeki-no-kyojin-attack-on-titan	巨人用 進撃の巨人	諫山創		NOT_FOUND
kyojinzoku-no-hanayome	巨人族の花嫁	低橋	itkz	AUTHOR_MISMATCH
kyokuhoku-no-geroi	極北のゲロイ	柿崎正澄	柿崎;正澄;相原;秀起	AUTHOR_MISMATCH
kyokuten-no-honoomajutsushi	極点の炎魔術師	アビ;シクラメン		NOT_FOUND
kyokutou-jihen	極東事変	杷木アモネ		NOT_FOUND
kyokutou-kimerateika	極東キメラティカ	板橋大祐		NOT_FOUND
kyokutou-necromance	極東ネクロマンス	那波歩才		NOT_FOUND
kyomu-no-higan	キョムノヒガン	オ文具	オズノ;オズノライオン;ライオン	AUTHOR_MISMATCH
kyonen-no-yuki	去年の雪	村岡栄一	村岡;栄一	AUTHOR_MISMATCH
kyonyuu-junjou-ken-saki	巨乳純情剣紗希	八月薫;鈴木涼生	八月;涼生;鈴木	AUTHOR_MISMATCH
kyonyuu-zuki-nanoni-bl-kai-ni-tensei-shimashita	巨乳好きなのにBL界に転生しました	尚月地	月地	AUTHOR_MISMATCH
kyoryuu-senki	巨竜戦記	本田真吾	本田;真吾	AUTHOR_MISMATCH
kyosei-tensei	去勢転生	オチャウ;宮月新;岬ネオン		NOT_FOUND
kyoshinhime-senki	巨神姫戦記	キシダシキ		NOT_FOUND
kyoshou	巨匠	髙橋一仁		NOT_FOUND
kyoto-fukei-ayakashi-ka-no-file	京都府警あやかし課の事件簿	天花寺サヤカ;栗原一実		NOT_FOUND
kyoto-fushimi-no-ayakashi-kanmi-chou	京都伏見のあやかし甘味帖	エンカ;柏テン		NOT_FOUND
kyoto-irodori-gangster	キョウト彩奪ギャングスタア	椰子木虹	拓平	AUTHOR_MISMATCH
kyoto-kagai-ha-konoyo-no-jigoku	京都花街はこの世の地獄	宮本グミ		NOT_FOUND
kyoto-umezaki-ayame-no-totsugisaki	京都梅咲菖蒲の嫁ぎ先	leesu;sol;望月麻衣;池田ソウコ		NOT_FOUND
kyou-de-anata-o-wasuremasu-dakara-douzo-oshiawase-ni	今日で貴方を忘れます。だからどうぞお幸せに。	コハル;ハナミズキ		NOT_FOUND
kyou-doko-san-ikuto	今日どこさん行くと?	鹿子木灯		NOT_FOUND
kyou-furyou-o-hirou	今日、不良を拾う	七生;夏野夕方		NOT_FOUND
kyou-kara-akujo-ni-narimasu	今日から悪女になります!	小野上明夜;瓜田ノヒト		NOT_FOUND
kyou-kara-anata-wa-boku-no-yome	今日からアナタは僕の嫁	神田ハルカ	カワハラ恋	AUTHOR_MISMATCH
kyou-kara-futsuu-no-maizono-kun	今日からふつうの舞園くん	日向キョウ		NOT_FOUND
kyou-kara-hitman-rising	今日からヒットマンRISING	ムトウヒロシ		NOT_FOUND
kyou-kara-hitman-special-2017	今日からヒットマンスペシャル 彼と彼女の第2章編	ムトウヒロシ	画]ムトウヒロシ	AUTHOR_MISMATCH
kyou-kara-koko-de-kurashimasu	今日からここで暮らシマす!?	樋渡リン		NOT_FOUND
kyou-kara-omae-wa-ore-no-yome-2013	今日からオマエは俺の嫁	神田ハルカ	カワハラ恋;七緒リヲン	AUTHOR_MISMATCH
kyou-kara-onna-hajimemashita	今日から女、はじめました。	(unknown)	高宮ハイリ	AUTHOR_MISMATCH
kyou-kara-tsukaeru-yakugakuteki-osewa	今日から使える薬学的お世話	最上工路		NOT_FOUND
kyou-kimi-no-te-o-totte-ano-sora-no-shita	今日きみの手をとってあの空の下	宮川匡代		NOT_FOUND
kyou-mo-ashita-mo-warabii-sensei	きょうもあしたも蕨井先生	五鹿マルメ	マルメ;五鹿	AUTHOR_MISMATCH
kyou-mo-biiru-de-ganbaranai	今日もビールでがんばらない	別所ユウイチ;阿羅本景		NOT_FOUND
kyou-mo-e-ni-kaita-mochi-ga-umai	今日も絵に描いた餅が美味い@COMIC	モチモチ物質;梅渡飛鳥		NOT_FOUND
kyou-mo-hajime-senpai-ga-sukisugiru	今日もハジメ先輩が好きすぎる	湯町深	湯町	AUTHOR_MISMATCH
kyou-mo-karera-no-otonari-de	今日も彼らのお隣で	小麦ナギサ	ナギサ;小麦	AUTHOR_MISMATCH
kyou-mo-kitansuka-yoda-senpai	今日も来たんすか、依田先輩。	黒河佑弥	佑弥;黒河	AUTHOR_MISMATCH
kyou-mo-kobamaretemasu	今日も拒まれてます	西条陽	ポレポレ美	AUTHOR_MISMATCH
kyou-mo-kurosaki-san-no-turn	きょうも黒咲さんのターン!	アユカ		NOT_FOUND
kyou-mo-nantoka-ikitemasu	今日も、なんとか生きてます。	北沢バンビ	バンビ;北沢	AUTHOR_MISMATCH
kyou-mo-neko-sama-no-atsu-ga-tsuyoi	今日もネコ様の圧が強い	ウグイス歌子		NOT_FOUND
kyou-mo-ohayou-rakuen-kun	今日もおはよう楽園くん〈仮〉	中村明日美子	中村;明日美子	AUTHOR_MISMATCH
kyou-mo-ouji-ga-toutoi-desu	今日も王子が尊いです。	ヒナチナオ	ナオ;ヒナチ	AUTHOR_MISMATCH
kyou-mo-superstar-ni-kyuukon-dekiaisaretemasu	今日もスーパースターに求婚されてます	七海月	七海	AUTHOR_MISMATCH
kyou-mo-tsukiyo-ni-kimi-no-meshi	今日も月夜に君のめし	須賀千夏		NOT_FOUND
kyou-mo-veranda-de	今日もベランダで	糸川一成	一成;糸川	AUTHOR_MISMATCH
kyou-mo-watashi-wa-genki-desuu-kiregimi	今日もわたしは元気ですぅ!!〈キレ気味〉	soulecharles;木乃ヒノキ		NOT_FOUND
kyou-mo-yakubi-desu	きょうも厄日です	山本サホ		NOT_FOUND
kyou-no-choubuku-ka	きょうの調伏課	コト子		NOT_FOUND
kyou-no-noruma-san	今日のノルマさん	霜風ルミ	フカサクエミ	AUTHOR_MISMATCH
kyou-no-poyorushi	今日のぽよるし	ルシコ		NOT_FOUND
kyou-no-suu	きょうのスー	峰島ナワコ	マツダ;マツダユカ;ユカ	AUTHOR_MISMATCH
kyou-wa-kanojo-ga-inaikara	今日はカノジョがいないから	岩見樹代子	岩見;樹代子	AUTHOR_MISMATCH
kyou-wa-mou-agarimasu	今日はもう上がります	オクショウ;芋畑サリー		NOT_FOUND
kyou-wa-nani-suru	今日は何する?	嶋木アコ	アコ;嶋木	AUTHOR_MISMATCH
kyou-wa-ochawan-futaribun	今日はお茶碗ふたりぶん	アマネ水咲	トモチ	AUTHOR_MISMATCH
kyoudai-brothers	兄弟-BROTHERS	成家慎一郎	成瀬芳貴	AUTHOR_MISMATCH
kyoudai-hodo-chikaku-tooi-mono-wa-nai	姉弟ほど近く⇄遠いものはない	冬島暮;小木初見		NOT_FOUND
kyoudai-nyanko-suu-to-kuu-abarenbou-rendetsu	兄弟にゃんこスウとクウ 暴れん坊列伝	クリタ陸		NOT_FOUND
kyoudai-zombie	兄弟ゾンビ	外山竜耳	外山;竜耳	AUTHOR_MISMATCH
kyouen-no-kikai-houki	競煙の機械箒	乙黒ユウ		NOT_FOUND
kyoufu-gakuen	恐怖学園	ノナカミノル	浜慎二	AUTHOR_MISMATCH
kyoufu-kaiki-kazama	恐怖怪奇	風間宏子		AUTHOR_MISMATCH
kyoufu-kaiki	恐怖怪奇	ワタナベマサコ;名香智子;河アキラ		AUTHOR_MISMATCH
kyoufu-ningyo-no-komoriuta	恐怖!人魚の子守唄	安田達矢	安田タツ夫	AUTHOR_MISMATCH
kyougaku-choujou-kaiki-jiken-fairu	驚愕!!超常怪奇事件file	ゴミカワ淳;スネヤカズミ;ヱビス屋ボン子;帯ヒロ志;沖田龍児	アンソロジー	AUTHOR_MISMATCH
kyouhan	響犯	ハラ九五		NOT_FOUND
kyouiki-no-suruto	境域の錠前師	中原都	彩藤ナオ	AUTHOR_MISMATCH
kyouiku	脅威区	飯星シンヤ		NOT_FOUND
kyoujin-taisen	兇人大戦	オオヒラ航多	オオヒラ;航多	AUTHOR_MISMATCH
kyoujuu-no-kiba	凶獣の牙	根本テツヤ;鍋島雅治	根本哲也;鍋島雅春	AUTHOR_MISMATCH
kyoukai-meikyuu-to-ikai-no-majutsushi	境界迷宮と異界の魔術師	バウ		NOT_FOUND
kyoukai-no-end-feel	境界のエンドフィール	アントンシク;近藤崇		NOT_FOUND
kyoukaisen-no-imuko-san	境怪線の忌子さん	玉井雪雄	ドワノ;玉井;雪雄	AUTHOR_MISMATCH
kyoukaisen	境界線	函岬誉	lazyclub;瀬口恵子	AUTHOR_MISMATCH
kyoukaisenjou-no-rinbo	境界線上のリンボ	植草美幸	鳥取砂丘	AUTHOR_MISMATCH
kyouki-hakubutsukan	兇器博物館	bell;奥村惇一朗;高野ヒノ		NOT_FOUND
kyouki-no-kansengen	狂気の感染源	ゴブリン	ゴブリン森口	AUTHOR_MISMATCH
kyounen-82-sai-no-isekai-tensei	享年82歳の異世界転生!?	2024;マヒロタバ;ラクシュミーpub		NOT_FOUND
kyouran-reijou-nia-risuton	凶乱令嬢ニア・リストン	南野海風;宗一郎		NOT_FOUND
kyourou-wa-mayu-o-hamu	狂狼は繭を喰む	中原開平		NOT_FOUND
kyouryoku-suru-yone-haizaki-kun	協力するよね?灰崎くん	御結祭	御結	AUTHOR_MISMATCH
kyouryuu-hajimemashita	恐竜はじめました	クラナガ;クラナガノブコ		NOT_FOUND
kyouryuu-mura-panpara-rokku-no-daibouken	きょうりゅう村パンパラロックの大ぼうけん	田森庸介	[サク;エ]田森庸介;庸介;田森	AUTHOR_MISMATCH
kyouryuu-no-fushigi	恐竜のふしぎ	安斉俊	城所潤;小林快次;講談社;高橋拓真	AUTHOR_MISMATCH
kyouryuu-no-himitsu	恐竜のひみつ	タカヤ健二		NOT_FOUND
kyouryuu-sekai-no-himitsu	恐竜世界のひみつ	伴俊男	伴俊男(1953-;漫画家);金子隆一	AUTHOR_MISMATCH
kyouryuu-wakusei	恐竜惑星	吉富昭仁		NOT_FOUND
kyousei-jashin-shinkou-play	強制じゃしん信仰プレイ	川崎命大;機織機		NOT_FOUND
kyousei-koikatsu	強制恋活	アダチ		NOT_FOUND
kyouseisaku-selection	叶精作セレクション	叶精;岡戸隆一;篁千夏		NOT_FOUND
kyouseiteki-ni-akuyaku-reijou-ni-sareteita-no-de-mazu-wa-okayu-o-tabeyou-to-omoimasu	強制的に悪役令嬢にされていたのでまずはおかゆを食べようと思います。	壱乃ナナ;雨傘ヒョウゴ	ナナ;ヒョウゴ;壱乃;鈴ノ助;雨傘	AUTHOR_MISMATCH
kyoushi-no-orera-wa-shitemo-ii-desho	教師の俺らはシてもいいでしょ?	菜花		NOT_FOUND
kyoushirou-shounen-yakuzahen	京四郎 少年ヤクザ編	樋田和彦		NOT_FOUND
kyoutakugoshi-no-kataomoi	教卓越しの片想い	十嶋アワコ		NOT_FOUND
kyrie-kuraka-2018	Kyrie	斉藤浩美	冥花スヰ	AUTHOR_MISMATCH
kyunkyun-onnanoko-no-naisho-banashihen	きゅんきゅん女の子のないしょ話編	オノエリコ		NOT_FOUND
kyunto-shite-yamagami-kun	キュンとして、山上くん!	クサリチマキ		NOT_FOUND
kyuu-nana-hachi-yon	キューナナハチヨン	田川ミ		NOT_FOUND
kyuu-ni-ane-ga-dekimashite	急に姉ができまして!	緑青黒羽		NOT_FOUND
kyuu-no-ji-tou	Qの字塔	竹宮惠子	渡辺信生;竹宮恵子	AUTHOR_MISMATCH
kyuubanme-no-musashi-silent-black	9番目のムサシ Silent Black	高橋美由紀	髙橋美由紀	AUTHOR_MISMATCH
kyuubi	キュービ	西嶋慶大		NOT_FOUND
kyuubigitsune-to-kemono-no-ishi	九尾狐と獣の医師	akr		NOT_FOUND
kyuubo-sonchou-san	〔○急募〕村長さん	藤原規代		NOT_FOUND
kyuubo-suterareteta-dragon-hirotta-kaikata	〈急募〉捨てられてたドラゴン拾った〈飼い方〉	アッサムテー;ヒルノアカリ		NOT_FOUND
kyuudoushi	弓導士	天野雨乃	アマノアメノ	AUTHOR_MISMATCH
kyuujitsu-gentei-kanojo	休日限定彼女	イナバミネ		NOT_FOUND
kyuujou-no-charlotte	球場のシャーロット	黒宮魚		NOT_FOUND
kyuuketsu-baito-kirishima-kun	吸血バイト霧島くん	柏葉ペス	鹿島初	AUTHOR_MISMATCH
kyuuketsu-bar-e-youkoso	吸血バーへようこそ	小手万里		NOT_FOUND
kyuuketsuki-chan-kouhai-chan	吸血鬼ちゃん×後輩ちゃん	吉岡榊	嵩乃朔	AUTHOR_MISMATCH
kyuuketsuki-e-yomeiru-hi	吸血鬼へ嫁入る日	島田チエ		NOT_FOUND
kyuuketsuki-hakushaku-wa-bishounen-maid-ni-fumaretai	吸血鬼伯爵は美少年メイドに踏まれたい	櫻日和鮎実		NOT_FOUND
kyuuketsuki-hunter-dii-barahime	吸血鬼ハンターD薔薇姫	菊池秀行;鷹木骰子		NOT_FOUND
kyuuketsuki-o-kau-koto-ni-narimashite	吸血鬼を飼うことになりまして	清野静流	清野;静流	AUTHOR_MISMATCH
kyuuketsuki-san-wa-chitoraretai	吸血鬼さんはチトラレたい	竹掛竹ヤ	竹ヤ;竹掛	AUTHOR_MISMATCH
kyuuketsuki-to-bara-shoujo	吸血鬼と薔薇少女	卓美涼		NOT_FOUND
kyuuketsuki-wa-shinzou-no-yume-o-miru	吸血鬼は心臓の夢をみる	央川ミハラ		NOT_FOUND
kyuuki-no-adabana	窮鬼の仇花	冬葉ツガル	ツガル;冬葉	AUTHOR_MISMATCH
kyuukoku-no-seijo-desu-kokugai-tsuihousareta-sarechaimashita	救国の聖女ですが、国外追放されちゃいましたー!?	(unknown)		NOT_FOUND
kyuukyoku-nipako-chan	究極!ニパ子ちゃん	野田ノンダ	ユウジコウジ;真野英二	AUTHOR_MISMATCH
kyuukyoku-no-komyushou-wotaku-joshi-no-watashi-ga-soshage-no-sekai-ni-kita-kedo-oshi-ga-toutosugite	究極のコミュ障オタク女子の私がソシャゲの世界にきたけど、推しが尊すぎてつらい	burnscharles	悦若エツコ	AUTHOR_MISMATCH
kyuumei-kyuukyuu-er-tanjou	救命救急ER誕生	コヤス珠世	脚本]小安珠世	AUTHOR_MISMATCH
kyuupii-agatsuma-ryou-desperado	QP我妻涼デスペラード	今村ksk;花林ソラ;髙橋ヒロシ		NOT_FOUND
kyuupii-gaiden-drama-special	QP外伝ドラマスペシャル	naka雅mura;今村ksk;南勝久;木村僚佑;神津シオン	高橋ヒロシ	AUTHOR_MISMATCH
kyuuraisu-no-cinderella	キューライスのシンデレラ	キューライス		AUTHOR_MISMATCH
kyuusai-no-kyoushitsu	救済の教室	江戸川エドガワ	エドガワ;江戸川	AUTHOR_MISMATCH
kyuushin-tensei	球神転生	ジェントルメン中村	ジェントルメン;中村	AUTHOR_MISMATCH
kyuuso-wa-cheese-no-yume-o-miru-all-in-wan-edition	窮鼠はチーズの夢を見るオールインワンエディション	水城セトナ		NOT_FOUND
kyuuso-wa-cheese-no-yume-o-miru-reboot-edition	窮鼠はチーズの夢を見るリブートエディション	水城セトナ		NOT_FOUND
kyuutei-jokan-myonfa	宮廷女官ミョンファ	2015;小野ハルカpub;斎賀菜月		NOT_FOUND
kyuutei-kajishi-no-shiawase-na-nichijou	宮廷鍛冶師の幸せな日常	上林眞;木嶋隆太		NOT_FOUND
kyuutei-madoushi-minarai-o-yamete-mahou-item-shokunin-ni-narimasu	宮廷魔導師見習いを辞めて、魔法アイテム職人になります	edo;神泉セイ		NOT_FOUND
kyuutei-madoushi-tsuihousareta-dekiaisareru	宮廷魔導師、追放される	吉田シャケ		NOT_FOUND
kyuutei-majutsushi-no-konyakusha	宮廷魔術師の婚約者	御国紗帆;春乃春海		NOT_FOUND
kyuutei-o-kubi-ni-natta-shokubutsu-madoushi-wa-surooraifu-o-ouka-suru	宮廷をクビになった植物魔導師はスローライフを謳歌する	十三木考;蛙田アメコ		NOT_FOUND
kyuuyaku-seisho-2008	旧約聖書	アズミ椋	rクラム;アートワークス;バラエティ;日本聖書協会翻訳部;画	AUTHOR_MISMATCH
l-dk-pink	L・DK Pink	渡辺アユ	アユ;渡辺	AUTHOR_MISMATCH
l-gion	LÉGION	長沢克泰		NOT_FOUND
l6	L6	北原文野		NOT_FOUND
la-makiyuuzu	ラ・マキユーズ	ミヤノハル		NOT_FOUND
la-maldicion	ラ・マルディシオン	北川玲子	北川玲子(漫画家)	AUTHOR_MISMATCH
la-vie-en-lose	LA VIE EN LOSE	高河ユン		NOT_FOUND
lacheria-no-koi	ラチェリアの恋	ミナミ恵夢;三毛猫寅次		NOT_FOUND
ladies-maid	レディーズメイド	メェ田ノン	春夏秋冬鈴	AUTHOR_MISMATCH
lady-ni-sasageru-satsujin-jiken	レディに捧げる殺人事件	名香智子		NOT_FOUND
lady-oldman	レディ＆オールドマン	オノ;ナツメ	オノナツメ	AUTHOR_MISMATCH
lapis-no-shinzou	ラピスの心臓	朝倉誠一;羽二重銀太郎		NOT_FOUND
lapis-re-lights	ラピスリライツ	ヒロイチ;永井真吾		NOT_FOUND
lasboss-hero	LASBOSS×HERO	クズシロ	白山仁;葛城一	AUTHOR_MISMATCH
last-encore	ラストアンコール	志宇		NOT_FOUND
last-karte	ラストカルテ	浅山ワカビ		NOT_FOUND
last-kisu-kara-hajimeyou	ラストキスから始めよう	鹿乃シウコ	初田シウコ	AUTHOR_MISMATCH
last-kisu	らすときす	中島アキラ漫画家	アキラ;中島;中島アキラ	AUTHOR_MISMATCH
last-man	ラストマン	vivésbastien	サンラヴィル;バスティアン;バラック;ミカエル;ヴィヴェス;	AUTHOR_MISMATCH
last-order-kazunari-2021	ラストオーダー	ヒイロ莎々;浜松春日	カズナリ;サトル;前川ツカサ;春日;松葉;浜松;高田裕三	AUTHOR_MISMATCH
last-order-sumi-2019	#ラストオーダー	木下半太;角光		NOT_FOUND
last-summer-vacation	ラストサマー・バケーション	東洋トタン		NOT_FOUND
late-bloomer	レイトブルーマー	冨月一乃	玉屋一心	AUTHOR_MISMATCH
layla-1993	レイラ	星野架名	星野;架名	AUTHOR_MISMATCH
leadale-no-daichi-nite	リアデイルの大地にて	月見ダシオ;涼風涼		NOT_FOUND
leda-no-majutsushi	レダの魔術師	天津ユカリ		NOT_FOUND
leende-koku-monogatari	レーエンデ国物語	多崎礼;薄雲ネズ	ネズ;多崎;孳々;薄雲	AUTHOR_MISMATCH
legend-of-golgo-13-assassin-rose	Legend of ゴルゴ13 アサシン・ローズ	サイトウ;タカヲ		NOT_FOUND
legend-of-golgo-13-black	Legend ofゴルゴ13 black	サイトウ;タカヲ		NOT_FOUND
legend-of-golgo-13-cross-of-iron	Legend ofゴルゴ13クロス・オブ・アイアン	サイトウ;タカヲ		NOT_FOUND
legend-of-golgo-13-the-best-4	Legend ofゴルゴ13ザ・ベスト4	サイトウ;タカヲ		NOT_FOUND
legend-of-golgo-13-the-red-star	Legend ofゴルゴ13ザ・レッドスター	サイトウ;タカヲ		NOT_FOUND
legend-of-ishlean	レジェンド・オブ・イシュリーン	匈歌ハトリ;木根楽		NOT_FOUND
legende	レーゲンデ	厦門潤	アモイ潤	AUTHOR_MISMATCH
lemon-chan-saga	レモンちゃんSaGa	赤井里美	紗夢猫	AUTHOR_MISMATCH
lemon-hakusho-1988	レモン白書	(unknown)	吉田マユミ;地引カズヤ;富士見書房	AUTHOR_MISMATCH
lemon-kids	レモンキッズ	akira		AUTHOR_MISMATCH
leo-the-gold	LEO the GOLD	石岡ショウエイ	石波昌英	AUTHOR_MISMATCH
leo-to-mikazuki	レオと三日月	木下ホノカ		NOT_FOUND
less	レス	ツカサキ有;大泉リカ		NOT_FOUND
let-gourmet	Let'sぐるめ	南雲ジュリ	河名尚子	AUTHOR_MISMATCH
let-s-go-nirvana	Let's go nirvana	ミヤコカック		NOT_FOUND
let-s-lagoon	レッツ☆ラグーン	岡崎武士	岡崎;武士	AUTHOR_MISMATCH
letort	LETORT	橘皆無		NOT_FOUND
lets-smile-meg	LET'S SMILEメグ	高橋千鶴		NOT_FOUND
level-0-no-munou-tansakusha-to-sagesumaretemo-jitsu-wa-sekai-saikyou-desu	レベル0の無能探索者と蔑まれても実は世界最強です	御峰;青梨		NOT_FOUND
level-1-de-idomu-shibari-play	レベル1で挑む縛りプレイ!	北川ニキタ;大鐘イシヤ	イシヤ;ニキタ;北川;大鐘;彼方	AUTHOR_MISMATCH
level-1-kara-hajimaru-shoukan-musou	レベル1から始まる召喚無双	七桃リオ;白石新		NOT_FOUND
level-gacha	レベルガチャ～ハズレステータス『運』が結局一番重要だった件～@COMIC	兎杜チア;皇雪火		NOT_FOUND
level-no-gainen-ga-nai-sekai-de-ore-dake-ga-zen-jidou-level-appu	レベルの概念がない世界で、俺だけが【全自動レベルアップ】	アオキ歩夢;紅木春		NOT_FOUND
level-reset	レベルリセット	雷舞蛇尾;高原メグリ		NOT_FOUND
leviathan	リバイアサン	黒井白		NOT_FOUND
liar-chiyozaki-2024	liar	夏江夢子	モァラス;十莉;袴田;袴田十莉	AUTHOR_MISMATCH
libel	リベル	倉薗紀彦		NOT_FOUND
lich-keikan-cash	リッチ警官キャッシュ!	黒田サクヤ	サクヤ;黒田	AUTHOR_MISMATCH
lie-vaasu-liars-gisou-kaimei	Lie:verse Liars偽想廻明	小町サンペイ;鳳乃一真		NOT_FOUND
life-switch	Life・switch	立木カヤ		NOT_FOUND
lightning-anchor	ライトニング・アンカー	河上ダイシロウ	河上大志郎	AUTHOR_MISMATCH
like-father-like-son	Like father like son	尾崎未来	井上洋子	AUTHOR_MISMATCH
like-the-beast	Like the beast	山本小鉄子		NOT_FOUND
lili-men	LILI-MEN	渡嘉敷拓馬	拓馬;渡嘉敷	AUTHOR_MISMATCH
lilia-pregnant-the-world-end	リリア・プレグナント・ザ・ワールド・エンド	茶菓山シン太	シン太;茶菓山	AUTHOR_MISMATCH
lily-no-atelier	リリーのアトリエ	オチヨシヒコ	越智善彦	AUTHOR_MISMATCH
lily-system	リリィシステム	吉富昭仁	吉富;昭仁	AUTHOR_MISMATCH
lily-triangle	リリィ・トライアングル	ツナミノユウ		NOT_FOUND
lily	LiLy	raimondipablo	maruto!;エビサワ;エビサワマヨ;マヨ	AUTHOR_MISMATCH
lincoln	リンカーン	ヒラマツオサム	イスジョン;カタオカ徹治;スタジオチョンビ;南田鹿兵;寺尾知	AUTHOR_MISMATCH
linda-the-share-house	リンダ・ザ・シェアハウス	七海リキ	リキ;七海	AUTHOR_MISMATCH
line-no-kotaeawase	LINEの答えあわせ	蜆ツバサ		NOT_FOUND
lingerie-lily	ランジェリー・リリィ	アサガオ;中田アミノ	アミノ;中田;北原;雅紀	AUTHOR_MISMATCH
lingerie-plump	ランジェリープランプ	島田千々		NOT_FOUND
lingerie-publicity	ランジェリー・パブリシティ	ナカハラ★モモタ	ナカハラ桃太	AUTHOR_MISMATCH
lingua-franca	リンガフランカ	鹿島麻耶	滝沢麻耶	AUTHOR_MISMATCH
link-like-love-live	Link!Like!ラブライブ!@COMIC	タカミ裕紀;ミカミテレン;矢立肇;藍藤ユウ	タカミ;テレン;ミカミ;公野;櫻子;矢立;藍藤;裕紀	AUTHOR_MISMATCH
linkman	リンクマン	佐久間力		NOT_FOUND
lion-heart-shigematsu-2020	ライオン・ハート	シゲマツ貴子	ユデタマゴ;内田一奈	AUTHOR_MISMATCH
lip-service	リップサービス	唯鬼	姫加戸リカ	AUTHOR_MISMATCH
