isbn	month	title	author	publisher	type	integrate_to	method	holes	verified	status
9784813054399	2026-6	都市伝説の花子さん. 下	みなぎ得一 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784813054382	2026-6	都市伝説の花子さん. 上	みなぎ得一 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065438992	2026-6	図書館の大魔術師. 10	泉光 画		型1_統合	sid34202:図書館の大魔術師(9巻)	完全題一致	-	-	ship
9784088851044	2026-6	隣の小副川. 2	鍋ヒデアキ 著		型1_統合	sid165146:隣の小副川(1巻)	完全題一致	-	-	ship
9784088851051	2026-6	隣の小副川. 3	鍋ヒデアキ 著		型1_統合	sid165146:隣の小副川(1巻)	完全題一致	-	-	ship
9784785982096	2026-6	同居人がこの世のモンじゃない. 第2巻	仲邑エンジツ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784592166153	2026-6	動物人間. 4	岡田卓也 著		型1_統合	sid149363:動物人間(2巻)	完全題一致	-	-	ship
9784867871744	2026-6	ドS社長はドM秘書をいじめたい : オフィスでぬれと	小此木葉っぱ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784779654022	2026-6	ドカベン. 11	水島新司 著		型1_統合	sid51472:ドカベン(204巻)	完全題一致	-	-	ship
9784779654039	2026-6	ドカベン. 12	水島新司 著		型1_統合	sid51472:ドカベン(204巻)	完全題一致	-	-	ship
9784785982072	2026-6	土漠の花. 6	フクダイクミ 漫画		型1_統合	sid93817:土漠の花(4巻)	完全題一致	-	-	ship
9784088850528	2026-6	ドラマクイン. 6	市川苦楽 著		型1_統合	sid143010:ドラマクイン(4巻)	完全題一致	-	-	ship
9784091542670	2026-6	ドロケイファミリー. 1	夏名ゆーま 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784537174007	2026-6	ないしょの予習. 9	森井暁正		型1_統合	sid68604:ないしょの予習(6巻)	完全題一致	-	-	ship
9784588420245	2026-6	ながい窖	手塚治虫 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784334110178	2026-6	七つの海に囲まれて : ロシアと海軍	黒井緑 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065438381	2026-6	七つ屋志のぶの宝石匣. 27	二ノ宮知子 著		型1_統合	sid44067:七つ屋志のぶの宝石匣(26巻)	完全題一致	-	-	ship
9784065434390	2026-6	ナマイキ旭ちゃんをわからせたい. 3	あかちひろ 著		型1_統合	sid143139:ナマイキ旭ちゃんをわからせたい(2巻)	完全題一致	-	-	ship
9784592160205	2026-6	二月に殺して桜に埋める. 1	鳥トマト 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784299077967	2026-6	肉最高!	『このマンガがすごい!』編集		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088850498	2026-6	にこにこ元気☆ハッピーちゃん. 1	犬嶋乃介 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088851105	2026-6	ニシトーキョーメタルブラザーズ. 1	瀬澤ノブコ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784821111787	2026-6	二度追放された冒険者、激レアスキル駆使して美少女軍団	青木千尋 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784396792534	2026-6	にぶんのいち夫婦. 9	黒沢明世 漫画		型1_統合	sid68836:にぶんのいち夫婦(8巻)	完全題一致	-	-	ship
9784758099226	2026-6	人間不信の捨てられ聖女は恋する心を見ないふり. 1	貴一みや コミック		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784832206250	2026-6	ぬいの直し屋. 1	幌琴似		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088850993	2026-6	鵺の陰陽師. 15	川江康太 著		型1_統合	sid125211:鵺の陰陽師(11巻)	完全題一致	-	-	ship
9784868121060	2026-6	濡恋スイッチ	雛原えみ 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784098546220	2026-6	猫降臨. 1	灘谷航 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784785982010	2026-6	ねこぱんち : モフモフ♪ネコぐらし号. No. 2			型1_統合	sid14651:ねこぱんち(5巻)	最長一致	-	-	ship
9784253013741	2026-6	猫又黒兵衛. 2	十月士也 著		型1_統合	sid159242:猫又黒兵衛(1巻)	完全題一致	-	-	ship
9784302120826	2026-6	濃蜜同棲 : クールな社長の過剰な溺愛. 1	小川つぐみ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784302118496	2026-6	灰かぶりと秘密の館	藤峰ゆき 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784302119868	2026-6	白紙の上でさようなら. 2	天井フィナンシェ 著		型1_統合	sid160285:白紙の上でさようなら(1巻)	完全題一致	-	-	ship
9784758099974	2026-6	はじめまして、オレの親友. 2	木田さっつ		型1_統合	sid136796:はじめまして、オレの親友(1巻)	完全題一致	-	-	ship
9784868460183	2026-6	初恋のゆくえは二度目のキスから	はなだえーこ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784866539867	2026-6	浜家さんはけっこうエロい	イコール 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
9784592166559	2026-6	ハメられた未亡人はPTAを許さない. 4	マルヤマ 漫画		型1_統合	sid143461:ハメられた未亡人はPTAを許さない(2巻)	完全題一致	-	-	hold_確証(成年→geo or drop)
9784802217514	2026-6	速水螺旋人の馬車馬大作戦bis = Операция	速水螺旋人 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784091795175	2026-6	はらぺこさんぽ	きゅっきゅぽん 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088851617	2026-6	伴天連怪談. 1	三木有 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784758098687	2026-6	ヴァンパイア♥溺愛パラダイス. 2	碧井こなつ 原作		型1_統合	sid146554:ヴァンパイア♥溺愛パラダイス(1巻)	完全題一致	-	-	ship
9784823610684	2026-6	ぱらのいあけ～じ. 8	クール教信者 著		型1_統合	sid32715:ぱらのいあけ～じ(7巻)	完全題一致	-	-	hold_確証(成年→geo or drop)
9784065438268	2026-6	彼岸島48日後…. 54	松本光司 著		型1_統合	sid19265:彼岸島48日後…(49巻)	完全題一致	-	-	ship
9784758099158	2026-6	引きこもり令嬢は話のわかる聖獣番. 9	大庭そと コミック		型1_統合	sid98824:引きこもり令嬢は話のわかる聖獣番(7巻)	完全題一致	-	-	ship
9784758099141	2026-6	悲劇の元凶となる最強外道ラスボス女王は民の為に尽くし	かわのあきこ 作画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088851600	2026-6	人喰いマンションと大家のメゾン. 4	田中空		型1_統合	sid120438:人喰いマンションと大家のメゾン(3巻)	完全題一致	-	-	ship
9784199509704	2026-6	ヒトミ先生の保健室. 21	鮭夫		型1_統合	sid38509:ヒトミ先生の保健室(20巻)	完全題一致	-	-	ship
9784758098854	2026-6	ひなちゃんが生きてるなら. 1	紬めめ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784056071535	2026-6	姫武将まさむね参る!! ぼんたん激動編	阿部川キネコ 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784823610653	2026-6	ビジュ・カワ	吉備あんみつ 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784253013765	2026-6	ファンタジー銀河 : 何で宇宙にゴブリンやオークが居	月汰元 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784823610714	2026-6	フィクションがとまらない	茶柱ぷぅ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
9784065437377	2026-6	復讐が足りない. 3	冬野梅子 著		型1_統合	sid153525:復讐が足りない(2巻)	完全題一致	-	-	ship
9784910630434	2026-6	ふしぎなシカのおとしもの	愛知県小中学校長会		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784821111848	2026-6	不浄を拭うひと. 9	沖田×華 著		型1_統合	sid21522:不浄を拭うひと(7巻)	完全題一致	-	-	ship
9784825100022	2026-6	ふたりだけの花言葉	乃々うたこ		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784575382495	2026-6	腐男子召喚 : 異世界で神獣にハメられました. 13	藤咲もえ 著		型1_統合	sid113781:腐男子召喚(14巻)	最長一致	-	-	hold_確証(成年→geo or drop)
9784065438909	2026-6	普通の本はありません! 2	朝倉ギイチ 著		型1_統合	sid156375:普通の本はありません!(1巻)	最長一致	-	-	ship
9784065412923	2026-6	復刻ヤンマガ : ヤングマガジン創刊45周年記念			型2/3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784866579498	2026-6	フリースキルで最強冒険者 : ペットも無双で異世界生	栗田くろまめ 漫画		型1_統合	sid144266:フリースキルで最強冒険者(2巻)	最長一致	-	-	ship
9784823610677	2026-6	ふわとろりっぷ	つくは 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784861175084	2026-6	ブライド・メイド	可座ミドリ 著		型3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784813034759	2026-6	ブルーエッジエンゲージ	井山ゆー 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784592763932	2026-6	プロフェッショナルズ : プロフェッショナルで勝手に	たなかひかる 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784845871377	2026-6	BEM	斎藤潤一郎 著		型1_統合	sid31494:BEM(3巻)	完全題一致	-	-	ship
9784575862348	2026-6	放課後帰宅びより. 6	松田舞 著		型1_統合	sid155676:放課後帰宅びより(3巻)	完全題一致	-	-	ship
